date,capesize_1y_avg,panamax_1y_avg,supramax_1y_avg,handysize_1y_avg,vlcc_1y,suezmax_1y,aframax_1y
1994-10-12,16500.0,11000.0,,,,,
1994-10-19,16500.0,11250.0,,,,,
1994-10-26,16500.0,11500.0,,,,,
1994-11-02,16500.0,11250.0,,,,,
1994-11-09,16750.0,11000.0,,,,,
1994-11-16,16750.0,11000.0,,,,,
1994-11-23,16750.0,11500.0,,,,,
1994-11-30,16750.0,11750.0,,,,,
1994-12-07,17000.0,12000.0,,,,,
1994-12-14,17000.0,12250.0,,,,,
1994-12-21,17000.0,12250.0,,,,,
1994-12-28,17000.0,12250.0,,,,,
1995-01-04,17000.0,12500.0,,,,,
1995-01-11,17000.0,12750.0,,,,,
1995-01-18,17000.0,12750.0,,,,,
1995-01-25,17000.0,12750.0,,,,,
1995-02-01,17000.0,12750.0,,,,,
1995-02-08,17000.0,12750.0,,,,,
1995-02-15,17000.0,12750.0,,,,,
1995-02-22,17000.0,13000.0,,,,,
1995-03-01,17000.0,13000.0,,,,,
1995-03-08,17750.0,13250.0,,,,,
1995-03-15,18000.0,13500.0,,,,,
1995-03-22,18500.0,14000.0,,,,,
1995-03-29,22000.0,15000.0,,,,,
1995-04-05,22000.0,15000.0,,,,,
1995-04-12,22500.0,15000.0,,,,,
1995-04-19,22000.0,15000.0,,,,,
1995-04-26,22000.0,15000.0,,,,,
1995-05-03,22000.0,15500.0,,,,,
1995-05-10,22000.0,15750.0,,,,,
1995-05-17,22000.0,15500.0,,,,,
1995-05-24,22000.0,15000.0,,,,,
1995-05-31,21500.0,14900.0,,,,,
1995-06-07,21500.0,14900.0,,,,,
1995-06-14,21500.0,14900.0,,,,,
1995-06-21,20000.0,14350.0,,,,,
1995-06-28,19500.0,14350.0,,,,,
1995-07-05,19500.0,14350.0,,,,,
1995-07-12,19500.0,14350.0,,,,,
1995-07-19,19500.0,14350.0,,,,,
1995-07-26,20000.0,14500.0,,,,,
1995-08-02,20000.0,14500.0,,,,,
1995-08-09,20500.0,15000.0,,,,,
1995-08-16,20500.0,15550.0,,,,,
1995-08-23,20500.0,15500.0,,,,,
1995-08-30,20500.0,15500.0,,,,,
1995-09-06,20500.0,15500.0,,,,,
1995-09-13,20500.0,15750.0,,,,,
1995-09-20,20500.0,15750.0,,,,,
1995-09-27,20500.0,15750.0,,,,,
1995-10-04,19000.0,15500.0,,,,,
1995-10-11,18500.0,15000.0,,,,,
1995-10-18,18500.0,14750.0,,,,,
1995-10-25,18500.0,14500.0,,,,,
1995-11-01,18000.0,13500.0,,,,,
1995-11-08,17500.0,13250.0,,,,,
1995-11-15,17750.0,13250.0,,,,,
1995-11-22,17750.0,13250.0,,,,,
1995-11-29,17750.0,13000.0,,,,,
1995-12-06,17250.0,13000.0,,,,,
1995-12-13,16750.0,13000.0,,,,,
1995-12-20,16250.0,12900.0,,,,,
1995-12-27,16250.0,12850.0,,,,,
1996-01-03,15750.0,12800.0,,,,,
1996-01-10,15750.0,12750.0,,,,,
1996-01-17,15750.0,12750.0,,,,,
1996-01-24,15500.0,12650.0,,,,,
1996-01-31,15500.0,12600.0,,,,,
1996-02-07,15250.0,12500.0,,,,,
1996-02-14,15000.0,12400.0,,,,,
1996-02-21,14750.0,12400.0,,,,,
1996-02-28,14000.0,12250.0,,,,,
1996-03-06,14000.0,12000.0,,,,,
1996-03-13,14000.0,11750.0,,,,,
1996-03-20,14000.0,11750.0,,,,,
1996-03-27,14000.0,11750.0,,,,,
1996-04-03,14000.0,11500.0,,,,,
1996-04-10,14000.0,11500.0,,,,,
1996-04-17,14400.0,11500.0,,,,,
1996-04-24,14400.0,11500.0,,,,,
1996-05-01,14400.0,11500.0,,,,,
1996-05-08,14400.0,11250.0,,,,,
1996-05-15,14400.0,11250.0,,,,,
1996-05-22,14400.0,11000.0,,,,,
1996-05-29,14400.0,11000.0,,,,,
1996-06-05,14400.0,11000.0,,,,,
1996-06-12,14400.0,11000.0,,,,,
1996-06-19,13500.0,10750.0,,,,,
1996-06-26,13500.0,10600.0,,,,,
1996-07-03,13500.0,10600.0,,,,,
1996-07-10,13500.0,10000.0,,,,,
1996-07-17,13500.0,10000.0,,,,,
1996-07-24,13500.0,9800.0,,,,,
1996-07-31,13500.0,9800.0,,,,,
1996-08-07,13500.0,10000.0,,,,,
1996-08-14,13000.0,10000.0,,,,,
1996-08-21,12800.0,9800.0,,,,,
1996-08-28,13000.0,9750.0,,,,,
1996-09-04,13000.0,9750.0,,,,,
1996-09-11,13000.0,9750.0,,,,,
1996-09-18,12500.0,9500.0,,,,,
1996-09-25,12000.0,9500.0,,,,,
1996-10-02,12000.0,9500.0,,,,,
1996-10-09,12000.0,9500.0,,,,,
1996-10-16,12000.0,9500.0,,,,,
1996-10-23,12000.0,9500.0,,,,,
1996-10-30,12000.0,9750.0,,,,,
1996-11-06,12000.0,10000.0,,,,,
1996-11-13,12500.0,10500.0,,,,,
1996-11-20,12750.0,10250.0,,,,,
1996-11-27,12750.0,10250.0,,,,,
1996-12-04,12750.0,10250.0,,,,,
1996-12-11,13000.0,10250.0,,,,,
1996-12-18,13000.0,10750.0,,,,,
1996-12-25,13000.0,10750.0,,,,,
1997-01-01,13000.0,10750.0,,,,,
1997-01-08,13000.0,11000.0,,,,,
1997-01-15,14000.0,11250.0,,,,,
1997-01-22,14000.0,10750.0,,,,,
1997-01-29,14000.0,10500.0,,,,,
1997-02-05,14000.0,10600.0,,,,,
1997-02-12,14000.0,11500.0,,,,,
1997-02-19,14000.0,11250.0,,,,,
1997-02-26,14000.0,11500.0,,,,,
1997-03-05,14000.0,11250.0,,,,,
1997-03-12,14250.0,11500.0,,,,,
1997-03-19,14250.0,11750.0,,,,,
1997-03-26,14250.0,11750.0,,,,,
1997-04-02,14500.0,11750.0,,,,,
1997-04-09,14500.0,11500.0,,,,,
1997-04-16,14500.0,11350.0,,,,,
1997-04-23,14500.0,10900.0,,,,,
1997-04-30,14500.0,10750.0,,,,,
1997-05-07,14500.0,10750.0,,,,,
1997-05-14,14500.0,10750.0,,,,,
1997-05-21,14500.0,10750.0,,,,,
1997-05-28,14500.0,10750.0,,,,,
1997-06-04,14500.0,10500.0,,,,,
1997-06-11,14500.0,10500.0,,,,,
1997-06-18,14500.0,10350.0,,,,,
1997-06-25,15000.0,10350.0,,,,,
1997-07-02,15500.0,10350.0,,,,,
1997-07-09,15750.0,10500.0,,,,,
1997-07-16,15750.0,10500.0,,,,,
1997-07-23,16000.0,10500.0,,,,,
1997-07-30,16000.0,10500.0,,,,,
1997-08-06,16000.0,11000.0,,,,,
1997-08-13,16000.0,11000.0,,,,,
1997-08-20,16500.0,11250.0,,,,,
1997-08-27,17000.0,11250.0,,,,,
1997-09-03,17000.0,11400.0,,,,,
1997-09-10,17000.0,11350.0,,,,,
1997-09-17,17000.0,11250.0,,,,,
1997-09-24,17000.0,11250.0,,,,,
1997-10-01,17000.0,11250.0,,,,,
1997-10-08,17500.0,11350.0,,,,,
1997-10-15,17500.0,11500.0,,,,,
1997-10-22,17500.0,11250.0,,,,,
1997-10-29,17000.0,11250.0,,,,,
1997-11-05,17000.0,11250.0,,,,,
1997-11-12,16500.0,10800.0,,,,,
1997-11-19,16250.0,10000.0,,,,,
1997-11-26,16000.0,10000.0,,,,,
1997-12-03,16000.0,10000.0,,,,,
1997-12-10,15500.0,10000.0,,,,,
1997-12-17,15500.0,10000.0,,,,,
1997-12-24,15500.0,10000.0,,,,,
1997-12-31,15500.0,10000.0,,,,,
1998-01-07,15250.0,9850.0,,,,,
1998-01-14,15250.0,9500.0,,,,,
1998-01-21,15250.0,9250.0,,,,,
1998-01-28,14750.0,8500.0,,,,,
1998-02-04,14500.0,8250.0,,,,,
1998-02-11,14500.0,8100.0,,,,,
1998-02-18,14000.0,8250.0,,,,,
1998-02-25,14000.0,8500.0,,,,,
1998-03-04,14000.0,8750.0,,,,,
1998-03-11,14000.0,8900.0,,,,,
1998-03-18,13750.0,8900.0,,,,,
1998-03-25,13500.0,8500.0,,,,,
1998-04-01,13500.0,8100.0,,,,,
1998-04-08,13500.0,8500.0,,,,,
1998-04-15,13500.0,8000.0,,,,,
1998-04-22,13500.0,8000.0,,,,,
1998-04-29,13500.0,8000.0,,,,,
1998-05-06,13500.0,8000.0,,,,,
1998-05-13,13500.0,8000.0,,,,,
1998-05-20,13000.0,7900.0,,,,,
1998-05-27,12000.0,7750.0,,,,,
1998-06-03,11500.0,7600.0,,,,,
1998-06-10,11000.0,7400.0,,,,,
1998-06-17,11000.0,7300.0,,,,,
1998-06-24,11000.0,7150.0,,,,,
1998-07-01,10000.0,7150.0,,,,,
1998-07-08,10000.0,7100.0,,,,,
1998-07-15,10000.0,7100.0,,,,,
1998-07-22,10000.0,7000.0,,,,,
1998-07-29,9500.0,7000.0,,,,,
1998-08-05,9500.0,7000.0,,,,,
1998-08-12,9500.0,6900.0,,,,,
1998-08-19,9500.0,6950.0,,,,,
1998-08-26,9750.0,6850.0,,,,,
1998-09-02,10000.0,6850.0,,,,,
1998-09-09,11000.0,7100.0,,,,,
1998-09-16,11000.0,7100.0,,,,,
1998-09-23,11000.0,7100.0,,,,,
1998-09-30,11000.0,7100.0,,,,,
1998-10-07,11000.0,7250.0,,,,,
1998-10-14,11000.0,7250.0,,,,,
1998-10-21,11000.0,7300.0,,,,,
1998-10-28,10750.0,7500.0,,,,,
1998-11-04,10500.0,7350.0,,,,,
1998-11-11,10500.0,7350.0,,,,,
1998-11-18,10500.0,7400.0,,,,,
1998-11-25,10500.0,7400.0,,,,,
1998-12-02,10500.0,7400.0,,,,,
1998-12-09,10250.0,7150.0,,,,,
1998-12-16,10250.0,7150.0,,,,,
1998-12-23,10250.0,6750.0,,,,,
1998-12-30,10250.0,6750.0,,,,,
1999-01-06,10250.0,6750.0,,,,,
1999-01-13,9500.0,6750.0,,,,,
1999-01-20,9000.0,6750.0,,,,,
1999-01-27,9000.0,6750.0,,,,,
1999-02-03,9000.0,6750.0,,,,,
1999-02-10,9000.0,6500.0,,,,,
1999-02-17,9000.0,6300.0,,,,,
1999-02-24,9000.0,6300.0,,,,,
1999-03-03,9000.0,6300.0,,,,,
1999-03-10,9000.0,7500.0,,,,,
1999-03-17,9000.0,7500.0,,,,,
1999-03-24,9000.0,7500.0,,,,,
1999-03-31,9000.0,7500.0,,,,,
1999-04-07,9000.0,7250.0,,,,,
1999-04-14,9000.0,7250.0,,,,,
1999-04-21,9000.0,7250.0,,,,,
1999-04-28,9000.0,7500.0,,,,,
1999-05-05,9200.0,7500.0,,,,,
1999-05-12,9200.0,7500.0,,,,,
1999-05-19,9200.0,7750.0,,,,,
1999-05-26,9200.0,7750.0,,,,,
1999-06-02,9000.0,7750.0,,,,,
1999-06-09,9000.0,8000.0,,,,,
1999-06-16,9000.0,8000.0,,,,,
1999-06-23,8800.0,8000.0,,,,,
1999-06-30,8800.0,8150.0,,,,,
1999-07-07,8900.0,8150.0,,,,,
1999-07-14,9250.0,8150.0,,,,,
1999-07-21,9250.0,8250.0,,,,,
1999-07-28,9250.0,8500.0,,,,,
1999-08-04,9350.0,8500.0,,,,,
1999-08-11,11000.0,8650.0,,,,,
1999-08-18,11000.0,8650.0,,,,,
1999-08-25,12000.0,8750.0,,,,,
1999-09-01,12000.0,8750.0,,,,,
1999-09-08,12250.0,8750.0,,,,,
1999-09-15,12250.0,8900.0,,,,,
1999-09-22,12250.0,9000.0,,,,,
1999-09-29,12250.0,9000.0,,,,,
1999-10-06,12250.0,9500.0,,,,,
1999-10-13,14000.0,9500.0,,,,,
1999-10-20,14000.0,9700.0,,,,,
1999-10-27,14500.0,10500.0,,,,,
1999-11-03,14500.0,10500.0,,,,,
1999-11-10,14500.0,10400.0,,,,,
1999-11-17,14750.0,10250.0,,,,,
1999-11-24,14750.0,10250.0,,,,,
1999-12-01,14750.0,10250.0,,,,,
1999-12-08,14900.0,10250.0,,,,,
1999-12-15,14900.0,10100.0,,,,,
1999-12-22,14900.0,10100.0,,,,,
1999-12-29,14900.0,10200.0,,,,,
2000-01-05,14900.0,10100.0,,,,,
2000-01-12,14900.0,10100.0,,,,,
2000-01-19,14750.0,10200.0,,,,,
2000-01-26,14750.0,10200.0,,,,,
2000-02-02,14750.0,10400.0,,,,,
2000-02-09,14750.0,10500.0,,,,,
2000-02-16,14750.0,10750.0,,,,,
2000-02-23,15500.0,10600.0,,,,,
2000-03-01,16000.0,10900.0,,,,,
2000-03-08,16750.0,11500.0,,,,,
2000-03-15,16750.0,11500.0,,,,,
2000-03-22,17000.0,11500.0,,,,,
2000-03-29,17000.0,11600.0,,,,,
2000-04-05,17000.0,11600.0,,,,,
2000-04-12,17000.0,11600.0,,,,,
2000-04-19,17000.0,11600.0,,,,,
2000-04-26,17000.0,11500.0,,,,,
2000-05-03,16500.0,11500.0,,,,,
2000-05-10,16500.0,11500.0,,,,,
2000-05-17,16500.0,11400.0,,,,,
2000-05-24,16500.0,11000.0,,,,,
2000-05-31,16500.0,11000.0,,,,,
2000-06-07,16500.0,10900.0,,,,,
2000-06-14,16250.0,10900.0,,,,,
2000-06-21,16500.0,11000.0,,,,,
2000-06-28,16500.0,11000.0,,,,,
2000-07-05,16500.0,11000.0,,,,,
2000-07-12,16500.0,11000.0,,,,,
2000-07-19,16500.0,11200.0,,,,,
2000-07-26,16500.0,11200.0,,,,,
2000-08-02,18500.0,11200.0,,,,,
2000-08-09,18500.0,11500.0,,,,,
2000-08-16,18500.0,11600.0,,,,,
2000-08-23,18500.0,11600.0,,,,,
2000-08-30,18500.0,11750.0,,,,,
2000-09-06,18500.0,11750.0,,,,,
2000-09-13,18500.0,11750.0,,,,,
2000-09-20,18500.0,12000.0,,,,,
2000-09-27,18500.0,11800.0,,,,,
2000-10-04,18500.0,11750.0,,,,,
2000-10-11,18500.0,11750.0,,,,,
2000-10-18,18500.0,11600.0,,,,,
2000-10-25,18500.0,11600.0,,,,,
2000-11-01,18500.0,11600.0,,,,,
2000-11-08,18500.0,11200.0,,,,,
2000-11-15,18500.0,11000.0,,,,,
2000-11-22,18250.0,10800.0,,,,,
2000-11-29,17700.0,10500.0,,,,,
2000-12-06,17700.0,10500.0,,,,,
2000-12-13,17250.0,10500.0,,,,,
2000-12-20,16750.0,10500.0,,,,,
2000-12-27,16750.0,10500.0,,,,,
2001-01-03,16750.0,10500.0,,,,,
2001-01-10,16750.0,10500.0,,,,,
2001-01-17,16750.0,10750.0,,,,,
2001-01-24,16250.0,10750.0,,,,,
2001-01-31,15750.0,10700.0,,,,,
2001-02-07,15500.0,10700.0,,,,,
2001-02-14,15750.0,10700.0,,,,,
2001-02-21,15500.0,10700.0,,,,,
2001-02-28,15000.0,10800.0,,,,,
2001-03-07,14500.0,10750.0,,,,,
2001-03-14,14000.0,10750.0,,,,,
2001-03-21,14000.0,10750.0,,,,,
2001-03-28,13800.0,10750.0,,,,,
2001-04-04,13800.0,10750.0,,,,,
2001-04-11,13800.0,10750.0,,,,,
2001-04-18,13800.0,10900.0,,,,,
2001-04-25,14500.0,10900.0,,,,,
2001-05-02,14500.0,10000.0,,,,,
2001-05-09,15000.0,9900.0,,,,,
2001-05-16,15500.0,10500.0,,,,,
2001-05-23,16750.0,10500.0,,,,,
2001-05-30,15650.0,10400.0,,,,,
2001-06-06,15650.0,10200.0,,,,,
2001-06-13,15550.0,10200.0,,,,,
2001-06-20,15550.0,10250.0,,,,,
2001-06-27,15550.0,10250.0,,,,,
2001-07-04,15500.0,9750.0,,,,,
2001-07-11,15250.0,9750.0,,,,,
2001-07-18,14750.0,9500.0,,,,,
2001-07-25,14000.0,9250.0,,,,,
2001-08-01,13750.0,8900.0,,,,,
2001-08-08,13750.0,8850.0,,,,,
2001-08-15,12000.0,8750.0,,,,,
2001-08-22,11750.0,8250.0,,,,,
2001-08-29,11500.0,8250.0,,,,,
2001-09-05,11500.0,8000.0,,,,,
2001-09-12,11000.0,8000.0,,,,,
2001-09-19,11250.0,7900.0,,,,,
2001-09-26,11250.0,7900.0,,,,,
2001-10-03,10750.0,7800.0,,,,,
2001-10-10,9750.0,7750.0,,,,,
2001-10-17,9900.0,7500.0,,,,,
2001-10-24,9900.0,7250.0,,,,,
2001-10-31,9750.0,6900.0,,,,,
2001-11-07,9500.0,6800.0,,,,,
2001-11-14,8500.0,6800.0,,,,,
2001-11-21,8500.0,6800.0,,,,,
2001-11-28,8500.0,6750.0,,,,,
2001-12-05,8500.0,6750.0,,,,,
2001-12-12,8500.0,6750.0,,,,,
2001-12-19,8500.0,6750.0,,,,,
2001-12-26,8500.0,6750.0,,,,,
2002-01-02,8500.0,6750.0,,,,,
2002-01-09,8800.0,7000.0,,,,,
2002-01-16,9100.0,7300.0,,,,,
2002-01-23,10000.0,7500.0,,,,,
2002-01-30,10000.0,7750.0,,,,,
2002-02-06,10000.0,7750.0,,,,,
2002-02-13,10000.0,7800.0,,,,,
2002-02-20,10500.0,8000.0,,,,,
2002-02-27,11500.0,8500.0,,,,,
2002-03-06,12400.0,8500.0,,,,,
2002-03-13,12600.0,8750.0,,,,,
2002-03-20,12600.0,8750.0,,,,,
2002-03-27,12600.0,8750.0,,,,,
2002-04-03,13000.0,8750.0,,,,,
2002-04-10,13000.0,8850.0,,,,,
2002-04-17,13000.0,8850.0,,,,,
2002-04-24,12750.0,8850.0,,,,,
2002-05-01,12750.0,8750.0,,,,,
2002-05-08,12750.0,8700.0,,,,,
2002-05-15,12800.0,8700.0,,,,,
2002-05-22,12800.0,8700.0,,,,,
2002-05-29,12800.0,8600.0,,,,,
2002-06-05,13000.0,8600.0,,,,,
2002-06-12,13000.0,8500.0,,,,,
2002-06-19,12800.0,8500.0,,,,,
2002-06-26,12800.0,8500.0,,,,,
2002-07-03,12800.0,8500.0,,,,,
2002-07-10,12800.0,8550.0,,,,,
2002-07-17,12700.0,8550.0,,,,,
2002-07-24,12600.0,8550.0,,,,,
2002-07-31,12000.0,8400.0,,,,,
2002-08-07,12000.0,8300.0,,,,,
2002-08-14,12000.0,8250.0,,,,,
2002-08-21,12000.0,8500.0,,,,,
2002-08-28,11000.0,8500.0,,,,,
2002-09-04,11000.0,8500.0,,,,,
2002-09-11,12250.0,8500.0,,,,,
2002-09-18,12500.0,8500.0,,,,,
2002-09-25,13500.0,8750.0,,,,,
2002-10-02,13500.0,9000.0,,,,,
2002-10-09,13500.0,9000.0,,,,,
2002-10-16,13250.0,9000.0,,,,,
2002-10-23,13250.0,9500.0,,,,,
2002-10-30,14000.0,9750.0,,,,,
2002-11-06,14000.0,9750.0,,,,,
2002-11-13,14000.0,9750.0,,,,,
2002-11-20,14500.0,9900.0,,,,,
2002-11-27,14500.0,10000.0,,,,,
2002-12-04,14900.0,10500.0,,,,,
2002-12-11,15750.0,10750.0,,,,,
2002-12-18,16250.0,11500.0,,,,,
2002-12-25,16250.0,11500.0,,,,,
2003-01-01,16250.0,11500.0,,,,,
2003-01-08,16000.0,12000.0,,,,,
2003-01-15,16000.0,12500.0,,,,,
2003-01-22,16000.0,12600.0,,,,,
2003-01-29,15500.0,12500.0,,,,,
2003-02-05,15500.0,12000.0,,,,,
2003-02-12,15600.0,12000.0,,,,,
2003-02-19,16500.0,12000.0,,,,,
2003-02-26,16500.0,12200.0,,,,,
2003-03-05,16000.0,12250.0,,,,,
2003-03-12,16000.0,12600.0,,,,,
2003-03-19,16500.0,12700.0,,,,,
2003-03-26,16500.0,12600.0,,,,,
2003-04-02,16500.0,12750.0,,,,,
2003-04-09,16750.0,13000.0,,,,,
2003-04-16,16750.0,13000.0,,,,,
2003-04-23,16850.0,13250.0,,,,,
2003-04-30,17250.0,13250.0,,,,,
2003-05-07,17500.0,13250.0,,,,,
2003-05-14,17750.0,14000.0,,,,,
2003-05-21,19500.0,14250.0,,,,,
2003-05-28,19000.0,14000.0,,,,,
2003-06-04,19000.0,13800.0,,,,,
2003-06-11,19000.0,13750.0,,,,,
2003-06-18,19000.0,13500.0,,,,,
2003-06-25,19000.0,13500.0,,,,,
2003-07-02,19000.0,13900.0,,,,,
2003-07-09,19000.0,14100.0,,,,,
2003-07-16,19500.0,14750.0,,,,,
2003-07-23,24000.0,15250.0,,,,,
2003-07-30,25000.0,15000.0,,,,,
2003-08-06,25000.0,14800.0,,,,,
2003-08-13,25000.0,15500.0,,,,,
2003-08-20,25000.0,15500.0,,,,,
2003-08-27,25000.0,15500.0,,,,,
2003-09-03,25000.0,15750.0,,,,,
2003-09-10,26000.0,15900.0,,,,,
2003-09-17,29000.0,16900.0,,,,,
2003-09-24,29000.0,18000.0,,,,,
2003-10-01,32000.0,22000.0,,,,,
2003-10-08,53000.0,27500.0,,,,,
2003-10-15,56000.0,26000.0,,,,,
2003-10-22,56000.0,27000.0,,,,,
2003-10-29,56000.0,28000.0,,,,,
2003-11-05,54500.0,28000.0,,,,,
2003-11-12,54500.0,30000.0,,,,,
2003-11-19,54000.0,30000.0,,,,,
2003-11-26,54000.0,30000.0,,,,,
2003-12-03,54500.0,31000.0,,,,,
2003-12-10,58000.0,32000.0,,,,,
2003-12-17,58500.0,35000.0,,,,,
2003-12-24,59000.0,36000.0,,,,,
2003-12-31,59000.0,36000.0,,,,,
2004-01-07,62500.0,36500.0,24000.0,,,,
2004-01-14,68000.0,41000.0,25000.0,,,,
2004-01-21,68000.0,44000.0,28000.0,,,,
2004-01-28,75000.0,45000.0,29000.0,,,,
2004-02-04,75000.0,48000.0,30000.0,,,,
2004-02-11,75000.0,49000.0,30250.0,,,,
2004-02-18,75000.0,49000.0,33000.0,,,,
2004-02-25,75000.0,48000.0,33000.0,,,,
2004-03-03,75000.0,48000.0,33000.0,,,,
2004-03-10,75000.0,48000.0,33000.0,,,,
2004-03-17,75000.0,47500.0,32750.0,,,,
2004-03-24,75000.0,47500.0,32500.0,,,,
2004-03-31,70000.0,46000.0,32000.0,,,,
2004-04-07,70000.0,42000.0,31750.0,,,,
2004-04-14,67500.0,42000.0,31500.0,,,,
2004-04-21,65000.0,40000.0,31000.0,,,,
2004-04-28,60000.0,37000.0,29000.0,,,,
2004-05-05,60000.0,37000.0,28000.0,,,,
2004-05-12,50000.0,34000.0,27000.0,,,,
2004-05-19,47000.0,28000.0,26000.0,,,,
2004-05-26,44000.0,22000.0,25000.0,,,,
2004-06-02,44000.0,22000.0,23000.0,,,,
2004-06-09,40000.0,21000.0,22000.0,,,,
2004-06-16,38000.0,21000.0,21500.0,,,,
2004-06-23,37000.0,20000.0,18000.0,,,,
2004-06-30,40000.0,20000.0,18000.0,,,,
2004-07-07,44000.0,23000.0,19000.0,,,,
2004-07-14,51000.0,30000.0,19500.0,,,,
2004-07-21,51000.0,28500.0,21500.0,,,,
2004-07-28,53000.0,30000.0,22000.0,,,,
2004-08-04,55000.0,32000.0,22500.0,,,,
2004-08-11,55000.0,30000.0,22500.0,,,,
2004-08-18,55000.0,32000.0,22750.0,,,,
2004-08-25,55000.0,33000.0,23000.0,,,,
2004-09-01,54000.0,32000.0,23150.0,,,,
2004-09-08,53000.0,32200.0,23000.0,,,,
2004-09-15,53000.0,30150.0,23100.0,,,,
2004-09-22,53000.0,32000.0,24000.0,,,,
2004-09-29,53000.0,32000.0,24100.0,,,,
2004-10-06,53000.0,32000.0,24250.0,,,,
2004-10-13,57500.0,34000.0,25000.0,,,,
2004-10-20,63000.0,35000.0,25500.0,,,,
2004-10-27,70000.0,36500.0,25600.0,,,,
2004-11-03,70000.0,36500.0,25200.0,,,,
2004-11-10,70000.0,37000.0,24850.0,,,,
2004-11-17,70000.0,35000.0,25000.0,,,,
2004-11-24,71000.0,37000.0,26500.0,,,,
2004-12-01,75000.0,41000.0,27500.0,,,,
2004-12-08,75000.0,40500.0,,,,,
2004-12-15,70000.0,39500.0,,,,,
2004-12-22,66000.0,39000.0,,,,,
2004-12-29,66000.0,39000.0,,,,,
2005-01-05,66000.0,38000.0,22500.0,,,,
2005-01-12,66000.0,39000.0,24250.0,,,,
2005-01-19,63000.0,38000.0,23000.0,,,,
2005-01-26,63000.0,37000.0,22900.0,,,,
2005-02-02,63000.0,37000.0,22800.0,,,,
2005-02-09,63000.0,38000.0,22600.0,,,,
2005-02-16,67000.0,39000.0,22800.0,,,,
2005-02-23,68000.0,39000.0,25500.0,,,,
2005-03-02,67000.0,38500.0,26500.0,,,,
2005-03-09,67000.0,38000.0,27250.0,,,,
2005-03-16,66500.0,37000.0,27250.0,,,,
2005-03-23,66750.0,37500.0,27000.0,,,,
2005-03-30,67000.0,38000.0,27000.0,,,,
2005-04-06,65000.0,36500.0,26500.0,,,,
2005-04-13,65000.0,36800.0,27500.0,,,,
2005-04-20,64000.0,35000.0,27000.0,,,,
2005-04-27,64000.0,30500.0,26000.0,,,,
2005-05-04,62000.0,31000.0,26000.0,,,,
2005-05-11,62000.0,30000.0,26000.0,,,,
2005-05-18,59000.0,29000.0,25500.0,,,,
2005-05-25,50000.0,23000.0,25000.0,,,,
2005-06-01,48000.0,24000.0,25000.0,,,,
2005-06-08,46000.0,24500.0,24750.0,,,,
2005-06-15,43000.0,24500.0,24250.0,,,,
2005-06-22,40000.0,23000.0,21000.0,,,,
2005-06-29,40000.0,23000.0,20750.0,,,,
2005-07-06,40000.0,19000.0,20000.0,,,,
2005-07-13,40000.0,19000.0,20000.0,,,,
2005-07-20,39000.0,19000.0,20000.0,,,,
2005-07-27,32500.0,16750.0,17000.0,,,,
2005-08-03,30000.0,15000.0,15000.0,,,,
2005-08-10,31000.0,17200.0,15100.0,,,,
2005-08-17,34000.0,20000.0,15500.0,,,,
2005-08-24,36000.0,20000.0,18000.0,,,,
2005-08-31,36000.0,19000.0,17750.0,,,,
2005-09-07,41000.0,20000.0,18250.0,,,,
2005-09-14,42500.0,20500.0,18250.0,,,,
2005-09-21,44000.0,23000.0,17250.0,,,,
2005-09-28,42000.0,22000.0,17350.0,,,,
2005-10-05,42000.0,22000.0,17350.0,,,,
2005-10-12,47000.0,23000.0,17500.0,,,,
2005-10-19,47000.0,21000.0,18250.0,,,,
2005-10-26,44000.0,21000.0,18250.0,,,,
2005-11-02,40000.0,20000.0,18000.0,,,,
2005-11-09,40000.0,19000.0,17800.0,,,,
2005-11-16,40000.0,18500.0,16750.0,,,,
2005-11-23,40000.0,17250.0,16250.0,,,,
2005-11-30,38000.0,17000.0,16000.0,,,,
2005-12-07,35000.0,17000.0,15900.0,,,,
2005-12-14,35000.0,17000.0,15750.0,,,,
2005-12-21,34500.0,17000.0,15000.0,,,,
2005-12-28,34000.0,17500.0,15000.0,,,,
2006-01-04,34500.0,17500.0,17000.0,,,,
2006-01-11,32000.0,17500.0,16500.0,,,,
2006-01-18,31500.0,16750.0,16000.0,,,,
2006-01-25,31500.0,16000.0,15750.0,,,,
2006-02-01,31500.0,15750.0,15500.0,,,,
2006-02-08,31500.0,15750.0,15000.0,,,,
2006-02-15,32000.0,15850.0,15500.0,,,,
2006-02-22,32000.0,17000.0,16250.0,,,,
2006-03-01,36000.0,17000.0,16250.0,,,,
2006-03-08,35000.0,17000.0,16250.0,,,,
2006-03-15,35000.0,17000.0,17250.0,,,,
2006-03-22,34000.0,17000.0,17500.0,,,,
2006-03-29,33500.0,17000.0,17500.0,,,,
2006-04-05,34000.0,17000.0,17600.0,,,,
2006-04-12,34000.0,17500.0,17500.0,,,,
2006-04-19,34000.0,17500.0,17500.0,,,,
2006-04-26,33500.0,17000.0,17500.0,,,,
2006-05-03,32000.0,16750.0,17250.0,,,,
2006-05-10,32000.0,17000.0,17750.0,,,,
2006-05-17,32000.0,17000.0,17750.0,,,,
2006-05-24,31000.0,17000.0,18250.0,,,,
2006-05-31,31000.0,17000.0,19000.0,,,,
2006-06-07,32500.0,17250.0,19250.0,,,,
2006-06-14,34500.0,17500.0,19500.0,,,,
