date,index_name,index_code,close,open,high,low,volume,change_pct
2005-06-20,Capital Link MLP,CLMLP,2754.0,2754.0,2754.0,2754.0,0.0,1.36
2005-06-21,Capital Link MLP,CLMLP,2767.0,2767.0,2767.0,2767.0,0.0,0.47
2005-06-22,Capital Link MLP,CLMLP,2792.0,2792.0,2792.0,2792.0,0.0,0.9
2005-06-23,Capital Link MLP,CLMLP,2781.0,2781.0,2781.0,2781.0,0.0,-0.39
2005-06-24,Capital Link MLP,CLMLP,2814.0,2814.0,2814.0,2814.0,0.0,1.19
2005-06-27,Capital Link MLP,CLMLP,2840.0,2840.0,2840.0,2840.0,0.0,0.92
2005-06-28,Capital Link MLP,CLMLP,2845.0,2845.0,2845.0,2845.0,0.0,0.18
2005-06-29,Capital Link MLP,CLMLP,2788.0,2788.0,2788.0,2788.0,0.0,-2.0
2005-06-30,Capital Link MLP,CLMLP,2820.0,2820.0,2820.0,2820.0,0.0,1.15
2005-07-01,Capital Link MLP,CLMLP,2840.0,2840.0,2840.0,2840.0,0.0,0.71
2005-07-05,Capital Link MLP,CLMLP,2835.0,2835.0,2835.0,2835.0,0.0,-0.18
2005-07-06,Capital Link MLP,CLMLP,2834.0,2834.0,2834.0,2834.0,0.0,-0.04
2005-07-07,Capital Link MLP,CLMLP,2820.0,2820.0,2820.0,2820.0,0.0,-0.49
2005-07-08,Capital Link MLP,CLMLP,2840.0,2840.0,2840.0,2840.0,0.0,0.71
2005-07-11,Capital Link MLP,CLMLP,2935.0,2935.0,2935.0,2935.0,0.0,3.35
2005-07-12,Capital Link MLP,CLMLP,3050.0,3050.0,3050.0,3050.0,0.0,3.92
2005-07-13,Capital Link MLP,CLMLP,3058.0,3058.0,3058.0,3058.0,0.0,0.26
2005-07-14,Capital Link MLP,CLMLP,2970.0,2970.0,2970.0,2970.0,0.0,-2.88
2005-07-15,Capital Link MLP,CLMLP,2877.0,2877.0,2877.0,2877.0,0.0,-3.13
2005-07-18,Capital Link MLP,CLMLP,2812.0,2812.0,2812.0,2812.0,0.0,-2.26
2005-07-19,Capital Link MLP,CLMLP,2859.0,2859.0,2859.0,2859.0,0.0,1.67
2005-07-20,Capital Link MLP,CLMLP,2900.0,2900.0,2900.0,2900.0,0.0,1.43
2005-07-21,Capital Link MLP,CLMLP,2950.0,2950.0,2950.0,2950.0,0.0,1.72
2005-07-22,Capital Link MLP,CLMLP,2970.0,2970.0,2970.0,2970.0,0.0,0.68
2005-07-25,Capital Link MLP,CLMLP,3098.0,3098.0,3098.0,3098.0,0.0,4.31
2005-07-26,Capital Link MLP,CLMLP,3195.0,3195.0,3195.0,3195.0,0.0,3.13
2005-07-27,Capital Link MLP,CLMLP,3245.0,3245.0,3245.0,3245.0,0.0,1.56
2005-07-28,Capital Link MLP,CLMLP,3310.0,3310.0,3310.0,3310.0,0.0,2.0
2005-07-29,Capital Link MLP,CLMLP,3292.0,3292.0,3292.0,3292.0,0.0,-0.54
2005-08-01,Capital Link MLP,CLMLP,3299.0,3299.0,3299.0,3299.0,0.0,0.21
2005-08-02,Capital Link MLP,CLMLP,3450.0,3450.0,3450.0,3450.0,0.0,4.58
2005-08-03,Capital Link MLP,CLMLP,3470.0,3470.0,3470.0,3470.0,0.0,0.58
2005-08-04,Capital Link MLP,CLMLP,3335.0,3335.0,3335.0,3335.0,0.0,-3.89
2005-08-05,Capital Link MLP,CLMLP,3230.0,3230.0,3230.0,3230.0,0.0,-3.15
2005-08-08,Capital Link MLP,CLMLP,3164.0,3164.0,3164.0,3164.0,0.0,-2.04
2005-08-09,Capital Link MLP,CLMLP,3048.0,3048.0,3048.0,3048.0,0.0,-3.67
2005-08-10,Capital Link MLP,CLMLP,3148.0,3148.0,3148.0,3148.0,0.0,3.28
2005-08-11,Capital Link MLP,CLMLP,3143.0,3143.0,3143.0,3143.0,0.0,-0.16
2005-08-12,Capital Link MLP,CLMLP,3201.0,3201.0,3201.0,3201.0,0.0,1.85
2005-08-15,Capital Link MLP,CLMLP,3170.0,3170.0,3170.0,3170.0,0.0,-0.97
2005-08-16,Capital Link MLP,CLMLP,3035.0,3035.0,3035.0,3035.0,0.0,-4.26
2005-08-17,Capital Link MLP,CLMLP,2950.0,2950.0,2950.0,2950.0,0.0,-2.8
2005-08-18,Capital Link MLP,CLMLP,3040.0,3040.0,3040.0,3040.0,0.0,3.05
2005-08-19,Capital Link MLP,CLMLP,3159.0,3159.0,3159.0,3159.0,0.0,3.91
2005-08-22,Capital Link MLP,CLMLP,3213.0,3213.0,3213.0,3213.0,0.0,1.71
2005-08-23,Capital Link MLP,CLMLP,3215.0,3215.0,3215.0,3215.0,0.0,0.06
2005-08-24,Capital Link MLP,CLMLP,3175.0,3175.0,3175.0,3175.0,0.0,-1.24
2005-08-25,Capital Link MLP,CLMLP,3160.0,3160.0,3160.0,3160.0,0.0,-0.47
2005-08-26,Capital Link MLP,CLMLP,3063.0,3063.0,3063.0,3063.0,0.0,-3.07
2005-08-29,Capital Link MLP,CLMLP,3098.0,3098.0,3098.0,3098.0,0.0,1.14
2005-08-30,Capital Link MLP,CLMLP,3100.0,3100.0,3100.0,3100.0,0.0,0.06
2005-08-31,Capital Link MLP,CLMLP,3185.0,3185.0,3185.0,3185.0,0.0,2.74
2005-09-01,Capital Link MLP,CLMLP,3200.0,3200.0,3200.0,3200.0,0.0,0.47
2005-09-02,Capital Link MLP,CLMLP,3270.0,3270.0,3270.0,3270.0,0.0,2.19
2005-09-06,Capital Link MLP,CLMLP,3225.0,3225.0,3225.0,3225.0,0.0,-1.38
2005-09-07,Capital Link MLP,CLMLP,3229.0,3229.0,3229.0,3229.0,0.0,0.12
2005-09-08,Capital Link MLP,CLMLP,3199.0,3199.0,3199.0,3199.0,0.0,-0.93
2005-09-09,Capital Link MLP,CLMLP,3190.0,3190.0,3190.0,3190.0,0.0,-0.28
2005-09-12,Capital Link MLP,CLMLP,3148.0,3148.0,3148.0,3148.0,0.0,-1.32
2005-09-13,Capital Link MLP,CLMLP,3170.0,3170.0,3170.0,3170.0,0.0,0.7
2005-09-14,Capital Link MLP,CLMLP,3105.0,3105.0,3105.0,3105.0,0.0,-2.05
2005-09-15,Capital Link MLP,CLMLP,3000.0,3000.0,3000.0,3000.0,0.0,-3.38
2005-09-16,Capital Link MLP,CLMLP,3003.0,3003.0,3003.0,3003.0,0.0,0.1
2005-09-19,Capital Link MLP,CLMLP,3085.0,3085.0,3085.0,3085.0,0.0,2.73
2005-09-20,Capital Link MLP,CLMLP,3065.0,3065.0,3065.0,3065.0,0.0,-0.65
2005-09-21,Capital Link MLP,CLMLP,3015.0,3015.0,3015.0,3015.0,0.0,-1.63
2005-09-22,Capital Link MLP,CLMLP,3071.0,3071.0,3071.0,3071.0,0.0,1.86
2005-09-23,Capital Link MLP,CLMLP,3065.0,3065.0,3065.0,3065.0,0.0,-0.2
2005-09-26,Capital Link MLP,CLMLP,3050.0,3050.0,3050.0,3050.0,0.0,-0.49
2005-09-27,Capital Link MLP,CLMLP,3016.0,3016.0,3016.0,3016.0,0.0,-1.11
2005-09-28,Capital Link MLP,CLMLP,3091.0,3091.0,3091.0,3091.0,0.0,2.49
2005-09-29,Capital Link MLP,CLMLP,3150.0,3150.0,3150.0,3150.0,0.0,1.91
2005-09-30,Capital Link MLP,CLMLP,3150.0,3150.0,3150.0,3150.0,0.0,0.0
2005-10-03,Capital Link MLP,CLMLP,3166.0,3166.0,3166.0,3166.0,0.0,0.51
2005-10-04,Capital Link MLP,CLMLP,3100.0,3100.0,3100.0,3100.0,0.0,-2.08
2005-10-05,Capital Link MLP,CLMLP,3055.0,3055.0,3055.0,3055.0,0.0,-1.45
2005-10-06,Capital Link MLP,CLMLP,3001.0,3001.0,3001.0,3001.0,0.0,-1.77
2005-10-07,Capital Link MLP,CLMLP,3025.0,3025.0,3025.0,3025.0,0.0,0.8
2005-10-10,Capital Link MLP,CLMLP,3060.0,3060.0,3060.0,3060.0,0.0,1.16
2005-10-11,Capital Link MLP,CLMLP,3037.0,3037.0,3037.0,3037.0,0.0,-0.75
2005-10-12,Capital Link MLP,CLMLP,2974.0,2974.0,2974.0,2974.0,0.0,-2.07
2005-10-13,Capital Link MLP,CLMLP,2921.0,2921.0,2921.0,2921.0,0.0,-1.78
2005-10-14,Capital Link MLP,CLMLP,2891.0,2891.0,2891.0,2891.0,0.0,-1.03
2005-10-17,Capital Link MLP,CLMLP,2925.0,2925.0,2925.0,2925.0,0.0,1.18
2005-10-18,Capital Link MLP,CLMLP,2900.0,2900.0,2900.0,2900.0,0.0,-0.85
2005-10-19,Capital Link MLP,CLMLP,2810.0,2810.0,2810.0,2810.0,0.0,-3.1
2005-10-20,Capital Link MLP,CLMLP,2799.0,2799.0,2799.0,2799.0,0.0,-0.39
2005-10-21,Capital Link MLP,CLMLP,2806.0,2806.0,2806.0,2806.0,0.0,0.25
2005-10-24,Capital Link MLP,CLMLP,2800.0,2800.0,2800.0,2800.0,0.0,-0.21
2005-10-25,Capital Link MLP,CLMLP,2775.0,2775.0,2775.0,2775.0,0.0,-0.89
2005-10-26,Capital Link MLP,CLMLP,2824.0,2824.0,2824.0,2824.0,0.0,1.77
2005-10-27,Capital Link MLP,CLMLP,2800.0,2800.0,2800.0,2800.0,0.0,-0.85
2005-10-28,Capital Link MLP,CLMLP,2849.99,2849.99,2849.99,2849.99,0.0,1.79
2005-10-31,Capital Link MLP,CLMLP,2991.0,2991.0,2991.0,2991.0,0.0,4.95
2005-11-01,Capital Link MLP,CLMLP,2996.0,2996.0,2996.0,2996.0,0.0,0.17
2005-11-02,Capital Link MLP,CLMLP,3030.0,3030.0,3030.0,3030.0,0.0,1.13
2005-11-03,Capital Link MLP,CLMLP,2930.0,2930.0,2930.0,2930.0,0.0,-3.3
2005-11-04,Capital Link MLP,CLMLP,2974.0,2974.0,2974.0,2974.0,0.0,1.5
2005-11-07,Capital Link MLP,CLMLP,2880.0,2880.0,2880.0,2880.0,0.0,-3.16
2005-11-08,Capital Link MLP,CLMLP,2845.0,2845.0,2845.0,2845.0,0.0,-1.22
2005-11-09,Capital Link MLP,CLMLP,2882.0,2882.0,2882.0,2882.0,0.0,1.3
2005-11-10,Capital Link MLP,CLMLP,2954.0,2954.0,2954.0,2954.0,0.0,2.5
2005-11-11,Capital Link MLP,CLMLP,3011.0,3011.0,3011.0,3011.0,0.0,1.93
2005-11-14,Capital Link MLP,CLMLP,2990.0,2990.0,2990.0,2990.0,0.0,-0.7
2005-11-15,Capital Link MLP,CLMLP,2965.0,2965.0,2965.0,2965.0,0.0,-0.84
2005-11-16,Capital Link MLP,CLMLP,2769.0,2769.0,2769.0,2769.0,0.0,-6.61
2005-11-17,Capital Link MLP,CLMLP,2740.0,2740.0,2740.0,2740.0,0.0,-1.05
2005-11-18,Capital Link MLP,CLMLP,2740.0,2740.0,2740.0,2740.0,0.0,0.0
2005-11-21,Capital Link MLP,CLMLP,2754.0,2754.0,2754.0,2754.0,0.0,0.51
2005-11-22,Capital Link MLP,CLMLP,2774.0,2774.0,2774.0,2774.0,0.0,0.73
2005-11-23,Capital Link MLP,CLMLP,2805.0,2805.0,2805.0,2805.0,0.0,1.12
2005-11-25,Capital Link MLP,CLMLP,2803.0,2803.0,2803.0,2803.0,0.0,-0.07
2005-11-28,Capital Link MLP,CLMLP,2813.0,2813.0,2813.0,2813.0,0.0,0.36
2005-11-29,Capital Link MLP,CLMLP,2810.0,2810.0,2810.0,2810.0,0.0,-0.11
2005-11-30,Capital Link MLP,CLMLP,2803.0,2803.0,2803.0,2803.0,0.0,-0.25
2005-12-01,Capital Link MLP,CLMLP,2805.0,2805.0,2805.0,2805.0,0.0,0.07
2005-12-02,Capital Link MLP,CLMLP,2824.0,2824.0,2824.0,2824.0,0.0,0.68
2005-12-05,Capital Link MLP,CLMLP,2850.0,2850.0,2850.0,2850.0,0.0,0.92
2005-12-06,Capital Link MLP,CLMLP,2825.0,2825.0,2825.0,2825.0,0.0,-0.88
2005-12-07,Capital Link MLP,CLMLP,2840.0,2840.0,2840.0,2840.0,0.0,0.53
2005-12-08,Capital Link MLP,CLMLP,2830.0,2830.0,2830.0,2830.0,0.0,-0.35
2005-12-09,Capital Link MLP,CLMLP,2839.0,2839.0,2839.0,2839.0,0.0,0.32
2005-12-12,Capital Link MLP,CLMLP,2830.0,2830.0,2830.0,2830.0,0.0,-0.32
2005-12-13,Capital Link MLP,CLMLP,2818.0,2818.0,2818.0,2818.0,0.0,-0.42
2005-12-14,Capital Link MLP,CLMLP,2900.0,2900.0,2900.0,2900.0,0.0,2.91
2005-12-15,Capital Link MLP,CLMLP,2968.0,2968.0,2968.0,2968.0,0.0,2.34
2005-12-16,Capital Link MLP,CLMLP,2991.0,2991.0,2991.0,2991.0,0.0,0.77
2005-12-19,Capital Link MLP,CLMLP,2929.0,2929.0,2929.0,2929.0,0.0,-2.07
2005-12-20,Capital Link MLP,CLMLP,2930.0,2930.0,2930.0,2930.0,0.0,0.03
2005-12-21,Capital Link MLP,CLMLP,2925.0,2925.0,2925.0,2925.0,0.0,-0.17
2005-12-22,Capital Link MLP,CLMLP,2932.0,2932.0,2932.0,2932.0,0.0,0.24
2005-12-23,Capital Link MLP,CLMLP,2917.0,2917.0,2917.0,2917.0,0.0,-0.51
2005-12-27,Capital Link MLP,CLMLP,2849.0,2849.0,2849.0,2849.0,0.0,-2.33
2005-12-28,Capital Link MLP,CLMLP,2855.99,2855.99,2855.99,2855.99,0.0,0.25
2005-12-29,Capital Link MLP,CLMLP,2915.0,2915.0,2915.0,2915.0,0.0,2.07
2005-12-30,Capital Link MLP,CLMLP,2962.0,2962.0,2962.0,2962.0,0.0,1.61
2006-01-03,Capital Link MLP,CLMLP,2932.0,2932.0,2932.0,2932.0,0.0,-1.01
2006-01-04,Capital Link MLP,CLMLP,3000.0,3000.0,3000.0,3000.0,0.0,2.32
2006-01-05,Capital Link MLP,CLMLP,2960.0,2960.0,2960.0,2960.0,0.0,-1.33
2006-01-06,Capital Link MLP,CLMLP,2966.0,2966.0,2966.0,2966.0,0.0,0.2
2006-01-09,Capital Link MLP,CLMLP,2969.0,2969.0,2969.0,2969.0,0.0,0.1
2006-01-10,Capital Link MLP,CLMLP,2994.0,2994.0,2994.0,2994.0,0.0,0.84
2006-01-11,Capital Link MLP,CLMLP,2979.0,2979.0,2979.0,2979.0,0.0,-0.5
2006-01-12,Capital Link MLP,CLMLP,2985.0,2985.0,2985.0,2985.0,0.0,0.2
2006-01-13,Capital Link MLP,CLMLP,2960.0,2960.0,2960.0,2960.0,0.0,-0.84
2006-01-17,Capital Link MLP,CLMLP,2962.0,2962.0,2962.0,2962.0,0.0,0.07
2006-01-18,Capital Link MLP,CLMLP,2970.0,2970.0,2970.0,2970.0,0.0,0.27
2006-01-19,Capital Link MLP,CLMLP,2976.0,2976.0,2976.0,2976.0,0.0,0.2
2006-01-20,Capital Link MLP,CLMLP,2975.0,2975.0,2975.0,2975.0,0.0,-0.03
2006-01-23,Capital Link MLP,CLMLP,2960.0,2960.0,2960.0,2960.0,0.0,-0.5
2006-01-24,Capital Link MLP,CLMLP,2976.0,2976.0,2976.0,2976.0,0.0,0.54
2006-01-25,Capital Link MLP,CLMLP,2960.0,2960.0,2960.0,2960.0,0.0,-0.54
2006-01-26,Capital Link MLP,CLMLP,2939.0,2939.0,2939.0,2939.0,0.0,-0.71
2006-01-27,Capital Link MLP,CLMLP,2948.0,2948.0,2948.0,2948.0,0.0,0.31
2006-01-30,Capital Link MLP,CLMLP,2945.0,2945.0,2945.0,2945.0,0.0,-0.1
2006-01-31,Capital Link MLP,CLMLP,2960.0,2960.0,2960.0,2960.0,0.0,0.51
2006-02-01,Capital Link MLP,CLMLP,2959.0,2959.0,2959.0,2959.0,0.0,-0.03
2006-02-02,Capital Link MLP,CLMLP,2902.0,2902.0,2902.0,2902.0,0.0,-1.93
2006-02-03,Capital Link MLP,CLMLP,2960.0,2960.0,2960.0,2960.0,0.0,2.0
2006-02-06,Capital Link MLP,CLMLP,2925.0,2925.0,2925.0,2925.0,0.0,-1.18
2006-02-07,Capital Link MLP,CLMLP,2950.0,2950.0,2950.0,2950.0,0.0,0.85
2006-02-08,Capital Link MLP,CLMLP,2942.0,2942.0,2942.0,2942.0,0.0,-0.27
2006-02-09,Capital Link MLP,CLMLP,2950.0,2950.0,2950.0,2950.0,0.0,0.27
2006-02-10,Capital Link MLP,CLMLP,2900.0,2900.0,2900.0,2900.0,0.0,-1.69
2006-02-13,Capital Link MLP,CLMLP,2879.9,2879.9,2879.9,2879.9,0.0,-0.69
2006-02-14,Capital Link MLP,CLMLP,2870.0,2870.0,2870.0,2870.0,0.0,-0.34
2006-02-15,Capital Link MLP,CLMLP,2865.0,2865.0,2865.0,2865.0,0.0,-0.17
2006-02-16,Capital Link MLP,CLMLP,2890.0,2890.0,2890.0,2890.0,0.0,0.87
2006-02-17,Capital Link MLP,CLMLP,2994.0,2994.0,2994.0,2994.0,0.0,3.6
2006-02-21,Capital Link MLP,CLMLP,3030.0,3030.0,3030.0,3030.0,0.0,1.2
2006-02-22,Capital Link MLP,CLMLP,3018.0,3018.0,3018.0,3018.0,0.0,-0.4
2006-02-23,Capital Link MLP,CLMLP,3010.0,3010.0,3010.0,3010.0,0.0,-0.27
2006-02-24,Capital Link MLP,CLMLP,3010.0,3010.0,3010.0,3010.0,0.0,0.0
2006-02-27,Capital Link MLP,CLMLP,3009.0,3009.0,3009.0,3009.0,0.0,-0.03
2006-02-28,Capital Link MLP,CLMLP,3040.0,3040.0,3040.0,3040.0,0.0,1.03
2006-03-01,Capital Link MLP,CLMLP,3009.0,3009.0,3009.0,3009.0,0.0,-1.02
2006-03-02,Capital Link MLP,CLMLP,3000.0,3000.0,3000.0,3000.0,0.0,-0.3
2006-03-03,Capital Link MLP,CLMLP,2991.0,2991.0,2991.0,2991.0,0.0,-0.3
2006-03-06,Capital Link MLP,CLMLP,3000.0,3000.0,3000.0,3000.0,0.0,0.3
2006-03-07,Capital Link MLP,CLMLP,2972.0,2972.0,2972.0,2972.0,0.0,-0.93
2006-03-08,Capital Link MLP,CLMLP,2989.0,2989.0,2989.0,2989.0,0.0,0.57
2006-03-09,Capital Link MLP,CLMLP,2980.0,2980.0,2980.0,2980.0,0.0,-0.3
2006-03-10,Capital Link MLP,CLMLP,2995.0,2995.0,2995.0,2995.0,0.0,0.5
2006-03-13,Capital Link MLP,CLMLP,3020.0,3020.0,3020.0,3020.0,0.0,0.83
2006-03-14,Capital Link MLP,CLMLP,3040.0,3040.0,3040.0,3040.0,0.0,0.66
2006-03-15,Capital Link MLP,CLMLP,3100.0,3100.0,3100.0,3100.0,0.0,1.97
2006-03-16,Capital Link MLP,CLMLP,3120.0,3120.0,3120.0,3120.0,0.0,0.65
2006-03-17,Capital Link MLP,CLMLP,3105.0,3105.0,3105.0,3105.0,0.0,-0.48
2006-03-20,Capital Link MLP,CLMLP,3059.0,3059.0,3059.0,3059.0,0.0,-1.48
2006-03-21,Capital Link MLP,CLMLP,3098.0,3098.0,3098.0,3098.0,0.0,1.27
2006-03-22,Capital Link MLP,CLMLP,3134.0,3134.0,3134.0,3134.0,0.0,1.16
2006-03-23,Capital Link MLP,CLMLP,3126.0,3126.0,3126.0,3126.0,0.0,-0.26
2006-03-24,Capital Link MLP,CLMLP,3135.0,3135.0,3135.0,3135.0,0.0,0.29
2006-03-27,Capital Link MLP,CLMLP,3136.0,3136.0,3136.0,3136.0,0.0,0.03
2006-03-28,Capital Link MLP,CLMLP,3169.0,3169.0,3169.0,3169.0,0.0,1.05
2006-03-29,Capital Link MLP,CLMLP,3139.0,3139.0,3139.0,3139.0,0.0,-0.95
2006-03-30,Capital Link MLP,CLMLP,3120.0,3120.0,3120.0,3120.0,0.0,-0.61
2006-03-31,Capital Link MLP,CLMLP,3125.0,3125.0,3125.0,3125.0,0.0,0.16
2006-04-03,Capital Link MLP,CLMLP,3149.01,3149.01,3149.01,3149.01,0.0,0.77
2006-04-04,Capital Link MLP,CLMLP,3139.0,3139.0,3139.0,3139.0,0.0,-0.32
2006-04-05,Capital Link MLP,CLMLP,3131.0,3131.0,3131.0,3131.0,0.0,-0.25
2006-04-06,Capital Link MLP,CLMLP,3115.0,3115.0,3115.0,3115.0,0.0,-0.51
2006-04-07,Capital Link MLP,CLMLP,3095.0,3095.0,3095.0,3095.0,0.0,-0.64
2006-04-10,Capital Link MLP,CLMLP,3090.0,3090.0,3090.0,3090.0,0.0,-0.16
2006-04-11,Capital Link MLP,CLMLP,3055.0,3055.0,3055.0,3055.0,0.0,-1.13
2006-04-12,Capital Link MLP,CLMLP,3050.0,3050.0,3050.0,3050.0,0.0,-0.16
2006-04-13,Capital Link MLP,CLMLP,3026.0,3026.0,3026.0,3026.0,0.0,-0.79
2006-04-17,Capital Link MLP,CLMLP,3018.0,3018.0,3018.0,3018.0,0.0,-0.26
2006-04-18,Capital Link MLP,CLMLP,3028.0,3028.0,3028.0,3028.0,0.0,0.33
2006-04-19,Capital Link MLP,CLMLP,3030.0,3030.0,3030.0,3030.0,0.0,0.07
2006-04-20,Capital Link MLP,CLMLP,3050.0,3050.0,3050.0,3050.0,0.0,0.66
2006-04-21,Capital Link MLP,CLMLP,3061.0,3061.0,3061.0,3061.0,0.0,0.36
2006-04-24,Capital Link MLP,CLMLP,3034.0,3034.0,3034.0,3034.0,0.0,-0.88
2006-04-25,Capital Link MLP,CLMLP,3070.0,3070.0,3070.0,3070.0,0.0,1.19
2006-04-26,Capital Link MLP,CLMLP,3050.0,3050.0,3050.0,3050.0,0.0,-0.65
2006-04-27,Capital Link MLP,CLMLP,3075.0,3075.0,3075.0,3075.0,0.0,0.82
2006-04-28,Capital Link MLP,CLMLP,3100.0,3100.0,3100.0,3100.0,0.0,0.81
2006-05-01,Capital Link MLP,CLMLP,3105.0,3105.0,3105.0,3105.0,0.0,0.16
2006-05-02,Capital Link MLP,CLMLP,3080.0,3080.0,3080.0,3080.0,0.0,-0.81
2006-05-03,Capital Link MLP,CLMLP,3064.0,3064.0,3064.0,3064.0,0.0,-0.52
2006-05-04,Capital Link MLP,CLMLP,3116.0,3116.0,3116.0,3116.0,0.0,1.7
2006-05-05,Capital Link MLP,CLMLP,3198.0,3198.0,3198.0,3198.0,0.0,2.63
2006-05-08,Capital Link MLP,CLMLP,3170.0,3170.0,3170.0,3170.0,0.0,-0.88
2006-05-09,Capital Link MLP,CLMLP,3131.0,3131.0,3131.0,3131.0,0.0,-1.23
2006-05-10,Capital Link MLP,CLMLP,3141.0,3141.0,3141.0,3141.0,0.0,0.32
2006-05-11,Capital Link MLP,CLMLP,3101.0,3101.0,3101.0,3101.0,0.0,-1.27
2006-05-12,Capital Link MLP,CLMLP,3045.0,3045.0,3045.0,3045.0,0.0,-1.81
2006-05-15,Capital Link MLP,CLMLP,3084.0,3084.0,3084.0,3084.0,0.0,1.28
2006-05-16,Capital Link MLP,CLMLP,3150.0,3150.0,3150.0,3150.0,0.0,2.14
2006-05-17,Capital Link MLP,CLMLP,3107.0,3107.0,3107.0,3107.0,0.0,-1.37
2006-05-18,Capital Link MLP,CLMLP,3106.0,3106.0,3106.0,3106.0,0.0,-0.03
2006-05-19,Capital Link MLP,CLMLP,3137.0,3137.0,3137.0,3137.0,0.0,1.0
2006-05-22,Capital Link MLP,CLMLP,3086.0,3086.0,3086.0,3086.0,0.0,-1.63
2006-05-23,Capital Link MLP,CLMLP,3137.0,3137.0,3137.0,3137.0,0.0,1.65
2006-05-24,Capital Link MLP,CLMLP,3046.0,3046.0,3046.0,3046.0,0.0,-2.9
2006-05-25,Capital Link MLP,CLMLP,3068.0,3068.0,3068.0,3068.0,0.0,0.72
2006-05-26,Capital Link MLP,CLMLP,3112.0,3112.0,3112.0,3112.0,0.0,1.43
2006-05-30,Capital Link MLP,CLMLP,3100.0,3100.0,3100.0,3100.0,0.0,-0.39
2006-05-31,Capital Link MLP,CLMLP,3073.0,3073.0,3073.0,3073.0,0.0,-0.87
2006-06-01,Capital Link MLP,CLMLP,3100.0,3100.0,3100.0,3100.0,0.0,0.88
2006-06-02,Capital Link MLP,CLMLP,3100.0,3100.0,3100.0,3100.0,0.0,0.0
2006-06-05,Capital Link MLP,CLMLP,3092.0,3092.0,3092.0,3092.0,0.0,-0.26
2006-06-06,Capital Link MLP,CLMLP,3073.0,3073.0,3073.0,3073.0,0.0,-0.61
2006-06-07,Capital Link MLP,CLMLP,3075.0,3075.0,3075.0,3075.0,0.0,0.07
2006-06-08,Capital Link MLP,CLMLP,3089.0,3089.0,3089.0,3089.0,0.0,0.46
2006-06-09,Capital Link MLP,CLMLP,3053.0,3053.0,3053.0,3053.0,0.0,-1.17
