date,CLCI,CLDBI,CLLG,CLMFI,CLMI,CLMLP,CLTI
2010-06-02,1948.35,900.56,2177.81,1515.51,1946.82,2199.27,2403.47
2010-06-03,1923.99,894.28,2202.52,1533.11,1956.53,2230.79,2416.45
2010-06-04,1830.03,852.85,2141.91,1484.65,1881.62,2182.33,2318.91
2010-06-07,1794.89,816.29,2117.54,1445.62,1826.69,2143.51,2244.53
2010-06-08,1812.56,804.44,2133.91,1415.86,1825.3,2160.61,2240.9
2010-06-09,1832.16,799.19,2167.3,1416.61,1840.65,2185.41,2258.48
2010-06-10,1895.65,838.96,2227.79,1503.13,1942.08,2229.53,2396.19
2010-06-11,1933.05,849.98,2247.27,1547.71,1992.93,2268.26,2473.84
2010-06-14,1931.39,839.15,2257.84,1554.47,2007.55,2278.32,2498.57
2010-06-15,2002.06,855.73,2276.44,1602.54,2071.46,2313.4,2576.94
2010-06-16,1978.51,850.16,2271.8,1602.34,2048.08,2296.53,2551.9
2010-06-17,1991.64,838.64,2299.86,1609.8,2036.05,2315.51,2530.75
2010-06-18,2012.33,848.33,2301.85,1617.93,2053.66,2327.6,2533.32
2010-06-21,2019.92,850.12,2315.18,1637.2,2068.85,2330.11,2554.07
2010-06-22,1948.2,829.73,2277.77,1598.06,1993.54,2305.4,2447.03
2010-06-23,1932.81,835.95,2283.4,1624.78,1989.9,2305.81,2444.0
2010-06-24,1934.8,820.27,2294.65,1565.14,1957.89,2320.13,2395.04
2010-06-25,1975.85,839.98,2355.77,1611.33,2009.16,2370.1,2458.43
2010-06-28,1953.17,840.24,2379.09,1648.47,2000.47,2400.76,2441.12
2010-06-29,1860.65,794.46,2307.58,1575.46,1889.94,2333.92,2292.9
2010-06-30,1817.97,790.58,2294.67,1522.48,1847.69,2324.06,2221.0
2010-07-01,1803.06,782.39,2255.45,1498.79,1810.91,2277.58,2176.44
2010-07-02,1814.66,786.44,2283.76,1513.44,1811.95,2303.15,2163.67
2010-07-07,1883.27,823.19,2357.46,1582.45,1879.92,2397.03,2243.96
2010-07-08,1911.89,833.25,2364.39,1634.61,1908.97,2400.31,2288.38
2010-07-09,1932.94,850.83,2387.05,1645.39,1930.65,2431.48,2311.13
2010-07-12,1910.74,835.25,2383.45,1589.04,1882.14,2429.82,2247.26
2010-07-13,1957.39,862.73,2423.56,1627.4,1914.0,2460.18,2279.18
2010-07-14,1997.19,877.13,2431.63,1620.83,1917.57,2465.5,2269.79
2010-07-15,2008.18,874.44,2464.44,1605.59,1923.39,2499.61,2278.22
2010-07-16,1951.51,861.57,2478.36,1547.65,1884.86,2500.44,2221.61
2010-07-19,1958.23,857.66,2522.36,1542.53,1885.79,2512.91,2217.66
2010-07-20,2020.76,888.08,2569.19,1583.81,1932.29,2560.46,2268.0
2010-07-21,1977.21,878.03,2592.03,1535.9,1938.59,2579.8,2294.0
2010-07-22,2031.6,901.14,2649.15,1598.49,2012.69,2612.63,2384.21
2010-07-23,2103.32,925.83,2674.11,1641.18,2044.77,2644.54,2419.9
2010-07-26,2164.23,927.09,2701.3,1677.92,2072.98,2656.54,2460.35
2010-07-27,2151.7,908.89,2679.0,1624.81,2041.26,2631.24,2412.62
2010-07-28,2073.87,911.79,2629.57,1622.21,2000.98,2606.55,2363.07
2010-07-29,2098.66,921.33,2613.26,1625.94,1997.1,2595.59,2353.29
2010-07-30,2080.33,921.59,2659.93,1610.73,1969.47,2633.36,2319.25
2010-08-02,2121.05,936.22,2717.99,1654.17,2001.02,2676.64,2358.07
2010-08-03,2053.68,923.92,2720.4,1681.98,1975.86,2693.51,2331.05
2010-08-05,2113.54,926.01,2695.05,1691.77,1962.87,2653.25,2298.74
2010-08-06,2103.6,919.61,2712.38,1674.2,1967.36,2668.37,2313.01
2010-08-09,2167.34,927.44,2710.94,1684.16,1971.94,2655.64,2304.54
2010-08-10,2128.02,910.85,2675.74,1657.68,1936.45,2639.49,2267.31
2010-08-11,2014.58,866.34,2606.12,1605.1,1865.92,2578.05,2189.49
2010-08-12,2016.55,857.57,2564.61,1594.99,1859.27,2510.53,2198.62
2010-08-13,2001.22,858.88,2628.66,1575.19,1857.34,2568.81,2184.91
2010-08-16,2003.96,861.72,2702.58,1596.35,1875.34,2626.51,2201.8
2010-08-17,2074.77,889.9,2660.57,1642.32,1914.67,2573.06,2253.33
2010-08-18,2079.19,888.76,2628.01,1653.25,1908.19,2568.17,2255.14
2010-08-19,2057.56,879.14,2613.81,1614.49,1873.03,2552.31,2197.35
2010-08-20,2068.89,879.28,2635.01,1613.38,1862.82,2558.56,2167.97
2010-08-23,2090.02,874.11,2588.73,1551.73,1827.92,2504.26,2108.7
2010-08-24,2053.32,849.22,2544.9,1463.1,1774.09,2459.82,2041.12
2010-08-25,2070.84,842.55,2524.68,1490.3,1770.58,2443.3,2034.64
2010-08-26,1939.32,833.29,2511.76,1517.6,1765.41,2441.44,2055.89
2010-08-27,1997.7,861.92,2570.48,1548.64,1800.35,2485.64,2073.54
2010-08-30,1964.58,848.61,2514.08,1539.22,1756.05,2458.74,2022.02
2010-08-31,1972.79,844.28,2546.31,1516.75,1763.93,2466.92,2033.15
2010-09-01,2048.6,882.0,2561.07,1590.89,1818.44,2503.78,2095.22
2010-09-02,2083.27,877.01,2542.36,1614.74,1833.75,2504.25,2131.95
2010-09-03,2084.06,889.32,2622.85,1647.45,1877.04,2562.41,2176.42
2010-09-07,2036.13,866.24,2583.74,1605.04,1826.25,2535.99,2108.46
2010-09-08,2054.99,883.05,2600.25,1574.84,1838.74,2535.54,2106.48
2010-09-09,2054.91,881.67,2609.37,1567.46,1838.63,2555.36,2110.88
2010-09-10,2048.36,871.14,2593.04,1573.09,1842.37,2549.09,2123.88
2010-09-13,2074.77,892.41,2595.75,1607.65,1878.41,2556.39,2169.94
2010-09-14,2073.35,880.17,2634.93,1608.97,1874.03,2577.98,2161.88
2010-09-15,2084.97,883.78,2604.34,1599.18,1889.05,2568.38,2184.22
2010-09-16,2065.15,873.96,2572.4,1588.94,1876.63,2534.56,2180.54
2010-09-17,2048.47,864.68,2558.57,1592.2,1872.44,2530.0,2185.29
2010-09-20,2074.94,874.46,2553.12,1630.38,1884.31,2508.15,2193.62
2010-09-21,2102.27,874.01,2517.51,1631.07,1884.09,2499.73,2198.01
2010-09-22,2033.06,867.71,2533.74,1627.23,1876.53,2504.17,2196.48
2010-09-23,1980.35,852.98,2505.2,1581.96,1834.93,2486.38,2141.1
2010-09-24,2036.0,876.96,2494.0,1627.67,1869.49,2473.48,2189.54
2010-09-27,2036.88,893.78,2472.56,1652.45,1882.69,2469.6,2216.59
2010-09-28,2040.16,903.6,2474.81,1670.2,1882.59,2465.95,2220.81
2010-09-29,2039.33,897.16,2499.43,1686.65,1872.33,2488.92,2211.62
2010-09-30,2034.09,899.78,2510.25,1689.48,1863.22,2512.98,2186.93
2010-10-01,2032.42,899.73,2534.53,1673.74,1854.78,2535.13,2164.52
2010-10-04,1998.93,882.41,2509.43,1653.02,1828.92,2519.94,2130.73
2010-10-05,2066.12,902.57,2541.03,1683.56,1861.18,2537.97,2154.7
2010-10-06,2050.38,907.54,2584.19,1704.3,1870.51,2587.96,2169.48
2010-10-07,2048.84,917.48,2601.91,1729.36,1883.13,2606.69,2185.29
2010-10-08,2048.82,919.96,2641.06,1748.15,1902.96,2635.48,2214.08
2010-10-11,2044.61,937.56,2673.48,1756.57,1905.68,2638.91,2210.41
2010-10-12,2034.08,939.19,2677.11,1763.92,1897.47,2643.95,2196.3
2010-10-13,2061.85,952.48,2709.76,1774.69,1918.82,2665.37,2215.63
2010-10-14,2044.51,942.34,2688.25,1773.48,1900.27,2648.71,2195.04
2010-10-15,2018.7,946.43,2661.9,1753.73,1896.13,2642.91,2194.48
2010-10-18,2034.84,951.22,2713.03,1779.83,1916.35,2660.84,2221.54
2010-10-19,1994.99,920.65,2686.29,1755.12,1910.56,2659.53,2239.58
2010-10-20,2026.07,933.78,2710.12,1782.01,1929.33,2664.36,2242.04
2010-10-21,2014.91,928.97,2669.46,1769.42,1918.8,2642.74,2236.81
2010-10-22,2031.0,944.38,2688.37,1784.62,1934.06,2662.36,2248.34
2010-10-25,2008.39,953.45,2696.28,1780.66,1929.2,2666.67,2242.69
2010-10-26,2021.28,948.39,2682.21,1755.89,1928.33,2657.51,2248.87
2010-10-27,1962.03,946.07,2660.1,1746.54,1921.07,2664.01,2253.82
2010-10-28,1945.43,945.19,2685.61,1749.63,1936.19,2680.78,2285.89
2010-10-29,1967.93,950.55,2712.93,1773.5,1957.64,2717.32,2309.61
2010-11-01,1953.82,947.78,2742.56,1782.73,1972.2,2756.6,2330.41
2010-11-02,1994.9,955.86,2787.75,1830.45,2009.48,2768.97,2373.96
2010-11-03,2002.92,954.04,2756.51,1846.48,2008.65,2758.74,2375.91
2010-11-04,2060.24,955.73,2803.39,1907.93,2041.37,2789.11,2415.84
2010-11-05,1902.47,977.57,2823.74,1924.73,2022.72,2835.17,2391.44
2010-11-08,1891.02,982.98,2812.81,1933.76,2010.01,2837.23,2386.97
2010-11-09,1859.38,968.95,2826.03,1913.52,1983.28,2850.61,2352.82
2010-11-10,1867.38,971.92,2825.13,1942.12,1993.56,2861.12,2374.61
2010-11-11,1869.36,980.15,2790.23,1941.03,1987.71,2841.76,2396.78
2010-11-12,1856.73,942.59,2791.9,1893.79,1967.99,2839.16,2371.09
2010-11-15,1873.97,947.52,2814.5,1912.08,1996.75,2859.95,2408.53
2010-11-16,1837.67,911.92,2768.51,1878.71,1961.58,2798.19,2370.05
2010-11-17,1814.51,912.17,2784.61,1891.34,1971.56,2830.25,2378.08
2010-11-18,1835.48,931.78,2799.4,1921.05,1999.35,2856.02,2407.38
2010-11-19,1846.52,921.51,2779.99,1953.29,2011.66,2860.09,2443.95
2010-11-22,1841.85,918.98,2836.97,1947.73,2019.14,2898.94,2441.61
2010-11-23,1818.45,898.56,2822.69,1932.86,1988.6,2894.33,2392.76
2010-11-24,1854.77,909.19,2855.09,1940.46,1999.8,2903.24,2384.95
2010-11-26,1855.32,900.65,2814.78,1903.92,1974.12,2888.89,2348.19
2010-11-29,1864.91,902.88,2839.6,1905.98,1975.37,2903.69,2344.5
2010-11-30,1824.02,914.01,2868.08,1931.08,1960.15,2898.86,2320.54
2010-12-02,1828.43,918.05,2883.87,1939.77,1958.35,2903.75,2309.01
2010-12-03,1932.01,944.36,2933.84,2041.72,1998.19,2906.07,2337.63
2010-12-06,1928.34,950.12,2940.91,2007.33,1997.1,2930.3,2343.56
2010-12-07,1943.49,925.2,2981.47,1998.54,1980.09,2946.37,2333.71
2010-12-08,1954.91,916.67,2956.32,1997.07,1976.69,2923.96,2324.91
2010-12-09,1959.16,922.93,2970.14,1997.86,1984.1,2922.38,2328.27
2010-12-10,1980.22,942.45,2967.21,2031.33,1995.14,2942.73,2336.14
2010-12-13,1975.98,930.96,2999.14,2014.37,1988.29,2927.29,2330.48
2010-12-14,2015.81,923.98,2995.46,1986.14,1978.25,2926.61,2300.55
2010-12-15,2006.29,911.4,2977.85,1961.42,1967.68,2910.97,2289.78
2010-12-16,2032.22,908.63,2922.7,1990.85,1978.93,2887.2,2310.46
2010-12-17,2038.55,902.77,2874.83,1964.0,1971.05,2852.7,2305.49
2010-12-20,2046.42,901.93,2951.1,1936.4,1982.11,2911.36,2308.75
2010-12-22,2098.11,920.5,2980.82,1967.69,2020.24,2940.12,2349.11
2010-12-23,2109.26,914.76,2965.49,1955.44,2006.89,2925.59,2339.96
2010-12-28,2129.38,888.42,2973.7,1912.19,1994.99,2927.6,2312.26
2010-12-30,2133.44,883.8,2986.68,1915.94,2012.06,2952.52,2333.5
2010-12-31,2122.94,895.61,2992.17,1917.52,2013.37,2953.06,2331.35
2011-01-03,2182.51,894.91,3004.87,1943.64,2031.89,2963.32,2355.67
2011-01-05,2170.97,909.79,2943.29,1920.01,2027.98,2919.73,2357.54
2011-01-06,2150.83,924.19,2951.15,1906.14,2057.44,2926.47,2415.74
2011-01-07,2139.08,926.63,2936.48,1985.16,2072.52,2931.03,2453.35
2011-01-10,2138.35,926.26,2938.76,1986.83,2068.7,2929.83,2437.87
2011-01-11,2141.68,927.01,2916.21,1988.77,2052.61,2926.03,2405.46
2011-01-12,2142.36,931.21,2930.87,1995.47,2051.61,2933.88,2398.13
2011-01-13,2162.37,925.83,2938.93,2000.89,2044.7,2938.41,2388.15
2011-01-14,2161.13,919.53,2947.48,1994.84,2040.54,2924.8,2376.35
2011-01-18,2176.57,919.69,2938.62,1979.44,2043.94,2925.92,2380.65
2011-01-19,2131.57,893.07,2826.74,1952.28,2009.94,2821.99,2359.97
2011-01-20,2147.66,872.49,2738.45,2047.15,1974.36,2742.21,2362.75
2011-01-21,2130.99,867.19,2763.16,2028.02,1947.01,2768.96,2301.66
2011-01-24,2133.63,862.2,2787.35,2035.06,1948.52,2802.99,2295.96
2011-01-25,2126.28,834.07,2787.67,1976.26,1936.51,2777.59,2286.83
2011-01-26,2154.13,854.81,2806.67,1977.69,1960.37,2813.83,2293.99
2011-01-27,2181.18,835.69,2905.87,1955.25,1971.18,2890.65,2311.09
2011-01-28,2136.44,840.46,3063.93,1946.36,2027.83,3003.42,2401.33
2011-01-31,2140.06,841.8,3139.13,1963.17,2037.01,3047.19,2371.81
2011-02-01,2191.62,854.79,3134.86,1985.45,2042.2,3042.44,2350.1
2011-02-02,2210.96,873.31,3097.63,1947.31,2041.38,3028.84,2356.31
2011-02-03,2208.98,879.82,3051.96,1955.16,2036.7,2989.53,2380.04
2011-02-04,2195.69,879.73,3001.99,1936.13,2021.94,2939.03,2368.38
2011-02-07,2204.05,868.77,3001.6,1961.61,2026.31,2914.65,2383.33
2011-02-08,2227.9,870.46,2969.32,1952.55,2033.68,2904.2,2390.88
2011-02-09,2225.9,863.71,2950.89,1906.5,2009.19,2888.1,2351.57
2011-02-10,2220.85,854.9,2956.49,1921.71,2012.73,2883.5,2361.22
2011-02-11,2267.09,865.1,2983.48,1964.23,2041.86,2910.43,2384.68
2011-02-14,2282.69,882.96,3024.92,1981.91,2070.16,2959.88,2425.22
2011-02-15,2247.41,888.25,3012.76,1972.4,2054.84,2955.19,2406.12
2011-02-16,2293.42,893.34,3052.17,1998.41,2082.28,2976.38,2442.29
2011-02-17,2313.28,899.32,3073.55,2025.31,2100.28,3002.81,2456.11
2011-02-18,2335.59,895.78,3049.15,2038.27,2093.72,2996.03,2435.5
2011-02-22,2260.34,863.62,2991.74,1986.84,2048.22,2955.24,2400.88
2011-02-23,2228.06,874.09,2977.2,1962.05,2054.01,2925.48,2417.93
2011-02-24,2196.83,884.84,2932.53,1970.72,2035.07,2907.85,2395.5
2011-02-25,2209.54,890.96,3016.16,2013.09,2055.86,2953.76,2419.61
2011-02-28,2239.9,894.18,3033.82,2021.66,2062.89,2980.3,2408.1
2011-03-01,2185.2,884.74,3035.88,1998.79,2036.44,2992.99,2374.66
2011-03-02,2177.44,885.48,3057.98,2016.81,2050.04,3002.75,2399.33
2011-03-03,2245.74,891.25,3073.71,2041.7,2071.79,3019.87,2409.57
2011-03-04,2230.17,889.24,3073.93,2049.13,2071.08,3019.47,2416.53
2011-03-07,2192.95,873.57,3053.4,2060.75,2057.99,3011.19,2408.98
2011-03-08,2250.54,872.93,3036.21,2076.92,2066.69,2990.03,2405.62
2011-03-09,2283.59,868.98,2949.57,2028.57,2057.89,2927.26,2409.57
2011-03-10,2254.06,860.59,2895.59,1936.9,2011.85,2874.06,2349.01
2011-03-11,2266.18,866.71,2947.68,1945.62,2035.62,2896.22,2392.04
2011-03-14,2231.0,863.45,3043.64,1937.77,2046.65,2941.82,2400.5
2011-03-15,2165.7,836.96,3152.58,1896.4,2034.98,3005.82,2370.69
2011-03-16,2171.48,825.31,3135.32,1883.89,2042.53,2994.42,2366.64
2011-03-17,2227.17,828.83,3261.3,1910.63,2071.79,3043.81,2349.15
2011-03-18,2174.46,830.16,3232.55,1921.64,2080.2,3067.99,2378.01
2011-03-21,2215.09,847.92,3353.1,1990.5,2116.79,3174.47,2396.79
2011-03-22,2215.2,853.66,3357.49,1991.72,2129.89,3165.07,2425.81
2011-03-23,2238.98,858.84,3340.02,1992.92,2131.18,3167.9,2419.39
2011-03-25,2394.04,882.84,3342.0,2013.97,2176.1,3158.91,2458.17
2011-03-28,2394.72,879.86,3324.11,1997.98,2160.58,3140.21,2425.56
2011-03-29,2445.71,875.33,3293.42,2024.24,2172.4,3140.28,2448.2
2011-03-30,2521.06,876.01,3293.78,2048.98,2196.45,3132.9,2467.54
2011-03-31,2509.11,883.84,3392.65,2040.39,2212.54,3187.91,2470.97
2011-04-01,2792.09,890.83,3374.8,2038.46,2265.21,3164.43,2461.69
2011-04-04,2949.3,899.6,3461.13,2042.41,2312.88,3157.61,2446.68
2011-04-05,2895.74,896.42,3311.54,2038.04,2290.46,3070.56,2452.08
2011-04-06,2879.63,907.7,3316.38,2035.52,2280.58,3051.78,2436.84
2011-04-07,2821.67,906.74,3313.54,2031.64,2263.07,3062.44,2433.21
2011-04-08,2822.97,895.88,3259.3,2024.82,2236.8,3034.01,2401.05
2011-04-11,2838.42,877.5,3238.42,1991.99,2170.46,2858.49,2360.65
2011-04-12,2783.89,860.09,3107.02,1961.7,2132.44,2914.51,2307.47
2011-04-13,2809.44,866.04,3122.1,1959.98,2138.96,2936.56,2297.36
2011-04-14,2814.23,863.43,3102.17,1955.87,2134.01,2926.21,2292.07
2011-04-15,2796.04,864.97,3099.51,1973.19,2189.49,2901.2,2277.89
2011-04-18,2748.44,849.59,3033.05,1948.19,2153.69,2899.81,2244.41
2011-04-19,2748.5,846.43,3078.98,1922.62,2157.8,2915.35,2238.92
2011-04-20,2796.72,853.1,3258.81,1938.94,2214.9,2958.58,2273.75
2011-04-21,2809.11,859.19,3278.03,1938.09,2233.01,3004.85,2279.45
2011-04-25,2800.45,867.88,3278.88,1923.39,2233.55,2990.52,2275.87
2011-04-26,2784.4,874.47,3342.55,1950.5,2234.53,3008.76,2291.55
2011-04-28,2822.37,872.06,3367.69,1918.08,2233.26,3029.13,2272.29
2011-04-29,2804.24,876.3,3365.85,1920.12,2238.75,3014.66,2281.95
2011-05-02,2791.37,872.59,3337.27,1907.73,2224.35,3023.65,2268.1
2011-05-03,2732.02,858.72,3233.66,1903.95,2203.2,2981.02,2260.8
2011-05-04,2603.83,831.48,3083.22,1887.44,2132.2,2853.6,2228.76
2011-05-05,2543.94,828.91,2998.15,1878.19,2096.5,2738.19,2218.09
2011-05-06,2531.93,835.45,3007.08,1880.71,2101.25,2769.14,2239.64
2011-05-09,2530.16,838.29,3091.61,1938.99,2133.82,2823.53,2284.39
2011-05-10,2530.71,853.8,3119.93,1964.31,2160.1,2865.02,2315.62
2011-05-11,2487.94,839.25,3038.85,1937.97,2117.34,2836.25,2276.86
2011-05-12,2506.39,840.22,3023.97,1946.83,2111.23,2830.4,2255.06
2011-05-13,2493.17,832.66,3014.56,1920.39,2097.14,2837.04,2242.87
2011-05-16,2459.53,825.02,3009.59,1885.42,2074.37,2779.97,2200.42
2011-05-17,2431.28,810.51,2929.74,1887.31,2047.95,2717.48,2172.39
2011-05-18,2494.13,816.03,3056.17,1943.0,2097.04,2781.61,2198.17
2011-05-20,2535.35,819.55,3078.72,1935.49,2123.09,2805.37,2206.34
2011-05-23,2511.98,811.6,3031.04,1899.07,2098.56,2773.98,2173.42
2011-05-24,2564.51,809.26,3059.39,1801.84,2086.46,2775.25,2119.73
2011-05-25,2642.61,812.5,3115.72,1748.98,2112.43,2773.82,2116.79
2011-05-26,2600.41,803.76,3143.47,1754.33,2115.59,2797.36,2129.07
2011-05-27,2582.41,809.23,3187.18,1773.48,2134.14,2814.39,2159.78
2011-05-31,2574.59,828.69,3199.5,1827.12,2158.05,2845.65,2195.72
2011-06-01,2510.83,807.63,3273.17,1795.44,2131.59,2864.93,2161.78
2011-06-02,2472.33,808.08,3225.04,1784.39,2120.3,2807.66,2154.33
2011-06-03,2459.33,804.95,3197.44,1780.01,2094.52,2782.63,2108.8
2011-06-06,2407.08,770.31,3129.22,1749.95,2056.62,2763.99,2104.77
2011-06-07,2425.08,756.26,3187.07,1742.01,2086.66,2784.13,2120.42
2011-06-08,2395.95,737.11,3121.76,1672.66,2051.51,2771.53,2078.07
2011-06-09,2405.55,747.2,3152.84,1668.41,2071.01,2832.75,2099.65
2011-06-10,2374.26,754.6,3133.47,1655.59,2059.74,2819.37,2091.8
2011-06-13,2388.29,748.57,3066.82,1654.16,2045.53,2761.08,2097.67
2011-06-14,2412.1,772.0,3115.46,1707.57,2071.97,2778.85,2112.03
2011-06-15,2412.52,766.32,3082.54,1693.52,2052.8,2767.22,2094.22
2011-06-16,2393.03,765.83,3061.82,1740.41,2054.06,2741.44,2107.68
2011-06-17,2384.07,763.28,3094.33,1737.98,2054.75,2735.71,2102.81
2011-06-20,2414.24,769.63,3135.76,1734.91,2075.45,2780.15,2109.39
2011-06-21,2464.44,784.49,3217.33,1750.64,2112.89,2831.19,2129.3
2011-06-22,2488.93,791.66,3276.42,1731.5,2127.69,2857.93,2117.23
2011-06-23,2448.52,781.21,3260.95,1706.59,2101.98,2843.93,2072.19
2011-06-24,2432.87,773.33,3247.34,1723.88,2089.56,2873.06,2048.43
2011-06-27,2456.83,775.46,3290.88,1739.79,2105.5,2887.03,2048.91
2011-06-28,2470.99,779.55,3337.35,1747.42,2121.15,2904.77,2042.33
2011-06-29,2497.42,787.75,3423.59,1767.42,2157.57,2940.23,2076.94
2011-06-30,2523.18,792.45,3410.86,1784.52,2168.3,2931.82,2086.78
2011-07-01,1206.81,799.0,3490.53,1807.01,2003.82,2957.0,2103.4
2011-07-05,1194.41,781.34,3530.14,1779.09,2002.53,2963.81,2092.11
2011-07-06,1215.95,,,,,,
2011-07-07,1242.44,814.53,3589.7,1799.8,2046.21,2989.67,2098.18
2011-07-08,1237.76,804.98,3651.5,1798.72,2045.92,2977.47,2079.0
2011-07-11,1208.9,783.02,3632.71,1746.91,2027.46,2962.99,2042.79
2011-07-12,1172.88,766.27,3553.7,1749.67,1975.47,2957.12,2023.73
2011-07-13,1198.67,780.25,3568.04,1757.21,2020.66,2948.88,2052.67
2011-07-14,1188.65,774.45,3554.08,1730.18,2003.32,2923.09,2028.72
2011-07-15,1177.53,776.3,3578.78,1735.1,2015.4,2939.09,2051.17
2011-07-18,1157.75,760.04,3538.4,1699.83,1987.13,2906.21,2016.39
2011-07-19,1196.88,761.31,3614.84,1708.56,2014.28,2916.34,2011.92
2011-07-20,1211.24,758.49,3607.27,1708.14,2014.9,2916.76,2001.05
2011-07-21,1217.18,753.81,3631.75,1715.75,2025.49,2937.53,2012.48
2011-07-22,1215.57,728.1,3648.98,1713.25,2027.36,2947.82,2013.76
2011-07-25,1210.74,709.64,3639.07,1675.03,2013.22,2935.94,1967.9
2011-07-26,1208.92,726.43,3604.03,1652.31,2005.89,2921.7,1956.38
2011-07-27,1162.75,729.86,3486.6,1605.68,1945.67,2847.59,1910.44
2011-07-28,1149.2,731.29,3524.38,1611.19,1950.18,2851.92,1906.17
2011-08-01,1135.35,716.75,3556.49,1611.42,1960.45,2883.02,1901.17
2011-08-02,1102.96,690.46,3469.42,1510.77,1900.2,2854.7,1830.27
2011-08-03,1083.63,671.47,3430.92,1461.99,1875.16,2757.47,1787.69
2011-08-04,1006.71,619.19,3170.52,1351.86,1751.17,2577.53,1686.02
2011-08-05,1038.77,589.97,3017.65,1300.3,1703.18,2522.69,1682.73
2011-08-08,983.7,524.07,2738.12,1197.53,1535.88,2327.17,1502.72
2011-08-09,1054.07,594.88,2906.02,1315.13,1654.91,2475.07,1602.08
2011-08-10,1015.59,604.01,2921.53,1281.14,1623.17,2493.24,1541.74
2011-08-11,1039.42,647.31,3163.79,1353.09,1745.53,2617.06,1650.86
2011-08-15,1108.24,684.56,3214.67,1456.46,1794.63,2704.17,1679.61
2011-08-16,1085.1,671.28,3159.7,1380.34,1756.94,2688.38,1668.27
2011-08-17,1085.51,699.64,3168.88,1401.3,1773.9,2691.73,1690.06
2011-08-18,1040.48,654.06,3015.07,1323.2,1684.39,2625.06,1623.93
2011-08-19,1013.47,640.09,2950.49,1308.73,1662.13,2584.37,1620.85
2011-08-22,1019.2,637.09,2922.75,1326.55,1658.08,2541.04,1621.17
2011-08-23,1027.97,662.32,3017.32,1403.34,1708.92,2571.38,1658.19
2011-08-24,1038.42,664.82,3004.66,1430.67,1715.3,2559.42,1665.82
2011-08-25,1030.43,658.95,2982.37,1426.55,1692.24,2515.46,1635.35
2011-08-26,1062.39,669.57,2949.49,1453.17,1703.14,2528.75,1671.86
2011-08-29,1121.53,699.35,3065.52,1545.47,1774.63,2596.43,1761.94
2011-08-30,1130.9,703.91,3147.3,1553.19,1810.98,2632.12,1826.61
2011-08-31,1126.05,699.97,3155.67,1534.47,1809.09,2657.93,1818.71
2011-09-01,1118.25,701.07,3118.02,1504.3,1785.93,2626.29,1770.86
2011-09-02,1083.91,672.28,3069.7,1464.29,1747.25,2599.4,1745.24
2011-09-06,1057.73,654.86,3000.09,1444.82,1726.19,2550.06,1741.17
2011-09-07,1072.89,672.39,3107.87,1403.77,1776.4,2619.95,1797.42
2011-09-08,1051.36,666.64,3129.56,1359.67,1767.2,2610.74,1765.38
2011-09-09,1035.13,659.09,3037.3,1334.33,1737.23,2588.56,1749.07
2011-09-12,1028.13,662.39,3021.8,1340.73,1731.15,2584.74,1756.38
2011-09-13,1048.98,693.2,3068.56,1390.27,1766.74,2605.87,1789.16
2011-09-14,1054.46,697.22,3105.57,1410.09,1775.05,2630.61,1801.82
2011-09-15,1053.01,693.81,3171.47,1423.58,1803.51,2663.91,1842.31
2011-09-16,1044.84,674.19,3111.14,1413.85,1772.65,2614.39,1803.67
2011-09-19,1029.78,661.89,3187.25,1375.2,1783.89,2663.02,1801.61
2011-09-20,1017.32,663.65,3272.3,1351.88,1815.08,2663.89,1792.26
2011-09-21,986.45,645.42,3192.68,1328.73,1772.63,2581.17,1714.81
2011-09-22,940.8,,,,,,
2011-09-23,967.07,657.13,3021.0,1312.4,1711.89,2516.24,1663.1
2011-09-26,972.17,646.17,3057.68,1379.47,1721.02,2522.77,1666.35
2011-09-27,974.14,653.49,3135.44,1412.48,1763.1,2583.92,1699.6
2011-09-28,953.28,629.91,3027.94,1315.03,1696.46,2505.53,1620.96
2011-09-29,955.89,640.88,3042.58,1358.86,1709.21,2507.22,1623.4
2011-09-30,921.33,619.58,3002.54,1311.8,1667.19,2474.47,1566.76
2011-10-03,863.59,575.15,2853.01,1218.5,1589.73,2377.57,1495.58
2011-10-04,869.39,587.31,2870.87,1276.85,1626.48,2369.29,1530.72
2011-10-05,866.65,605.62,2905.65,1266.67,1626.15,2352.77,1500.24
2011-10-06,897.18,632.73,3021.46,1284.37,1672.21,2426.8,1512.02
2011-10-07,872.69,618.11,3007.55,1212.71,1654.33,2427.04,1503.77
2011-10-10,892.05,661.15,3134.1,1298.96,1740.19,2496.67,1570.19
2011-10-11,934.47,695.45,3177.48,1345.25,1779.52,2540.64,1611.99
2011-10-12,952.15,715.23,3232.67,1365.44,1808.34,2568.37,1670.24
2011-10-13,968.05,721.36,3248.54,1391.92,1807.87,2603.53,1667.05
2011-10-14,986.05,748.69,3333.67,1397.82,1847.94,2630.46,1714.7
2011-10-17,990.08,716.65,3294.49,1326.66,1813.97,2589.71,1683.0
2011-10-18,1021.03,732.53,3374.48,1391.72,1877.7,2643.12,1745.08
2011-10-19,1009.48,,,,,,
2011-10-20,1007.3,,,,,,
2011-10-21,1034.44,,,,,,
2011-10-24,1042.92,730.71,3555.45,1411.03,1949.82,2685.95,1756.88
2011-10-25,1026.97,712.84,3490.97,1347.45,1903.89,2657.47,1721.95
