date,index_name,index_code,close,open,high,low,volume,change_pct
2005-01-03,Capital Link Maritime,CLMI,3286.97,3286.97,3286.97,3286.97,0.0,0.0
2005-01-04,Capital Link Maritime,CLMI,3236.19,3236.19,3236.19,3236.19,0.0,-1.54
2005-01-05,Capital Link Maritime,CLMI,3287.07,3287.07,3287.07,3287.07,0.0,1.57
2005-01-06,Capital Link Maritime,CLMI,3383.93,3383.93,3383.93,3383.93,0.0,2.95
2005-01-07,Capital Link Maritime,CLMI,3316.36,3316.36,3316.36,3316.36,0.0,-2.0
2005-01-10,Capital Link Maritime,CLMI,3366.56,3366.56,3366.56,3366.56,0.0,1.51
2005-01-11,Capital Link Maritime,CLMI,3369.66,3369.66,3369.66,3369.66,0.0,0.09
2005-01-12,Capital Link Maritime,CLMI,3408.82,3408.82,3408.82,3408.82,0.0,1.16
2005-01-13,Capital Link Maritime,CLMI,3466.78,3466.78,3466.78,3466.78,0.0,1.7
2005-01-14,Capital Link Maritime,CLMI,3547.8,3547.8,3547.8,3547.8,0.0,2.34
2005-01-18,Capital Link Maritime,CLMI,3509.92,3509.92,3509.92,3509.92,0.0,-1.07
2005-01-19,Capital Link Maritime,CLMI,3491.99,3491.99,3491.99,3491.99,0.0,-0.51
2005-01-20,Capital Link Maritime,CLMI,3411.48,3411.48,3411.48,3411.48,0.0,-2.31
2005-01-21,Capital Link Maritime,CLMI,3417.97,3417.97,3417.97,3417.97,0.0,0.19
2005-01-24,Capital Link Maritime,CLMI,3366.23,3366.23,3366.23,3366.23,0.0,-1.51
2005-01-25,Capital Link Maritime,CLMI,3387.61,3387.61,3387.61,3387.61,0.0,0.64
2005-01-26,Capital Link Maritime,CLMI,3460.51,3460.51,3460.51,3460.51,0.0,2.15
2005-01-27,Capital Link Maritime,CLMI,3590.91,3590.91,3590.91,3590.91,0.0,3.77
2005-01-28,Capital Link Maritime,CLMI,3600.36,3600.36,3600.36,3600.36,0.0,0.26
2005-01-31,Capital Link Maritime,CLMI,3699.56,3699.56,3699.56,3699.56,0.0,2.76
2005-02-01,Capital Link Maritime,CLMI,3772.68,3772.68,3772.68,3772.68,0.0,1.98
2005-02-02,Capital Link Maritime,CLMI,3853.86,3853.86,3853.86,3853.86,0.0,2.15
2005-02-03,Capital Link Maritime,CLMI,3884.93,3884.93,3884.93,3884.93,0.0,0.81
2005-02-04,Capital Link Maritime,CLMI,3766.84,3766.84,3766.84,3766.84,0.0,-3.04
2005-02-07,Capital Link Maritime,CLMI,3736.83,3736.83,3736.83,3736.83,0.0,-0.8
2005-02-08,Capital Link Maritime,CLMI,3714.88,3714.88,3714.88,3714.88,0.0,-0.59
2005-02-09,Capital Link Maritime,CLMI,3718.18,3718.18,3718.18,3718.18,0.0,0.09
2005-02-10,Capital Link Maritime,CLMI,3812.19,3812.19,3812.19,3812.19,0.0,2.53
2005-02-11,Capital Link Maritime,CLMI,3781.08,3781.08,3781.08,3781.08,0.0,-0.82
2005-02-14,Capital Link Maritime,CLMI,3837.26,3837.26,3837.26,3837.26,0.0,1.49
2005-02-15,Capital Link Maritime,CLMI,3845.96,3845.96,3845.96,3845.96,0.0,0.23
2005-02-16,Capital Link Maritime,CLMI,3859.55,3859.55,3859.55,3859.55,0.0,0.35
2005-02-17,Capital Link Maritime,CLMI,3790.24,3790.24,3790.24,3790.24,0.0,-1.8
2005-02-18,Capital Link Maritime,CLMI,3804.38,3804.38,3804.38,3804.38,0.0,0.37
2005-02-22,Capital Link Maritime,CLMI,3765.51,3765.51,3765.51,3765.51,0.0,-1.02
2005-02-23,Capital Link Maritime,CLMI,3853.91,3853.91,3853.91,3853.91,0.0,2.35
2005-02-24,Capital Link Maritime,CLMI,3954.3,3954.3,3954.3,3954.3,0.0,2.6
2005-02-25,Capital Link Maritime,CLMI,4098.74,4098.74,4098.74,4098.74,0.0,3.65
2005-02-28,Capital Link Maritime,CLMI,4137.68,4137.68,4137.68,4137.68,0.0,0.95
2005-03-01,Capital Link Maritime,CLMI,3996.8,3996.8,3996.8,3996.8,0.0,-3.4
