Date,Index,% Change
22-04-2019,1579.0,-3.84
29-04-2019,1601.0,1.39
06-05-2019,1600.0,-0.06
13-05-2019,1618.0,1.12
20-05-2019,1604.0,-0.87
27-05-2019,1614.0,0.62
03-06-2019,1548.0,-4.09
10-06-2019,1574.0,1.68
17-06-2019,1539.0,-2.22
24-06-2019,1564.0,1.62
01-07-2019,1587.0,1.47
08-07-2019,1557.0,-1.89
15-07-2019,1557.0,0.00
22-07-2019,1473.0,-5.39
29-07-2019,1513.0,2.72
05-08-2019,1495.0,-1.19
12-08-2019,1494.0,-0.07
19-08-2019,1553.0,3.95
26-08-2019,1479.0,-4.76
02-09-2019,1459.0,-1.35
09-09-2019,1539.0,5.48
16-09-2019,1498.0,-2.66
23-09-2019,1505.0,0.47
30-09-2019,1532.0,1.79
07-10-2019,1545.0,0.85
14-10-2019,1524.0,-1.36
21-10-2019,1553.0,1.90
28-10-2019,1632.0,5.09
04-11-2019,1620.0,-0.74
11-11-2019,1623.0,0.19
18-11-2019,1623.0,0.00
25-11-2019,1639.0,0.99
02-12-2019,1632.0,-0.43
09-12-2019,1636.0,0.25
16-12-2019,1611.0,-1.53
23-12-2019,1601.0,-0.62
30-12-2019,1545.0,-3.50
06-01-2020,1552.0,0.45
13-01-2020,1478.0,-4.77
20-01-2020,1509.0,2.10
27-01-2020,1523.0,0.93
03-02-2020,1506.0,-1.12
10-02-2020,1510.0,0.27
17-02-2020,1713.0,13.44
24-02-2020,1692.0,-1.23
02-03-2020,1857.0,9.75
09-03-2020,1844.0,-0.70
16-03-2020,2033.0,10.25
23-03-2020,2426.0,19.33
30-03-2020,2780.0,14.59
06-04-2020,3024.0,8.78
13-04-2020,3260.0,7.80
20-04-2020,3316.0,1.72
27-04-2020,3591.0,8.29
04-05-2020,3872.0,7.83
11-05-2020,3975.0,2.66
18-05-2020,3843.0,-3.32
25-05-2020,3685.0,-4.11
01-06-2020,3216.0,-12.73
08-06-2020,2780.0,-13.56
15-06-2020,2555.0,-8.09
22-06-2020,2358.0,-7.71
29-06-2020,2292.0,-2.80
06-07-2020,2144.0,-6.46
13-07-2020,2143.0,-0.05
20-07-2020,2175.0,1.49
27-07-2020,2278.0,4.74
03-08-2020,2425.0,6.45
10-08-2020,2378.0,-1.94
17-08-2020,2346.0,-1.35
24-08-2020,2308.0,-1.62
31-08-2020,2361.0,2.30
07-09-2020,2425.0,2.71
14-09-2020,2335.0,-3.71
21-09-2020,2322.0,-0.56
28-09-2020,2372.0,2.15
05-10-2020,2409.0,1.56
12-10-2020,2319.0,-3.74
19-10-2020,2479.0,6.90
26-10-2020,2681.0,8.15
02-11-2020,2917.0,8.80
09-11-2020,3054.0,4.70
16-11-2020,3056.0,0.07
23-11-2020,2964.0,-3.01
30-11-2020,3072.0,3.64
07-12-2020,3118.0,1.50
14-12-2020,3221.0,3.30
21-12-2020,3321.0,3.10
28-12-2020,3162.0,-4.79
04-01-2021,3155.0,-0.22
11-01-2021,2826.0,-10.43
18-01-2021,2573.0,-8.95
25-01-2021,2577.0,0.16
01-02-2021,2769.0,7.45
08-02-2021,2939.0,6.14
15-02-2021,3030.0,3.10
22-02-2021,2619.0,-13.56
01-03-2021,2711.0,3.51
08-03-2021,2694.0,-0.63
15-03-2021,2654.0,-1.48
22-03-2021,2731.0,2.90
29-03-2021,2794.0,2.31
05-04-2021,2981.0,6.69
12-04-2021,3183.0,6.78
19-04-2021,3228.0,1.41
26-04-2021,3313.0,2.63
03-05-2021,3449.0,4.11
10-05-2021,3373.0,-2.20
17-05-2021,3208.0,-4.89
24-05-2021,3265.0,1.78
31-05-2021,3071.0,-5.94
07-06-2021,3062.0,-0.29
14-06-2021,2967.0,-3.10
21-06-2021,2869.0,-3.30
28-06-2021,2899.0,1.05
05-07-2021,2937.0,1.31
12-07-2021,3110.0,5.89
19-07-2021,3073.0,-1.19
26-07-2021,2966.0,-3.48
02-08-2021,3113.0,4.96
09-08-2021,3094.0,-0.61
16-08-2021,3141.0,1.52
23-08-2021,3228.0,2.77
30-08-2021,3529.0,9.32
06-09-2021,3630.0,2.86
13-09-2021,3898.0,7.38
20-09-2021,4076.0,4.57
27-09-2021,4272.0,4.81
04-10-2021,3994.0,-6.51
11-10-2021,4063.0,1.73
18-10-2021,4188.0,3.08
25-10-2021,4246.0,1.38
01-11-2021,4247.0,0.02
08-11-2021,4684.0,10.29
15-11-2021,4640.0,-0.94
22-11-2021,4818.0,3.84
29-11-2021,4895.0,1.60
06-12-2021,5029.0,2.74
13-12-2021,5254.0,4.47
20-12-2021,4799.0,-8.66
27-12-2021,4735.0,-1.33
03-01-2022,4536.0,-4.20
10-01-2022,4207.0,-7.25
17-01-2022,3865.0,-8.13
24-01-2022,3954.0,2.30
31-01-2022,3914.0,-1.01
07-02-2022,3766.0,-3.78
14-02-2022,3658.0,-2.87
21-02-2022,3644.0,-0.38
28-02-2022,3757.0,3.10
07-03-2022,3340.0,-11.10
14-03-2022,3673.0,9.97
21-03-2022,3808.0,3.68
28-03-2022,3829.0,0.55
04-04-2022,4096.0,6.97
11-04-2022,4160.0,1.56
18-04-2022,4194.0,0.82
25-04-2022,4129.0,-1.55
02-05-2022,3905.0,-5.43
09-05-2022,3868.0,-0.95
16-05-2022,4068.0,5.17
23-05-2022,3977.0,-2.24
30-05-2022,3929.0,-1.21
06-06-2022,4177.0,6.31
13-06-2022,3814.0,-8.69
20-06-2022,3785.0,-0.76
27-06-2022,3795.0,0.26
04-07-2022,3774.0,-0.55
11-07-2022,3719.0,-1.46
18-07-2022,3679.0,-1.08
25-07-2022,3625.0,-1.47
01-08-2022,3598.0,-0.74
08-08-2022,3477.0,-3.36
15-08-2022,3498.0,0.60
22-08-2022,3487.0,-0.31
29-08-2022,3449.0,-1.09
05-09-2022,3344.0,-3.04
12-09-2022,3339.0,-0.15
19-09-2022,3403.0,1.92
26-09-2022,3224.0,-5.26
03-10-2022,3133.0,-2.82
10-10-2022,2936.0,-6.29
17-10-2022,3003.0,2.28
24-10-2022,3151.0,4.93
31-10-2022,3042.0,-3.46
07-11-2022,2966.0,-2.50
14-11-2022,2997.0,1.05
21-11-2022,2978.0,-0.63
28-11-2022,2875.0,-3.46
05-12-2022,2984.0,3.79
12-12-2022,2880.0,-3.49
19-12-2022,3026.0,5.07
26-12-2022,3060.0,1.12
02-01-2023,3011.0,-1.60
09-01-2023,2818.0,-6.41
16-01-2023,2824.0,0.21
23-01-2023,2604.0,-7.79
30-01-2023,2603.0,-0.04
06-02-2023,2638.0,1.34
13-02-2023,2484.0,-5.84
20-02-2023,2404.0,-3.22
27-02-2023,2382.0,-0.92
06-03-2023,2465.0,3.48
13-03-2023,2428.0,-1.50
20-03-2023,2503.0,3.09
27-03-2023,2521.0,0.72
03-04-2023,2484.0,-1.47
10-04-2023,2341.0,-5.76
17-04-2023,2361.0,0.85
24-04-2023,2266.0,-4.02
01-05-2023,2247.0,-0.84
08-05-2023,2163.0,-3.74
15-05-2023,2079.0,-3.88
22-05-2023,2068.0,-0.53
29-05-2023,2031.0,-1.79
05-06-2023,2007.0,-1.18
12-06-2023,1988.0,-0.95
19-06-2023,2007.0,0.96
26-06-2023,1958.0,-2.44
03-07-2023,1911.0,-2.40
10-07-2023,1900.0,-0.58
17-07-2023,1934.0,1.79
24-07-2023,1880.0,-2.79
31-07-2023,1934.0,2.87
07-08-2023,1896.0,-1.96
14-08-2023,1919.0,1.21
21-08-2023,1901.0,-0.94
28-08-2023,1867.0,-1.79
04-09-2023,1859.0,-0.43
11-09-2023,1890.0,1.67
18-09-2023,1893.0,0.16
25-09-2023,1983.0,4.75
02-10-2023,2064.0,4.08
09-10-2023,2079.0,0.73
16-10-2023,2032.0,-2.26
23-10-2023,2089.0,2.81
30-10-2023,2123.0,1.63
06-11-2023,2113.0,-0.47
13-11-2023,2205.0,4.35
20-11-2023,2306.0,4.58
27-11-2023,2381.0,3.25
04-12-2023,2476.0,3.99
11-12-2023,2591.0,4.64
18-12-2023,2589.0,-0.08
01-01-2024,2057.0,-20.55
08-01-2024,1921.0,-6.61
15-01-2024,1861.0,-3.12
22-01-2024,1853.0,-0.43
29-01-2024,1972.0,6.42
05-02-2024,2025.0,2.69
12-02-2024,2065.0,1.98
19-02-2024,1895.0,-8.23
26-02-2024,1787.0,-5.70
04-03-2024,1848.0,3.41
11-03-2024,1915.0,3.63
18-03-2024,1994.0,4.13
25-03-2024,2055.0,3.06
01-04-2024,2073.0,0.88
08-04-2024,2094.0,1.01
15-04-2024,2078.0,-0.76
22-04-2024,2081.0,0.14
29-04-2024,2073.0,-0.38
06-05-2024,2116.0,2.07
13-05-2024,2100.0,-0.76
20-05-2024,2111.0,0.52
27-05-2024,2130.0,0.90
03-06-2024,2135.0,0.23
10-06-2024,2109.0,-1.22
17-06-2024,2144.0,1.66
24-06-2024,2139.0,-0.23
01-07-2024,2109.0,-1.40
08-07-2024,2155.0,2.18
15-07-2024,2131.0,-1.11
22-07-2024,2074.0,-2.67
29-07-2024,2089.0,0.72
05-08-2024,2064.0,-1.20
12-08-2024,2110.0,2.23
19-08-2024,2107.0,-0.14
26-08-2024,2177.0,3.32
02-09-2024,2179.0,0.09
09-09-2024,2157.0,-1.01
16-09-2024,2176.0,0.88
23-09-2024,2169.0,-0.32
30-09-2024,2219.0,2.31
07-10-2024,2167.0,-2.34
14-10-2024,2141.0,-1.20
21-10-2024,2180.0,1.82
28-10-2024,2250.0,3.21
04-11-2024,2343.0,4.13
11-11-2024,2367.0,1.02
18-11-2024,2330.0,-1.56
25-11-2024,2342.0,0.52
02-12-2024,2450.0,4.61
09-12-2024,2581.0,5.35
16-12-2024,2602.0,0.81
23-12-2024,2510.0,-3.54
06-01-2025,2418.0,-3.67
13-01-2025,2267.0,-6.24
20-01-2025,2160.0,-4.72
27-01-2025,2144.0,-0.74
03-02-2025,2160.0,0.75
10-02-2025,2102.0,-2.69
17-02-2025,2138.0,1.71
24-02-2025,2051.0,-4.07
03-03-2025,2034.0,-0.83
10-03-2025,2033.0,-0.05
17-03-2025,2079.0,2.26
24-03-2025,2127.0,2.31
31-03-2025,2178.0,2.40
07-04-2025,2175.0,-0.14
14-04-2025,2144.0,-1.43
21-04-2025,2164.0,0.93
28-04-2025,2089.0,-3.47
05-05-2025,1996.0,-4.45
12-05-2025,2025.0,1.45
19-05-2025,2004.0,-1.04
26-05-2025,2012.0,0.40
02-06-2025,2020.0,0.40
09-06-2025,2008.0,-0.59
16-06-2025,2017.0,0.45
23-06-2025,2010.0,-0.35
30-06-2025,1998.0,-0.60
07-07-2025,1997.0,-0.05
14-07-2025,2065.0,3.41
21-07-2025,2058.0,-0.34
28-07-2025,2049.0,-0.44
04-08-2025,2027.0,-1.07
11-08-2025,2071.0,2.17
18-08-2025,2034.0,-1.79
25-08-2025,1999.0,-1.72
01-09-2025,2051.0,2.60
08-09-2025,2049.0,-0.10
15-09-2025,2034.0,-0.73
22-09-2025,2040.0,0.29
29-09-2025,2039.0,-0.05
06-10-2025,2077.0,1.86
13-10-2025,2053.0,-1.16
20-10-2025,2114.0,2.97
27-10-2025,2183.0,3.26
03-11-2025,2235.0,2.38
10-11-2025,2280.0,2.01
17-11-2025,2385.0,4.61
24-11-2025,2349.0,-1.51
01-12-2025,2368.0,0.81
08-12-2025,2521.0,6.46
15-12-2025,2581.0,2.38
22-12-2025,2495.0,-3.33
05-01-2026,2143.0,-14.11
12-01-2026,2155.0,0.56
19-01-2026,2083.0,-3.34
26-01-2026,2014.0,-3.31
02-02-2026,2096.0,4.07
09-02-2026,2086.0,-0.48
16-02-2026,2171.0,4.07
23-02-2026,2040.0,-6.03
02-03-2026,2007.0,-1.62
09-03-2026,2012.0,0.25
13-03-2026,2012.0,0.00
16-03-2026,2065.0,2.63
17-03-2026,2065.0,0.00
18-03-2026,2065.0,0.00
19-03-2026,2065.0,0.00
23-03-2026,2192.0,6.15
30-03-2026,2396.0,9.31
06-04-2026,2519.0,5.13
07-04-2026,2519.0,0.00
13-04-2026,2555.0,1.43
20-04-2026,2663.0,4.23
27-04-2026,2772.0,4.09
04-05-2026,2738.0,-1.23
05-05-2026,2738.0,0.00
11-05-2026,2750.0,0.44
18-05-2026,2614.0,-4.95
25-05-2026,2608.0,-0.23
26-05-2026,2608.0,0.00
01-06-2026,2680.0,2.76
08-06-2026,2679.0,-0.04
15-06-2026,2715.0,1.34
22-06-2026,2760.0,1.66
29-06-2026,2623.0,-4.96
06-07-2026,2551.0,-2.74
13-07-2026,2486.0,-2.55
20-07-2026,2408.0,-3.14
27-07-2026,2393.0,-0.62
03-08-2026,2424.0,1.30
10-08-2026,2420.0,-0.17
17-08-2026,2425.0,0.21
24-08-2026,2419.0,-0.25
01-09-2026,2423.0,0.17
07-09-2026,2438.0,0.62
