date,index_name,index_code,close,open,high,low,volume,change_pct
2005-01-03,Capital Link Drybulk,CLDBI,2261.0,2261.0,2261.0,2261.0,0.0,0.0
2005-01-04,Capital Link Drybulk,CLDBI,2190.0,2190.0,2190.0,2190.0,0.0,-3.14
2005-01-05,Capital Link Drybulk,CLDBI,2165.0,2165.0,2165.0,2165.0,0.0,-1.14
2005-01-06,Capital Link Drybulk,CLDBI,2260.0,2260.0,2260.0,2260.0,0.0,4.39
2005-01-07,Capital Link Drybulk,CLDBI,2222.4,2222.4,2222.4,2222.4,0.0,-1.66
2005-01-10,Capital Link Drybulk,CLDBI,2065.0,2065.0,2065.0,2065.0,0.0,-7.08
2005-01-11,Capital Link Drybulk,CLDBI,1985.0,1985.0,1985.0,1985.0,0.0,-3.87
2005-01-12,Capital Link Drybulk,CLDBI,2075.0,2075.0,2075.0,2075.0,0.0,4.53
2005-01-13,Capital Link Drybulk,CLDBI,2330.0,2330.0,2330.0,2330.0,0.0,12.29
2005-01-14,Capital Link Drybulk,CLDBI,2489.0,2489.0,2489.0,2489.0,0.0,6.82
2005-01-18,Capital Link Drybulk,CLDBI,2414.0,2414.0,2414.0,2414.0,0.0,-3.01
2005-01-19,Capital Link Drybulk,CLDBI,2331.0,2331.0,2331.0,2331.0,0.0,-3.44
2005-01-20,Capital Link Drybulk,CLDBI,2265.0,2265.0,2265.0,2265.0,0.0,-2.83
2005-01-21,Capital Link Drybulk,CLDBI,2301.0,2301.0,2301.0,2301.0,0.0,1.59
2005-01-24,Capital Link Drybulk,CLDBI,2226.0,2226.0,2226.0,2226.0,0.0,-3.26
2005-01-25,Capital Link Drybulk,CLDBI,2129.0,2129.0,2129.0,2129.0,0.0,-4.36
2005-01-26,Capital Link Drybulk,CLDBI,2255.0,2255.0,2255.0,2255.0,0.0,5.92
2005-01-27,Capital Link Drybulk,CLDBI,2527.0,2527.0,2527.0,2527.0,0.0,12.06
2005-01-28,Capital Link Drybulk,CLDBI,2500.0,2500.0,2500.0,2500.0,0.0,-1.07
2005-01-31,Capital Link Drybulk,CLDBI,2700.0,2700.0,2700.0,2700.0,0.0,8.0
2005-02-01,Capital Link Drybulk,CLDBI,2760.0,2760.0,2760.0,2760.0,0.0,2.22
2005-02-02,Capital Link Drybulk,CLDBI,2710.0,2710.0,2710.0,2710.0,0.0,-1.81
2005-02-03,Capital Link Drybulk,CLDBI,2707.0,2707.0,2707.0,2707.0,0.0,-0.11
2005-02-04,Capital Link Drybulk,CLDBI,2274.73,2274.73,2274.73,2274.73,0.0,-15.97
2005-02-07,Capital Link Drybulk,CLDBI,2219.37,2219.37,2219.37,2219.37,0.0,-2.43
2005-02-08,Capital Link Drybulk,CLDBI,2189.73,2189.73,2189.73,2189.73,0.0,-1.34
2005-02-09,Capital Link Drybulk,CLDBI,2119.04,2119.04,2119.04,2119.04,0.0,-3.23
2005-02-10,Capital Link Drybulk,CLDBI,2158.67,2158.67,2158.67,2158.67,0.0,1.87
2005-02-11,Capital Link Drybulk,CLDBI,1804.89,1804.89,1804.89,1804.89,0.0,-16.39
2005-02-14,Capital Link Drybulk,CLDBI,1776.89,1776.89,1776.89,1776.89,0.0,-1.55
2005-02-15,Capital Link Drybulk,CLDBI,1817.41,1817.41,1817.41,1817.41,0.0,2.28
2005-02-16,Capital Link Drybulk,CLDBI,1808.99,1808.99,1808.99,1808.99,0.0,-0.46
2005-02-17,Capital Link Drybulk,CLDBI,1819.5,1819.5,1819.5,1819.5,0.0,0.58
2005-02-18,Capital Link Drybulk,CLDBI,1840.21,1840.21,1840.21,1840.21,0.0,1.14
2005-02-22,Capital Link Drybulk,CLDBI,1823.05,1823.05,1823.05,1823.05,0.0,-0.93
2005-02-23,Capital Link Drybulk,CLDBI,1871.97,1871.97,1871.97,1871.97,0.0,2.68
2005-02-24,Capital Link Drybulk,CLDBI,1991.57,1991.57,1991.57,1991.57,0.0,6.39
2005-02-25,Capital Link Drybulk,CLDBI,2028.06,2028.06,2028.06,2028.06,0.0,1.83
2005-02-28,Capital Link Drybulk,CLDBI,1994.62,1994.62,1994.62,1994.62,0.0,-1.65
2005-03-01,Capital Link Drybulk,CLDBI,1987.69,1987.69,1987.69,1987.69,0.0,-0.35
2005-03-02,Capital Link Drybulk,CLDBI,1957.42,1957.42,1957.42,1957.42,0.0,-1.52
2005-03-03,Capital Link Drybulk,CLDBI,1935.06,1935.06,1935.06,1935.06,0.0,-1.14
2005-03-04,Capital Link Drybulk,CLDBI,2004.18,2004.18,2004.18,2004.18,0.0,3.57
2005-03-07,Capital Link Drybulk,CLDBI,2019.69,2019.69,2019.69,2019.69,0.0,0.77
2005-03-08,Capital Link Drybulk,CLDBI,1857.09,1857.09,1857.09,1857.09,0.0,-8.05
2005-03-09,Capital Link Drybulk,CLDBI,1822.83,1822.83,1822.83,1822.83,0.0,-1.84
2005-03-10,Capital Link Drybulk,CLDBI,1724.43,1724.43,1724.43,1724.43,0.0,-5.4
2005-03-11,Capital Link Drybulk,CLDBI,1760.22,1760.22,1760.22,1760.22,0.0,2.08
2005-03-14,Capital Link Drybulk,CLDBI,1768.25,1768.25,1768.25,1768.25,0.0,0.46
2005-03-15,Capital Link Drybulk,CLDBI,1760.08,1760.08,1760.08,1760.08,0.0,-0.46
2005-03-16,Capital Link Drybulk,CLDBI,1725.37,1725.37,1725.37,1725.37,0.0,-1.97
2005-03-17,Capital Link Drybulk,CLDBI,1755.09,1755.09,1755.09,1755.09,0.0,1.72
2005-03-18,Capital Link Drybulk,CLDBI,1747.36,1747.36,1747.36,1747.36,0.0,-0.44
2005-03-21,Capital Link Drybulk,CLDBI,1746.85,1746.85,1746.85,1746.85,0.0,-0.03
2005-03-22,Capital Link Drybulk,CLDBI,1762.32,1762.32,1762.32,1762.32,0.0,0.89
2005-03-23,Capital Link Drybulk,CLDBI,1744.49,1744.49,1744.49,1744.49,0.0,-1.01
2005-03-24,Capital Link Drybulk,CLDBI,1732.96,1732.96,1732.96,1732.96,0.0,-0.66
2005-03-28,Capital Link Drybulk,CLDBI,1701.34,1701.34,1701.34,1701.34,0.0,-1.82
2005-03-29,Capital Link Drybulk,CLDBI,1564.94,1564.94,1564.94,1564.94,0.0,-8.02
2005-03-30,Capital Link Drybulk,CLDBI,1619.01,1619.01,1619.01,1619.01,0.0,3.46
2005-03-31,Capital Link Drybulk,CLDBI,1637.96,1637.96,1637.96,1637.96,0.0,1.17
2005-04-01,Capital Link Drybulk,CLDBI,1637.08,1637.08,1637.08,1637.08,0.0,-0.05
2005-04-04,Capital Link Drybulk,CLDBI,1610.9,1610.9,1610.9,1610.9,0.0,-1.6
2005-04-05,Capital Link Drybulk,CLDBI,1609.31,1609.31,1609.31,1609.31,0.0,-0.1
2005-04-06,Capital Link Drybulk,CLDBI,1616.87,1616.87,1616.87,1616.87,0.0,0.47
2005-04-07,Capital Link Drybulk,CLDBI,1614.09,1614.09,1614.09,1614.09,0.0,-0.17
2005-04-08,Capital Link Drybulk,CLDBI,1597.29,1597.29,1597.29,1597.29,0.0,-1.04
2005-04-11,Capital Link Drybulk,CLDBI,1548.41,1548.41,1548.41,1548.41,0.0,-3.06
