date,index_name,index_code,close,open,high,low,volume,change_pct
2005-01-03,Capital Link Tanker,CLTI,3204.85,3204.85,3204.85,3204.85,0.0,0.0
2005-01-04,Capital Link Tanker,CLTI,3150.91,3150.91,3150.91,3150.91,0.0,-1.68
2005-01-05,Capital Link Tanker,CLTI,3205.24,3205.24,3205.24,3205.24,0.0,1.72
2005-01-06,Capital Link Tanker,CLTI,3303.49,3303.49,3303.49,3303.49,0.0,3.07
2005-01-07,Capital Link Tanker,CLTI,3233.31,3233.31,3233.31,3233.31,0.0,-2.12
2005-01-10,Capital Link Tanker,CLTI,3292.87,3292.87,3292.87,3292.87,0.0,1.84
2005-01-11,Capital Link Tanker,CLTI,3292.98,3292.98,3292.98,3292.98,0.0,0.0
2005-01-12,Capital Link Tanker,CLTI,3334.22,3334.22,3334.22,3334.22,0.0,1.25
2005-01-13,Capital Link Tanker,CLTI,3396.43,3396.43,3396.43,3396.43,0.0,1.87
2005-01-14,Capital Link Tanker,CLTI,3481.75,3481.75,3481.75,3481.75,0.0,2.51
2005-01-18,Capital Link Tanker,CLTI,3436.3,3436.3,3436.3,3436.3,0.0,-1.31
2005-01-19,Capital Link Tanker,CLTI,3418.12,3418.12,3418.12,3418.12,0.0,-0.53
2005-01-20,Capital Link Tanker,CLTI,3328.42,3328.42,3328.42,3328.42,0.0,-2.62
2005-01-21,Capital Link Tanker,CLTI,3334.24,3334.24,3334.24,3334.24,0.0,0.17
2005-01-24,Capital Link Tanker,CLTI,3273.81,3273.81,3273.81,3273.81,0.0,-1.81
2005-01-25,Capital Link Tanker,CLTI,3291.29,3291.29,3291.29,3291.29,0.0,0.53
2005-01-26,Capital Link Tanker,CLTI,3363.11,3363.11,3363.11,3363.11,0.0,2.18
2005-01-27,Capital Link Tanker,CLTI,3484.43,3484.43,3484.43,3484.43,0.0,3.61
2005-01-28,Capital Link Tanker,CLTI,3509.63,3509.63,3509.63,3509.63,0.0,0.72
2005-01-31,Capital Link Tanker,CLTI,3619.9,3619.9,3619.9,3619.9,0.0,3.14
2005-02-01,Capital Link Tanker,CLTI,3701.21,3701.21,3701.21,3701.21,0.0,2.25
2005-02-02,Capital Link Tanker,CLTI,3800.01,3800.01,3800.01,3800.01,0.0,2.67
2005-02-03,Capital Link Tanker,CLTI,3833.04,3833.04,3833.04,3833.04,0.0,0.87
2005-02-04,Capital Link Tanker,CLTI,3752.9,3752.9,3752.9,3752.9,0.0,-2.09
2005-02-07,Capital Link Tanker,CLTI,3733.3,3733.3,3733.3,3733.3,0.0,-0.52
2005-02-08,Capital Link Tanker,CLTI,3708.12,3708.12,3708.12,3708.12,0.0,-0.67
2005-02-09,Capital Link Tanker,CLTI,3724.61,3724.61,3724.61,3724.61,0.0,0.44
2005-02-10,Capital Link Tanker,CLTI,3832.26,3832.26,3832.26,3832.26,0.0,2.89
2005-02-11,Capital Link Tanker,CLTI,3835.77,3835.77,3835.77,3835.77,0.0,0.09
2005-02-14,Capital Link Tanker,CLTI,3900.78,3900.78,3900.78,3900.78,0.0,1.69
2005-02-15,Capital Link Tanker,CLTI,3910.26,3910.26,3910.26,3910.26,0.0,0.24
2005-02-16,Capital Link Tanker,CLTI,3930.93,3930.93,3930.93,3930.93,0.0,0.53
2005-02-17,Capital Link Tanker,CLTI,3849.28,3849.28,3849.28,3849.28,0.0,-2.08
2005-02-18,Capital Link Tanker,CLTI,3866.85,3866.85,3866.85,3866.85,0.0,0.46
2005-02-22,Capital Link Tanker,CLTI,3835.61,3835.61,3835.61,3835.61,0.0,-0.81
2005-02-23,Capital Link Tanker,CLTI,3931.14,3931.14,3931.14,3931.14,0.0,2.49
2005-02-24,Capital Link Tanker,CLTI,4038.1,4038.1,4038.1,4038.1,0.0,2.72
2005-02-25,Capital Link Tanker,CLTI,4191.6,4191.6,4191.6,4191.6,0.0,3.8
2005-02-28,Capital Link Tanker,CLTI,4240.95,4240.95,4240.95,4240.95,0.0,1.18
2005-03-01,Capital Link Tanker,CLTI,4074.06,4074.06,4074.06,4074.06,0.0,-3.94
2005-03-02,Capital Link Tanker,CLTI,4087.16,4087.16,4087.16,4087.16,0.0,0.32
2005-03-03,Capital Link Tanker,CLTI,3982.97,3982.97,3982.97,3982.97,0.0,-2.55
2005-03-04,Capital Link Tanker,CLTI,4053.45,4053.45,4053.45,4053.45,0.0,1.77
2005-03-07,Capital Link Tanker,CLTI,3972.17,3972.17,3972.17,3972.17,0.0,-2.01
2005-03-08,Capital Link Tanker,CLTI,3862.49,3862.49,3862.49,3862.49,0.0,-2.76
2005-03-09,Capital Link Tanker,CLTI,3867.18,3867.18,3867.18,3867.18,0.0,0.12
2005-03-10,Capital Link Tanker,CLTI,3734.98,3734.98,3734.98,3734.98,0.0,-3.42
2005-03-11,Capital Link Tanker,CLTI,3826.61,3826.61,3826.61,3826.61,0.0,2.45
2005-03-14,Capital Link Tanker,CLTI,3922.51,3922.51,3922.51,3922.51,0.0,2.51
2005-03-15,Capital Link Tanker,CLTI,3926.1,3926.1,3926.1,3926.1,0.0,0.09
2005-03-16,Capital Link Tanker,CLTI,3925.71,3925.71,3925.71,3925.71,0.0,-0.01
2005-03-17,Capital Link Tanker,CLTI,4045.16,4045.16,4045.16,4045.16,0.0,3.04
2005-03-18,Capital Link Tanker,CLTI,4001.79,4001.79,4001.79,4001.79,0.0,-1.07
2005-03-21,Capital Link Tanker,CLTI,4002.2,4002.2,4002.2,4002.2,0.0,0.01
2005-03-22,Capital Link Tanker,CLTI,3974.46,3974.46,3974.46,3974.46,0.0,-0.69
2005-03-23,Capital Link Tanker,CLTI,3868.21,3868.21,3868.21,3868.21,0.0,-2.67
2005-03-24,Capital Link Tanker,CLTI,3910.52,3910.52,3910.52,3910.52,0.0,1.09
2005-03-28,Capital Link Tanker,CLTI,3876.41,3876.41,3876.41,3876.41,0.0,-0.87
2005-03-29,Capital Link Tanker,CLTI,3760.19,3760.19,3760.19,3760.19,0.0,-3.0
2005-03-30,Capital Link Tanker,CLTI,3788.68,3788.68,3788.68,3788.68,0.0,0.76
2005-03-31,Capital Link Tanker,CLTI,3907.88,3907.88,3907.88,3907.88,0.0,3.15
2005-04-01,Capital Link Tanker,CLTI,3950.32,3950.32,3950.32,3950.32,0.0,1.09
2005-04-04,Capital Link Tanker,CLTI,3957.36,3957.36,3957.36,3957.36,0.0,0.18
2005-04-05,Capital Link Tanker,CLTI,3924.56,3924.56,3924.56,3924.56,0.0,-0.83
2005-04-06,Capital Link Tanker,CLTI,4011.75,4011.75,4011.75,4011.75,0.0,2.22
2005-04-07,Capital Link Tanker,CLTI,4015.68,4015.68,4015.68,4015.68,0.0,0.1
2005-04-08,Capital Link Tanker,CLTI,3930.52,3930.52,3930.52,3930.52,0.0,-2.12
2005-04-11,Capital Link Tanker,CLTI,3916.29,3916.29,3916.29,3916.29,0.0,-0.36
