date,index_name,index_code,close,open,high,low,volume,change_pct
2005-01-03,Capital Link Container,CLCI,4233.0,4233.0,4233.0,4233.0,0.0,0.0
2005-01-04,Capital Link Container,CLCI,4166.0,4166.0,4166.0,4166.0,0.0,-1.58
2005-01-05,Capital Link Container,CLCI,4191.0,4191.0,4191.0,4191.0,0.0,0.6
2005-01-06,Capital Link Container,CLCI,4280.0,4280.0,4280.0,4280.0,0.0,2.12
2005-01-07,Capital Link Container,CLCI,4239.0,4239.0,4239.0,4239.0,0.0,-0.96
2005-01-10,Capital Link Container,CLCI,4233.5,4233.5,4233.5,4233.5,0.0,-0.13
2005-01-11,Capital Link Container,CLCI,4274.0,4274.0,4274.0,4274.0,0.0,0.96
2005-01-12,Capital Link Container,CLCI,4273.0,4273.0,4273.0,4273.0,0.0,-0.02
2005-01-13,Capital Link Container,CLCI,4285.0,4285.0,4285.0,4285.0,0.0,0.28
2005-01-14,Capital Link Container,CLCI,4347.0,4347.0,4347.0,4347.0,0.0,1.45
2005-01-18,Capital Link Container,CLCI,4397.0,4397.0,4397.0,4397.0,0.0,1.15
2005-01-19,Capital Link Container,CLCI,4367.0,4367.0,4367.0,4367.0,0.0,-0.68
2005-01-20,Capital Link Container,CLCI,4357.0,4357.0,4357.0,4357.0,0.0,-0.23
2005-01-21,Capital Link Container,CLCI,4348.0,4348.0,4348.0,4348.0,0.0,-0.21
2005-01-24,Capital Link Container,CLCI,4378.0,4378.0,4378.0,4378.0,0.0,0.69
2005-01-25,Capital Link Container,CLCI,4424.0,4424.0,4424.0,4424.0,0.0,1.05
2005-01-26,Capital Link Container,CLCI,4489.0,4489.0,4489.0,4489.0,0.0,1.47
2005-01-27,Capital Link Container,CLCI,4694.0,4694.0,4694.0,4694.0,0.0,4.57
2005-01-28,Capital Link Container,CLCI,4581.0,4581.0,4581.0,4581.0,0.0,-2.41
2005-01-31,Capital Link Container,CLCI,4600.0,4600.0,4600.0,4600.0,0.0,0.41
2005-02-01,Capital Link Container,CLCI,4637.0,4637.0,4637.0,4637.0,0.0,0.8
2005-02-02,Capital Link Container,CLCI,4598.0,4598.0,4598.0,4598.0,0.0,-0.84
2005-02-03,Capital Link Container,CLCI,4632.0,4632.0,4632.0,4632.0,0.0,0.74
2005-02-04,Capital Link Container,CLCI,4650.0,4650.0,4650.0,4650.0,0.0,0.39
2005-02-07,Capital Link Container,CLCI,4545.0,4545.0,4545.0,4545.0,0.0,-2.26
2005-02-08,Capital Link Container,CLCI,4558.0,4558.0,4558.0,4558.0,0.0,0.29
2005-02-09,Capital Link Container,CLCI,4465.0,4465.0,4465.0,4465.0,0.0,-2.04
2005-02-10,Capital Link Container,CLCI,4453.0,4453.0,4453.0,4453.0,0.0,-0.27
2005-02-11,Capital Link Container,CLCI,4502.0,4502.0,4502.0,4502.0,0.0,1.1
2005-02-14,Capital Link Container,CLCI,4506.0,4506.0,4506.0,4506.0,0.0,0.09
2005-02-15,Capital Link Container,CLCI,4467.0,4467.0,4467.0,4467.0,0.0,-0.87
2005-02-16,Capital Link Container,CLCI,4458.0,4458.0,4458.0,4458.0,0.0,-0.2
2005-02-17,Capital Link Container,CLCI,4437.0,4437.0,4437.0,4437.0,0.0,-0.47
2005-02-18,Capital Link Container,CLCI,4446.0,4446.0,4446.0,4446.0,0.0,0.2
2005-02-22,Capital Link Container,CLCI,4324.0,4324.0,4324.0,4324.0,0.0,-2.74
2005-02-23,Capital Link Container,CLCI,4372.0,4372.0,4372.0,4372.0,0.0,1.11
2005-02-24,Capital Link Container,CLCI,4399.0,4399.0,4399.0,4399.0,0.0,0.62
2005-02-25,Capital Link Container,CLCI,4569.0,4569.0,4569.0,4569.0,0.0,3.86
2005-02-28,Capital Link Container,CLCI,4540.0,4540.0,4540.0,4540.0,0.0,-0.63
2005-03-01,Capital Link Container,CLCI,4561.0,4561.0,4561.0,4561.0,0.0,0.46
