contract,expiry_month,expiry_year,date,price,volume,open_interest,expiry_date
SWFU26,Sep 2026,2026,2026-04-02,15736.0,45.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-02,12764.0,0.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-02,12029.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-02,14846.0,45.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-02,12200.0,0.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-02,12029.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-02,14846.0,45.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-02,12200.0,0.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-02,12029.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-02,14846.0,45.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-02,12200.0,0.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-02,12029.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-03,0.0,0.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-03,0.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-03,0.0,0.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-03,0.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-03,0.0,0.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-03,0.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-03,0.0,130.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-03,0.0,0.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-03,0.0,0.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-03,0.0,185.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-03,0.0,0.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-03,0.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-03,0.0,80.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-03,0.0,0.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-03,0.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-03,0.0,40.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-03,0.0,0.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-03,0.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-03,0.0,40.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-03,0.0,0.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-03,0.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-03,0.0,40.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-03,0.0,0.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-03,0.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-03,0.0,20.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-03,0.0,0.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-03,0.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-03,0.0,20.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-03,0.0,0.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-03,0.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-03,0.0,20.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-03,0.0,0.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-03,0.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-06,0.0,0.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-06,0.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-06,0.0,0.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-06,0.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-06,0.0,0.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-06,0.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-06,0.0,0.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-06,0.0,0.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-06,0.0,0.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-06,0.0,0.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-06,0.0,0.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-06,0.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-06,0.0,30.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-06,0.0,0.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-06,0.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-06,0.0,10.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-06,0.0,0.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-06,0.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-06,0.0,10.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-06,0.0,0.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-06,0.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-06,0.0,10.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-06,0.0,0.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-06,0.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-06,0.0,10.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-06,0.0,0.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-06,0.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-06,0.0,10.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-06,0.0,0.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-06,0.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-06,0.0,10.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-06,0.0,0.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-06,0.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-07,11871.0,10.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-07,12032.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-07,11871.0,10.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-07,12032.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-07,11871.0,10.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-07,12032.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-07,14657.0,190.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-07,13614.0,10.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-07,12032.0,0.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-07,16068.0,245.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-07,13614.0,10.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-07,12032.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-07,16093.0,120.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-07,13614.0,10.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-07,12032.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-07,16000.0,60.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-07,12821.0,10.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-07,12032.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-07,15889.0,30.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-07,12821.0,10.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-07,12032.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-07,15793.0,30.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-07,12821.0,10.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-07,12032.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-07,14907.0,25.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-07,12179.0,10.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-07,12032.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-07,14907.0,25.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-07,12179.0,10.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-07,12032.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-07,14907.0,25.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-07,12179.0,10.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-07,12032.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-08,11889.0,0.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-08,12061.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-08,11889.0,0.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-08,12061.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-08,11889.0,0.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-08,12061.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-08,15307.0,315.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-08,13700.0,0.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-08,12061.0,0.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-08,16793.0,515.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-08,13700.0,0.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-08,12061.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-08,16721.0,270.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-08,13700.0,0.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-08,12061.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-08,16321.0,90.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-08,13000.0,0.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-08,12061.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-08,16143.0,90.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-08,13000.0,0.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-08,12061.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-08,16000.0,90.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-08,13000.0,0.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-08,12061.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-08,15196.0,5.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-08,12286.0,0.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-08,12061.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-08,15196.0,5.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-08,12286.0,0.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-08,12061.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-08,15196.0,5.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-08,12286.0,0.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-08,12061.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-09,11896.0,5.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-09,12043.0,5.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-09,11896.0,5.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-09,12043.0,5.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-09,11896.0,5.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-09,12043.0,5.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-09,15314.0,385.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-09,13721.0,5.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-09,12043.0,5.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-09,16614.0,690.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-09,13721.0,5.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-09,12043.0,5.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-09,16557.0,265.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-09,13721.0,5.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-09,12043.0,5.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-09,16261.0,170.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-09,13057.0,5.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-09,12043.0,5.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-09,16025.0,125.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-09,13057.0,5.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-09,12043.0,5.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-09,15882.0,125.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-09,13057.0,5.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-09,12043.0,5.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-09,15100.0,45.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-09,12321.0,5.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-09,12043.0,5.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-09,15100.0,45.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-09,12321.0,5.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-09,12043.0,5.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-09,15100.0,45.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-09,12321.0,5.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-09,12043.0,5.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-10,12014.0,35.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-10,12114.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-10,12014.0,35.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-10,12114.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-10,12014.0,35.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-10,12114.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-10,15364.0,170.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-10,13875.0,35.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-10,12114.0,0.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-10,16796.0,285.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-10,13875.0,35.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-10,12114.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-10,16821.0,100.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-10,13875.0,35.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-10,12114.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-10,16568.0,155.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-10,13218.0,35.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-10,12114.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-10,16329.0,110.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-10,13218.0,35.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-10,12114.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-10,16154.0,110.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-10,13218.0,35.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-10,12114.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-10,15314.0,30.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-10,12468.0,35.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-10,12114.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-10,15314.0,30.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-10,12468.0,35.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-10,12114.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-10,15314.0,30.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-10,12468.0,35.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-10,12114.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-13,12075.0,5.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-13,12071.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-13,12075.0,5.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-13,12071.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-13,12075.0,5.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-13,12071.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-13,15257.0,115.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-13,13911.0,5.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-13,12071.0,0.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-13,16796.0,495.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-13,13911.0,5.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-13,12071.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-13,16836.0,135.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-13,13911.0,5.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-13,12071.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-13,16529.0,65.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-13,13250.0,5.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-13,12071.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-13,16304.0,35.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-13,13250.0,5.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-13,12071.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-13,16111.0,35.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-13,13250.0,5.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-13,12071.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-13,15286.0,5.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-13,12504.0,5.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-13,12071.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-13,15286.0,5.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-13,12504.0,5.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-13,12071.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-13,15286.0,5.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-13,12504.0,5.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-13,12071.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-14,12196.0,25.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-14,12182.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-14,12196.0,25.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-14,12182.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-14,12196.0,25.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-14,12182.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-14,15550.0,175.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-14,14118.0,15.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-14,12182.0,0.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-14,17300.0,595.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-14,14118.0,15.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-14,12182.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-14,17318.0,200.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-14,14118.0,15.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-14,12182.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-14,16961.0,150.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-14,13425.0,15.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-14,12182.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-14,16629.0,120.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-14,13425.0,15.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-14,12182.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-14,16343.0,120.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-14,13425.0,15.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-14,12182.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-14,15429.0,10.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-14,12668.0,15.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-14,12182.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-14,15429.0,10.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-14,12668.0,15.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-14,12182.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-14,15429.0,10.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-14,12668.0,15.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-14,12182.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-15,11957.0,30.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-15,12029.0,5.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-15,11957.0,30.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-15,12029.0,5.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-15,11957.0,30.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-15,12029.0,5.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-15,15232.0,440.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-15,13929.0,10.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-15,12029.0,5.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-15,17046.0,600.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-15,13929.0,10.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-15,12029.0,5.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-15,17096.0,365.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-15,13929.0,10.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-15,12029.0,5.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-15,16579.0,115.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-15,13293.0,10.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-15,12029.0,5.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-15,16336.0,70.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-15,13293.0,10.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-15,12029.0,5.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-15,16057.0,70.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-15,13293.0,10.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-15,12029.0,5.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-15,15182.0,55.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-15,12557.0,10.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-15,12029.0,5.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-15,15182.0,55.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-15,12557.0,10.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-15,12029.0,5.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-15,15182.0,55.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-15,12557.0,10.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-15,12029.0,5.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-16,11900.0,10.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-16,12000.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-16,11900.0,10.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-16,12000.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-16,11900.0,10.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-16,12000.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-16,15286.0,65.0,,30-04-2026
SWFJ27,Apr 2027,2027,2026-04-16,13886.0,10.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-04-16,12000.0,0.0,,28-04-2028
SWFK26,May 2026,2026,2026-04-16,16807.0,455.0,,29-05-2026
SWFK27,May 2027,2027,2026-04-16,13886.0,10.0,,28-05-2027
SWFK28,May 2028,2028,2026-04-16,12000.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-04-16,16807.0,290.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-04-16,13886.0,10.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-04-16,12000.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-04-16,16257.0,215.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-04-16,13261.0,10.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-04-16,12000.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-04-16,16021.0,170.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-04-16,13261.0,10.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-04-16,12000.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-04-16,15821.0,170.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-04-16,13261.0,10.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-04-16,12000.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-04-16,15046.0,90.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-04-16,12550.0,10.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-04-16,12000.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-04-16,15046.0,90.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-04-16,12550.0,10.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-04-16,12000.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-04-16,15046.0,90.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-04-16,12550.0,10.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-04-16,12000.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-04-17,11989.0,15.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-04-17,12068.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-04-17,11989.0,15.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-04-17,12068.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-04-17,11989.0,15.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-04-17,12068.0,0.0,,31-03-2028
SWFJ26,Apr 2026,2026,2026-04-17,15593.0,270.0,,30-04-2026
