date_origin,origin_idx,context,horizon,target,model,covariates,is_timesfm,is_mock,forecast,actual,last_value,regime,total_score,mae,rmse,mape,smape,dir_acc,mae_logret,spearman_ic,win_rate_vs_naive,runtime_s,note
2020-01-02,8841,128,21,bdi,hist_mean,none,0,0,"1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00",976.0,Mid-Cycle Equilibrium,52.6,1105.546875,1112.2960326508573,169.8304521118309,89.81616893806743,0.0,0.9749377890642666,,0.0,0.0,
2020-01-02,8841,128,21,bdi,seasonal,none,0,0,"1279.00,1271.00,1282.00,1267.00,1260.00,1247.00,1262.00,1238.00,1189.00,1169.00,1147.00,1096.00,1055.00,1077.00,1112.00,1092.00,1036.00,982.00,939.00,905.00,852.00","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00",976.0,Mid-Cycle Equilibrium,52.6,443.2857142857143,446.5598130896539,66.72348986982622,49.554101701823065,0.14285714285714285,0.5070877283121022,0.955505084496539,0.14285714285714285,0.0,
2020-01-02,8841,128,21,bdi,drift,none,0,0,"1437.17,1431.65,1426.12,1420.60,1415.07,1409.55,1404.02,1398.50,1392.97,1387.45,1381.92,1376.40,1370.87,1365.35,1359.82,1354.30,1348.77,1343.25,1337.72,1332.20,1326.67","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00",976.0,Mid-Cycle Equilibrium,52.6,693.9223528199968,699.8420047537373,106.99124526546338,68.09839985095307,0.0,0.7139249551457074,0.9853849171864378,0.0,0.0,
2020-01-02,8841,128,21,bdi,ar1,none,0,0,"862.00,748.00,634.00,520.00,406.00,292.00,178.00,64.00,-50.00,-164.00,-278.00,-392.00,-506.00,-620.00,-734.00,-848.00,-962.00,-1076.00,-1190.00,-1304.00,-1418.00","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00",976.0,Mid-Cycle Equilibrium,52.6,966.0,1123.8052703712888,160.64689539841004,148.78231304295608,1.0,0.7929065799523781,0.9853849171864378,0.14285714285714285,0.0,
2020-01-02,8841,128,21,bdi,timesfm,targets_only,1,0,"876.87,842.06,819.00,802.19,789.79,787.25,784.22,784.74,795.02,800.25,803.65,807.65,807.83,810.38,805.44,805.41,803.73,805.83,803.82,808.56,804.93","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00",976.0,Mid-Cycle Equilibrium,52.6,122.13064429873512,167.72562859945498,21.645259421950016,17.73993622989581,1.0,0.17955139609334317,-0.052614487997430084,1.0,0.3623161315917969,
2020-01-02,8841,128,21,bdi,timesfm,with_cov,1,0,"891.26,834.92,791.51,742.91,715.60,702.60,685.62,678.77,672.39,660.45,659.60,670.37,681.86,685.06,676.26,685.14,685.67,694.98,704.88,712.50,720.60","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00",976.0,Mid-Cycle Equilibrium,52.6,91.63131568545387,111.93459832354345,15.379151136656924,14.063563709909252,1.0,0.14136949087672968,0.2533290162839227,1.0,0.759108304977417,
2020-01-02,8841,128,21,bci,naive,none,0,0,"1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00","1507.00,1388.00,1271.00,1197.00,1155.00,1066.00,1004.00,970.00,878.00,784.00,712.00,593.00,495.00,325.00,207.00,165.00,135.00,129.00,93.00,1.00,-20.00",1646.0,Mid-Cycle Equilibrium,52.6,976.7142857142857,1091.1001219826144,,,0.0,1.420040494822794,,0.5,0.0,
2020-01-02,8841,128,21,bci,ma90,none,0,0,"3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46","1507.00,1388.00,1271.00,1197.00,1155.00,1066.00,1004.00,970.00,878.00,784.00,712.00,593.00,495.00,325.00,207.00,165.00,135.00,129.00,93.00,1.00,-20.00",1646.0,Mid-Cycle Equilibrium,52.6,2606.1698412698415,2651.1601086725373,,,0.0,2.108149352914488,,0.0,0.0,
2020-01-02,8841,128,21,bci,drift,none,0,0,"2626.84,2615.61,2604.38,2593.15,2581.92,2570.69,2559.46,2548.23,2537.00,2525.76,2514.53,2503.30,2492.07,2480.84,2469.61,2458.38,2447.15,2435.92,2424.69,2413.46,2402.23","1507.00,1388.00,1271.00,1197.00,1155.00,1066.00,1004.00,970.00,878.00,784.00,712.00,593.00,495.00,325.00,207.00,165.00,135.00,129.00,93.00,1.00,-20.00",1646.0,Mid-Cycle Equilibrium,52.6,1845.248788895938,1892.2130778094086,,,0.0,1.8456803541831288,1.0,0.0,0.0,
2020-01-02,8841,128,63,bdi,naive,none,0,0,"976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00",976.0,Mid-Cycle Equilibrium,52.6,390.53968253968253,408.5596457397428,73.58543869805683,51.45807022413448,0.0,0.5315086004124845,,0.5,0.0,
2020-01-02,8841,128,63,bdi,ma90,none,0,0,"1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00",976.0,Mid-Cycle Equilibrium,52.6,1182.0841269841271,1188.1593427468447,214.3647313598382,101.23918351989334,0.0,1.12539255682566,,0.0,0.0,
2020-01-02,8841,128,63,bdi,hist_mean,none,0,0,"1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55,1793.55","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00",976.0,Mid-Cycle Equilibrium,52.6,1208.0865575396826,1214.0316598000518,218.98936590410236,102.31320454650488,0.0,1.1399964466770247,,0.0,0.0,
2020-01-02,8841,128,63,bdi,seasonal,none,0,0,"1279.00,1271.00,1282.00,1267.00,1260.00,1247.00,1262.00,1238.00,1189.00,1169.00,1147.00,1096.00,1055.00,1077.00,1112.00,1092.00,1036.00,982.00,939.00,905.00,852.00,797.00,721.00,668.00,645.00,634.00,629.00,629.00,610.00,601.00,595.00,598.00,608.00,628.00,639.00,643.00,635.00,622.00,630.00,634.00,637.00,649.00,651.00,658.00,664.00,669.00,663.00,664.00,657.00,649.00,645.00,647.00,654.00,677.00,730.00,721.00,712.00,709.00,695.00,690.00,689.00,683.00,690.00","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00",976.0,Mid-Cycle Equilibrium,52.6,230.82539682539684,283.1887025815848,39.353127580602916,31.001349090680456,0.7142857142857143,0.3151561136028655,0.7328572286430787,0.7142857142857143,0.0,
2020-01-02,8841,128,63,bdi,drift,none,0,0,"1437.17,1431.65,1426.12,1420.60,1415.07,1409.55,1404.02,1398.50,1392.97,1387.45,1381.92,1376.40,1370.87,1365.35,1359.82,1354.30,1348.77,1343.25,1337.72,1332.20,1326.67,1321.15,1315.62,1310.10,1304.57,1299.04,1293.52,1287.99,1282.47,1276.94,1271.42,1265.89,1260.37,1254.84,1249.32,1243.79,1238.27,1232.74,1227.22,1221.69,1216.17,1210.64,1205.12,1199.59,1194.07,1188.54,1183.02,1177.49,1171.97,1166.44,1160.92,1155.39,1149.87,1144.34,1138.82,1133.29,1127.76,1122.24,1116.71,1111.19,1105.66,1100.14,1094.61","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00",976.0,Mid-Cycle Equilibrium,52.6,680.4336465572624,692.1638174097151,124.40517481194921,74.3627620761973,0.0,0.7884122420524464,0.19377835435853458,0.0,0.0,
2020-01-02,8841,128,63,bdi,ar1,none,0,0,"862.00,748.00,634.00,520.00,406.00,292.00,178.00,64.00,-50.00,-164.00,-278.00,-392.00,-506.00,-620.00,-734.00,-848.00,-962.00,-1076.00,-1190.00,-1304.00,-1418.00,-1532.00,-1646.00,-1760.00,-1874.00,-1988.00,-2102.00,-2216.00,-2330.00,-2444.00,-2558.00,-2672.00,-2786.00,-2900.00,-3014.00,-3128.00,-3242.00,-3356.00,-3470.00,-3584.00,-3698.00,-3812.00,-3926.00,-4040.00,-4154.00,-4268.00,-4382.00,-4496.00,-4610.00,-4724.00,-4838.00,-4952.00,-5066.00,-5180.00,-5294.00,-5408.00,-5522.00,-5636.00,-5750.00,-5864.00,-5978.00,-6092.00,-6206.00","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00",976.0,Mid-Cycle Equilibrium,52.6,3257.4603174603176,3840.52246363054,590.474348836423,182.92743768098535,1.0,0.7929065799523781,0.19377835435853458,0.047619047619047616,0.0,
2020-01-02,8841,128,63,bdi,timesfm,targets_only,1,0,"876.87,842.06,819.00,802.19,789.79,787.25,784.22,784.74,795.02,800.25,803.65,807.65,807.83,810.38,805.44,805.41,803.73,805.83,803.82,808.56,804.93,807.67,806.27,803.93,800.00,797.11,792.52,788.69,783.39,775.08,771.94,774.02,773.26,772.09,775.09,772.19,771.43,769.51,768.29,767.20,767.12,763.29,770.16,769.61,773.41,773.28,776.77,772.62,777.86,782.79,782.31,780.63,790.76,784.68,784.80,789.55,783.01,785.87,790.77,787.11,789.43,788.92,785.16","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00",976.0,Mid-Cycle Equilibrium,52.6,205.52878146701389,233.583675378923,40.38640554748663,31.535031183882516,1.0,0.32090773898793246,0.2534504699209422,1.0,0.3450033664703369,
2020-01-02,8841,128,63,bdi,timesfm,with_cov,1,0,"896.62,837.80,795.21,760.19,736.41,722.97,706.85,699.40,695.68,690.67,689.71,695.66,701.07,702.98,698.21,705.04,705.98,716.35,723.97,729.80,733.16,743.64,750.73,746.97,736.51,730.69,723.97,721.65,715.77,708.06,698.81,695.31,690.39,686.12,678.68,667.38,666.41,656.70,642.44,631.46,626.80,627.09,634.69,635.61,638.79,640.50,647.05,658.64,665.26,669.60,679.81,693.43,706.03,709.47,710.95,722.09,726.01,732.44,730.87,723.76,721.41,708.68,702.80","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00",976.0,Mid-Cycle Equilibrium,52.6,133.86186000279017,164.34707984380188,26.905078718018565,22.07113312996508,1.0,0.2235236896542547,0.03204435811577402,1.0,0.7843163013458252,
2020-01-02,8841,128,63,bci,naive,none,0,0,"1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00,1646.00","1507.00,1388.00,1271.00,1197.00,1155.00,1066.00,1004.00,970.00,878.00,784.00,712.00,593.00,495.00,325.00,207.00,165.00,135.00,129.00,93.00,1.00,-20.00,-102.00,-133.00,-183.00,-187.00,-234.00,-254.00,-253.00,-259.00,-284.00,-294.00,-287.00,-257.00,-241.00,-232.00,-226.00,-239.00,-278.00,-290.00,-300.00,-328.00,-348.00,-346.00,-353.00,-307.00,-312.00,-372.00,-347.00,-350.00,-355.00,-311.00,-293.00,-289.00,-204.00,-166.00,-121.00,-109.00,-110.00,-113.00,-106.00,-97.00,-69.00,204.00",1646.0,Mid-Cycle Equilibrium,52.6,1577.4285714285713,1659.9813060718293,,,0.0,1.4518472992308897,,0.5,0.0,
2020-01-02,8841,128,63,bci,ma90,none,0,0,"3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46,3275.46","1507.00,1388.00,1271.00,1197.00,1155.00,1066.00,1004.00,970.00,878.00,784.00,712.00,593.00,495.00,325.00,207.00,165.00,135.00,129.00,93.00,1.00,-20.00,-102.00,-133.00,-183.00,-187.00,-234.00,-254.00,-253.00,-259.00,-284.00,-294.00,-287.00,-257.00,-241.00,-232.00,-226.00,-239.00,-278.00,-290.00,-300.00,-328.00,-348.00,-346.00,-353.00,-307.00,-312.00,-372.00,-347.00,-350.00,-355.00,-311.00,-293.00,-289.00,-204.00,-166.00,-121.00,-109.00,-110.00,-113.00,-106.00,-97.00,-69.00,204.00",1646.0,Mid-Cycle Equilibrium,52.6,3206.8841269841273,3248.2861392512054,,,0.0,2.139956157322583,,0.0,0.0,
2020-01-02,8841,128,63,bci,drift,none,0,0,"2626.84,2615.61,2604.38,2593.15,2581.92,2570.69,2559.46,2548.23,2537.00,2525.76,2514.53,2503.30,2492.07,2480.84,2469.61,2458.38,2447.15,2435.92,2424.69,2413.46,2402.23,2391.00,2379.77,2368.54,2357.31,2346.08,2334.85,2323.62,2312.39,2301.16,2289.93,2278.70,2267.47,2256.24,2245.01,2233.78,2222.55,2211.32,2200.08,2188.85,2177.62,2166.39,2155.16,2143.93,2132.70,2121.47,2110.24,2099.01,2087.78,2076.55,2065.32,2054.09,2042.86,2031.63,2020.40,2009.17,1997.94,1986.71,1975.48,1964.25,1953.02,1941.79,1930.56","1507.00,1388.00,1271.00,1197.00,1155.00,1066.00,1004.00,970.00,878.00,784.00,712.00,593.00,495.00,325.00,207.00,165.00,135.00,129.00,93.00,1.00,-20.00,-102.00,-133.00,-183.00,-187.00,-234.00,-254.00,-253.00,-259.00,-284.00,-294.00,-287.00,-257.00,-241.00,-232.00,-226.00,-239.00,-278.00,-290.00,-300.00,-328.00,-348.00,-346.00,-353.00,-307.00,-312.00,-372.00,-347.00,-350.00,-355.00,-311.00,-293.00,-289.00,-204.00,-166.00,-121.00,-109.00,-110.00,-113.00,-106.00,-97.00,-69.00,204.00",1646.0,Mid-Cycle Equilibrium,52.6,2210.1257995003543,2244.163271184377,,,0.0,1.8648119364871898,0.6484735023041475,0.0,0.0,
2020-01-02,8841,128,64,bdi,naive,none,0,0,"976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00,976.00","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00,624.00",976.0,Mid-Cycle Equilibrium,52.6,389.9375,407.7362428703144,73.31707647480994,51.341537876882356,0.0,0.5301930319379718,,0.5,0.0,
2020-01-02,8841,128,64,bdi,ma90,none,0,0,"1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54,1767.54","907.00,844.00,791.00,773.00,772.00,774.00,765.00,763.00,768.00,768.00,754.00,729.00,689.00,623.00,576.00,557.00,546.00,539.00,525.00,498.00,487.00,466.00,453.00,430.00,431.00,415.00,411.00,418.00,421.00,421.00,425.00,434.00,450.00,465.00,480.00,497.00,506.00,508.00,517.00,529.00,535.00,539.00,549.00,562.00,599.00,617.00,616.00,627.00,631.00,633.00,631.00,623.00,612.00,629.00,630.00,625.00,617.00,603.00,582.00,569.00,556.00,548.00,626.00,624.00",976.0,Mid-Cycle Equilibrium,52.6,1181.4819444444445,1187.4751260097937,213.8787250516427,101.15157591990868,0.0,1.1240769883511477,,0.0,0.0,
