user_ticker,sec_symbol,cik,company_name,sector,form,filing_date,accession_no,document_url
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,POS AM,2024-02-02,0001213900-24-009290,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-24-009290-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2024-02-01,0001213900-24-009001,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-24-009001-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2024-02-01,0001213900-24-008997,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-24-008997-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,UPLOAD,2024-01-18,0000000000-24-000687,https://www.sec.gov/Archives/edgar/data/1610940/0000000000-24-000687-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,UPLOAD,2024-01-18,0000000000-24-000686,https://www.sec.gov/Archives/edgar/data/1610940/0000000000-24-000686-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,POS AM,2024-01-05,0001213900-24-001636,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-24-001636-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,POS AM,2024-01-05,0001213900-24-001630,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-24-001630-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2023-12-28,0001213900-23-099280,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-099280-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-12-28,0001213900-23-099275,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-099275-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-12-28,0001213900-23-099269,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-099269-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-11-29,0001213900-23-091024,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-091024-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-11-29,0001213900-23-091020,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-091020-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2023-11-14,0001213900-23-086962,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-086962-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424I,2023-11-13,0000894189-23-008331,https://www.sec.gov/Archives/edgar/data/1610940/0000894189-23-008331-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-10-31,0001213900-23-081848,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-081848-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-10-31,0001213900-23-081846,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-081846-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-K,2023-09-27,0001213900-23-079811,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-079811-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-09-06,0001213900-23-074450,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-074450-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-09-06,0001213900-23-074448,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-074448-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2023-09-06,0001213900-23-074445,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-074445-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2023-08-16,0001213900-23-068226,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-068226-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-08-02,0001213900-23-062600,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-062600-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-08-02,0001213900-23-062590,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-062590-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2023-07-18,0001213900-23-057887,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-057887-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2023-05-15,0001213900-23-039662,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-039662-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CERT,2023-05-02,0001143362-23-000159,https://www.sec.gov/Archives/edgar/data/1610940/0001143362-23-000159-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,EFFECT,2023-04-28,9999999995-23-001100,https://www.sec.gov/Archives/edgar/data/1610940/9999999995-23-001100-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-04-28,0001213900-23-034008,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-034008-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-A12B,2023-04-28,0001213900-23-033998,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-033998-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2023-04-27,0001213900-23-033122,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-033122-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2023-04-14,0001213900-23-029941,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-029941-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,S-1/A,2023-04-14,0001213900-23-029939,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-029939-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424I,2023-04-06,0000894189-23-002508,https://www.sec.gov/Archives/edgar/data/1610940/0000894189-23-002508-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2023-03-30,0001213900-23-024770,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-024770-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,S-1/A,2023-03-30,0001213900-23-024767,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-024767-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2023-03-27,0001213900-23-023200,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-023200-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2023-03-24,0001213900-23-022755,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-022755-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2023-02-13,0001213900-23-010776,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-010776-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2022-11-14,0001213900-22-072034,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-072034-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2022-10-28,0001213900-22-067211,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-067211-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2022-10-03,0001213900-22-061237,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-061237-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-K,2022-09-26,0001213900-22-058879,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-058879-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2022-09-06,0001213900-22-054215,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-054215-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,UPLOAD,2022-09-05,0000000000-22-009625,https://www.sec.gov/Archives/edgar/data/1610940/0000000000-22-009625-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2022-09-01,0001213900-22-053214,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-053214-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2022-08-17,0001213900-22-049065,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-049065-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,S-1,2022-08-17,0001213900-22-049063,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-049063-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,UPLOAD,2022-07-29,0000000000-22-007964,https://www.sec.gov/Archives/edgar/data/1610940/0000000000-22-007964-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,DRS,2022-07-01,0001213900-22-036736,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-036736-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2022-05-13,0001213900-22-026180,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-026180-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2022-05-12,0001213900-22-025895,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-025895-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2022-04-28,0001213900-22-022296,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-022296-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,EFFECT,2022-03-24,9999999995-22-000717,https://www.sec.gov/Archives/edgar/data/1610940/9999999995-22-000717-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2022-03-24,0001213900-22-014858,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-014858-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2022-03-22,0001213900-22-014011,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-014011-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,S-1/A,2022-03-18,0001213900-23-023193,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-23-023193-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2022-03-18,0001213900-22-013658,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-013658-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,UPLOAD,2022-03-15,0000000000-22-002855,https://www.sec.gov/Archives/edgar/data/1610940/0000000000-22-002855-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,S-1,2022-03-10,0001213900-22-011606,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-011606-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2022-02-11,0001213900-22-007039,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-22-007039-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2021-11-12,0001213900-21-058482,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-058482-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-K,2021-09-10,0001213900-21-047450,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-047450-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2021-05-14,0001213900-21-026432,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-026432-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2021-04-30,0001213900-21-023849,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-023849-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,EFFECT,2021-03-31,9999999995-21-001239,https://www.sec.gov/Archives/edgar/data/1610940/9999999995-21-001239-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2021-03-31,0001213900-21-019224,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-019224-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,UPLOAD,2021-03-29,0000000000-21-003728,https://www.sec.gov/Archives/edgar/data/1610940/0000000000-21-003728-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2021-03-29,0001213900-21-018161,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-018161-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2021-03-29,0001213900-21-018145,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-018145-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,S-1,2021-03-23,0001213900-21-017320,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-017320-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2021-03-09,0001213900-21-014294,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-014294-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,EFFECT,2021-03-08,9999999995-21-000865,https://www.sec.gov/Archives/edgar/data/1610940/9999999995-21-000865-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,S-1/A,2021-03-08,0001213900-21-013932,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-013932-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,CORRESP,2021-03-04,0001213900-21-013472,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-013472-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,UPLOAD,2021-02-26,0000000000-21-002313,https://www.sec.gov/Archives/edgar/data/1610940/0000000000-21-002313-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2021-02-16,0001213900-21-009542,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-009542-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,S-1,2021-02-12,0001213900-21-009063,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-21-009063-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,15-12B,2020-11-30,0001213900-20-039923,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-039923-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2020-11-18,0001213900-20-037968,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-037968-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,25-NSE,2020-11-18,0001143362-20-000492,https://www.sec.gov/Archives/edgar/data/1610940/0001143362-20-000492-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2020-11-13,0001213900-20-036827,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-036827-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,EFFECT,2020-10-30,9999999995-20-003040,https://www.sec.gov/Archives/edgar/data/1610940/9999999995-20-003040-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,POS AM,2020-10-20,0001213900-20-032341,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-032341-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2020-10-16,0001213900-20-031768,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-031768-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2020-10-05,0000769317-20-000057,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-20-000057-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,4,2020-10-05,0000769317-20-000056,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-20-000056-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-K,2020-09-28,0001213900-20-028650,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-028650-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K/A,2020-06-04,0001615774-20-006752,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-20-006752-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2020-06-01,0001615774-20-006580,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-20-006580-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2020-05-22,0001615774-20-006172,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-20-006172-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2020-05-19,0001615774-20-006011,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-20-006011-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2020-05-19,0001615774-20-006010,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-20-006010-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2020-05-15,0001213900-20-012441,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-012441-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2020-05-07,0001615774-20-005558,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-20-005558-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2020-05-07,0001615774-20-005557,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-20-005557-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2020-04-30,0001615774-20-005278,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-20-005278-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2020-03-13,0001213900-20-006302,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-006302-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2020-02-18,0000769317-20-000033,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-20-000033-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2020-02-14,0001213900-20-003902,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-003902-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2020-01-22,0001213900-20-001540,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-20-001540-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-12-10,0000769317-19-000065,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000065-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2019-11-12,0001213900-19-022977,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-19-022977-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-10-07,0000769317-19-000060,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000060-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-K,2019-09-30,0001213900-19-019334,https://www.sec.gov/Archives/edgar/data/1610940/0001213900-19-019334-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-07-26,0000769317-19-000053,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000053-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-06-03,0000769317-19-000049,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000049-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,10-Q,2019-05-14,0001615774-19-007794,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-19-007794-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-05-06,0000769317-19-000048,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000048-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,8-K,2019-04-30,0001615774-19-006678,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-19-006678-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-04-08,0000769317-19-000047,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000047-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-04-01,0000769317-19-000046,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000046-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,424B3,2019-03-13,0001615774-19-003996,https://www.sec.gov/Archives/edgar/data/1610940/0001615774-19-003996-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-02-25,0000769317-19-000040,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000040-index.html
BWET,BWET,1610940,Amplify Commodity Trust,Tankers ETF,SC 13D/A,2019-02-19,0000769317-19-000038,https://www.sec.gov/Archives/edgar/data/1610940/0000769317-19-000038-index.html
