date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2023-10-26,0.0,17.32,0.050865,-1314000.0,0.0,0.0
2023-10-27,0.0,18.15,0.048132,-1314000.0,0.0,0.0
2023-10-30,0.0,18.46,0.016805,-1314000.0,0.0,0.0
2023-10-31,0.0,18.31,-0.008055,-1314000.0,0.0,0.0
2023-11-01,0.0,17.79,-0.028698,-1314000.0,0.0,0.0
2023-11-02,0.0,17.41,-0.020977,-1314000.0,0.0,0.0
2023-11-03,0.0,17.25,-0.009493,-1314000.0,0.0,0.0
2023-11-06,0.0,17.14,-0.006018,-1314000.0,0.0,0.0
2023-11-07,0.0,16.94,-0.012109,-1314000.0,0.0,0.0
2023-11-08,0.0,16.81,-0.007676,-1314000.0,0.0,0.0
2023-11-09,0.0,16.64,-0.009812,-1314000.0,0.0,0.0
2023-11-10,0.0,16.55,-0.005745,-1314000.0,0.0,0.0
2023-11-13,0.0,16.34,-0.01233,-1314000.0,0.0,0.0
2023-11-14,0.0,17.25,0.055895,-1314000.0,0.0,0.0
2023-11-15,0.0,17.9,0.037584,-1314000.0,0.0,0.0
2023-11-16,0.0,17.77,-0.00739,-1314000.0,0.0,0.0
2023-11-17,0.0,17.47,-0.016943,-1314000.0,0.0,0.0
2023-11-20,0.0,17.52,0.002896,-1314000.0,0.0,0.0
2023-11-21,0.0,17.48,-0.002546,-1314000.0,0.0,0.0
2023-11-22,0.0,16.96,-0.029251,-1314000.0,0.0,0.0
2023-11-24,0.0,17.62,0.038662,-1314000.0,0.0,0.0
2023-11-27,0.0,17.56,-0.003473,-1314000.0,0.0,0.0
2023-11-28,0.0,17.45,-0.006128,-1314000.0,0.0,0.0
2023-11-29,0.0,17.59,0.007896,-1314000.0,0.0,0.0
2023-11-30,0.0,17.18,-0.023457,-1314000.0,0.0,0.0
2023-12-01,0.0,17.16,-0.000966,-1314000.0,0.0,0.0
2023-12-04,0.0,17.25,0.005489,-1314000.0,0.0,0.0
2023-12-05,0.0,16.99,-0.0153,-1314000.0,0.0,0.0
2023-12-06,0.0,16.41,-0.03393,-1314000.0,0.0,0.0
2023-12-07,0.0,16.16,-0.015487,-1314000.0,0.0,0.0
2023-12-08,0.0,16.24,0.00492,-1314000.0,0.0,0.0
2023-12-11,0.0,16.12,-0.007137,-1314000.0,0.0,0.0
2023-12-12,0.0,15.61,-0.03209,-1314000.0,0.0,0.0
2023-12-13,0.0,15.39,-0.013591,-1314000.0,0.0,0.0
2023-12-14,0.0,15.69,0.01917,-1314000.0,0.0,0.0
2023-12-15,0.0,16.16,0.030301,-1314000.0,0.0,0.0
2023-12-18,0.0,17.27,0.068093,-1314000.0,0.0,0.0
2023-12-19,0.0,16.58,-0.039623,-1314000.0,0.0,0.0
2023-12-20,0.0,16.82,0.01433,-1314000.0,0.0,0.0
2023-12-21,0.0,16.64,-0.010881,-1314000.0,0.0,0.0
2023-12-22,0.0,16.62,-0.001034,-1314000.0,0.0,0.0
2023-12-26,0.0,16.66,0.002636,-1314000.0,0.0,0.0
2023-12-27,0.0,16.61,-0.003187,-1314000.0,0.0,0.0
2023-12-28,0.0,16.24,-0.022096,-1314000.0,0.0,0.0
2023-12-29,0.0,16.04,-0.012209,-1314000.0,0.0,0.0
2024-01-02,0.0,15.75,-0.018156,-1314000.0,0.0,0.0
2024-01-03,0.0,15.95,0.01229,-1314000.0,0.0,0.0
2024-01-04,0.0,16.95,0.062943,-1314000.0,0.0,0.0
2024-01-05,0.0,18.15,0.070679,-1314000.0,0.0,0.0
2024-01-08,0.0,19.08,0.051207,-1314000.0,0.0,0.0
2024-01-09,0.0,17.98,-0.057581,-1314000.0,0.0,0.0
2024-01-10,0.0,18.17,0.010707,-1314000.0,0.0,0.0
