Date,Index,% Change
08-01-2009,270.0,-0.74%
09-01-2009,269.0,-0.37%
12-01-2009,268.0,-0.37%
13-01-2009,270.0,0.75%
14-01-2009,275.0,1.85%
15-01-2009,279.0,1.45%
16-01-2009,282.0,1.08%
19-01-2009,285.0,1.06%
20-01-2009,283.0,-0.70%
21-01-2009,282.0,-0.35%
22-01-2009,281.0,-0.35%
23-01-2009,281.0,0.00%
26-01-2009,279.0,-0.71%
27-01-2009,283.0,1.43%
28-01-2009,290.0,2.47%
29-01-2009,295.0,1.72%
30-01-2009,300.0,1.69%
02-02-2009,307.0,2.33%
03-02-2009,320.0,4.23%
04-02-2009,353.0,10.31%
05-02-2009,379.0,7.37%
06-02-2009,404.0,6.60%
09-02-2009,423.0,4.70%
10-02-2009,453.0,7.09%
11-02-2009,463.0,2.21%
12-02-2009,472.0,1.94%
13-02-2009,475.0,0.64%
16-02-2009,479.0,0.84%
17-02-2009,482.0,0.63%
18-02-2009,490.0,1.66%
19-02-2009,512.0,4.49%
20-02-2009,532.0,3.91%
23-02-2009,551.0,3.57%
24-02-2009,571.0,3.63%
25-02-2009,595.0,4.20%
26-02-2009,611.0,2.69%
27-02-2009,628.0,2.78%
02-03-2009,640.0,1.91%
03-03-2009,653.0,2.03%
04-03-2009,667.0,2.14%
05-03-2009,688.0,3.15%
06-03-2009,704.0,2.33%
09-03-2009,728.0,3.41%
10-03-2009,755.0,3.71%
11-03-2009,775.0,2.65%
12-03-2009,790.0,1.94%
13-03-2009,796.0,0.76%
16-03-2009,799.0,0.38%
17-03-2009,800.0,0.13%
18-03-2009,793.0,-0.88%
19-03-2009,776.0,-2.14%
20-03-2009,764.0,-1.55%
23-03-2009,750.0,-1.83%
24-03-2009,738.0,-1.60%
25-03-2009,726.0,-1.63%
26-03-2009,717.0,-1.24%
27-03-2009,707.0,-1.39%
30-03-2009,696.0,-1.56%
31-03-2009,688.0,-1.15%
01-04-2009,680.0,-1.16%
02-04-2009,673.0,-1.03%
03-04-2009,666.0,-1.04%
06-04-2009,660.0,-0.90%
07-04-2009,655.0,-0.76%
08-04-2009,642.0,-1.98%
09-04-2009,635.0,-1.09%
14-04-2009,628.0,-1.10%
15-04-2009,622.0,-0.96%
16-04-2009,625.0,0.48%
17-04-2009,637.0,1.92%
20-04-2009,651.0,2.20%
21-04-2009,661.0,1.54%
22-04-2009,672.0,1.66%
23-04-2009,684.0,1.79%
24-04-2009,692.0,1.17%
27-04-2009,698.0,0.87%
28-04-2009,697.0,-0.14%
29-04-2009,694.0,-0.43%
30-04-2009,693.0,-0.14%
01-05-2009,694.0,0.14%
05-05-2009,703.0,1.30%
06-05-2009,715.0,1.71%
07-05-2009,734.0,2.66%
08-05-2009,747.0,1.77%
11-05-2009,757.0,1.34%
12-05-2009,772.0,1.98%
13-05-2009,791.0,2.46%
14-05-2009,802.0,1.39%
15-05-2009,823.0,2.62%
18-05-2009,834.0,1.34%
19-05-2009,844.0,1.20%
20-05-2009,856.0,1.42%
21-05-2009,862.0,0.70%
22-05-2009,869.0,0.81%
26-05-2009,871.0,0.23%
27-05-2009,868.0,-0.34%
28-05-2009,865.0,-0.35%
29-05-2009,864.0,-0.12%
01-06-2009,870.0,0.69%
02-06-2009,876.0,0.69%
03-06-2009,879.0,0.34%
04-06-2009,880.0,0.11%
05-06-2009,880.0,0.00%
08-06-2009,873.0,-0.80%
09-06-2009,864.0,-1.03%
10-06-2009,850.0,-1.62%
11-06-2009,836.0,-1.65%
12-06-2009,827.0,-1.08%
15-06-2009,810.0,-2.06%
16-06-2009,796.0,-1.73%
17-06-2009,789.0,-0.88%
18-06-2009,783.0,-0.76%
19-06-2009,780.0,-0.38%
22-06-2009,777.0,-0.38%
23-06-2009,774.0,-0.39%
24-06-2009,772.0,-0.26%
25-06-2009,768.0,-0.52%
26-06-2009,764.0,-0.52%
29-06-2009,758.0,-0.79%
30-06-2009,754.0,-0.53%
01-07-2009,749.0,-0.66%
02-07-2009,750.0,0.13%
03-07-2009,749.0,-0.13%
06-07-2009,751.0,0.27%
07-07-2009,759.0,1.07%
08-07-2009,766.0,0.92%
09-07-2009,779.0,1.70%
10-07-2009,794.0,1.93%
13-07-2009,800.0,0.76%
14-07-2009,810.0,1.25%
15-07-2009,822.0,1.48%
16-07-2009,835.0,1.58%
17-07-2009,843.0,0.96%
20-07-2009,849.0,0.71%
21-07-2009,854.0,0.59%
22-07-2009,866.0,1.41%
23-07-2009,874.0,0.92%
24-07-2009,879.0,0.57%
27-07-2009,881.0,0.23%
28-07-2009,882.0,0.11%
29-07-2009,884.0,0.23%
30-07-2009,888.0,0.45%
31-07-2009,887.0,-0.11%
03-08-2009,883.0,-0.45%
04-08-2009,872.0,-1.25%
05-08-2009,863.0,-1.03%
06-08-2009,850.0,-1.51%
07-08-2009,833.0,-2.00%
10-08-2009,824.0,-1.08%
11-08-2009,821.0,-0.36%
12-08-2009,823.0,0.24%
13-08-2009,828.0,0.61%
14-08-2009,829.0,0.12%
17-08-2009,831.0,0.24%
18-08-2009,831.0,0.00%
19-08-2009,831.0,0.00%
20-08-2009,829.0,-0.24%
21-08-2009,823.0,-0.72%
24-08-2009,824.0,0.12%
25-08-2009,823.0,-0.12%
26-08-2009,829.0,0.73%
27-08-2009,832.0,0.36%
28-08-2009,833.0,0.12%
01-09-2009,843.0,1.20%
02-09-2009,848.0,0.59%
03-09-2009,858.0,1.18%
04-09-2009,867.0,1.05%
07-09-2009,880.0,1.50%
08-09-2009,891.0,1.25%
09-09-2009,900.0,1.01%
11-09-2009,916.0,1.78%
14-09-2009,920.0,0.44%
15-09-2009,921.0,0.11%
16-09-2009,927.0,0.65%
17-09-2009,937.0,1.08%
18-09-2009,948.0,1.17%
21-09-2009,953.0,0.53%
22-09-2009,953.0,0.00%
23-09-2009,950.0,-0.31%
24-09-2009,955.0,0.53%
25-09-2009,960.0,0.52%
28-09-2009,963.0,0.31%
29-09-2009,968.0,0.52%
30-09-2009,974.0,0.62%
01-10-2009,975.0,0.10%
02-10-2009,977.0,0.21%
05-10-2009,977.0,0.00%
06-10-2009,980.0,0.31%
07-10-2009,975.0,-0.51%
08-10-2009,974.0,-0.10%
09-10-2009,972.0,-0.21%
12-10-2009,974.0,0.21%
13-10-2009,972.0,-0.21%
14-10-2009,968.0,-0.41%
15-10-2009,964.0,-0.41%
16-10-2009,961.0,-0.31%
19-10-2009,954.0,-0.73%
20-10-2009,942.0,-1.26%
21-10-2009,926.0,-1.70%
22-10-2009,908.0,-1.94%
23-10-2009,895.0,-1.43%
26-10-2009,886.0,-1.01%
27-10-2009,877.0,-1.02%
28-10-2009,871.0,-0.68%
29-10-2009,868.0,-0.34%
30-10-2009,867.0,-0.12%
02-11-2009,869.0,0.23%
03-11-2009,873.0,0.46%
04-11-2009,876.0,0.34%
05-11-2009,880.0,0.46%
06-11-2009,885.0,0.57%
09-11-2009,891.0,0.68%
10-11-2009,903.0,1.35%
11-11-2009,918.0,1.66%
12-11-2009,944.0,2.83%
13-11-2009,970.0,2.75%
16-11-2009,985.0,1.55%
17-11-2009,1004.0,1.93%
19-11-2009,1075.0,7.07%
20-11-2009,1088.0,1.21%
24-11-2009,1104.0,1.47%
25-11-2009,1125.0,1.90%
27-11-2009,1137.0,1.07%
30-11-2009,1138.0,0.09%
01-12-2009,1143.0,0.44%
02-12-2009,1156.0,1.14%
03-12-2009,1170.0,1.21%
04-12-2009,1182.0,1.03%
07-12-2009,1197.0,1.27%
08-12-2009,1210.0,1.09%
09-12-2009,1222.0,0.99%
10-12-2009,1234.0,0.98%
11-12-2009,1240.0,0.49%
14-12-2009,1239.0,-0.08%
15-12-2009,1233.0,-0.48%
16-12-2009,1000.0,-18.90%
17-12-2009,1213.0,21.30%
18-12-2009,1199.0,-1.15%
21-12-2009,1193.0,-0.50%
22-12-2009,1000.0,-16.18%
23-12-2009,1173.0,17.30%
24-12-2009,1159.0,-1.19%
04-01-2010,1151.0,-0.69%
06-01-2010,1161.0,0.87%
07-01-2010,1169.0,0.69%
08-01-2010,1177.0,0.68%
11-01-2010,1182.0,0.42%
12-01-2010,1185.0,0.25%
13-01-2010,1188.0,0.25%
14-01-2010,1190.0,0.17%
15-01-2010,1200.0,0.84%
19-01-2010,1210.0,0.83%
20-01-2010,1215.0,0.41%
21-01-2010,1212.0,-0.25%
22-01-2010,1210.0,-0.17%
25-01-2010,1208.0,-0.17%
26-01-2010,1203.0,-0.41%
27-01-2010,1192.0,-0.91%
28-01-2010,1177.0,-1.26%
29-01-2010,1163.0,-1.19%
01-02-2010,1150.0,-1.12%
02-02-2010,1138.0,-1.04%
03-02-2010,1126.0,-1.05%
04-02-2010,1115.0,-0.98%
05-02-2010,1095.0,-1.79%
08-02-2010,1076.0,-1.74%
09-02-2010,1069.0,-0.65%
10-02-2010,1057.0,-1.12%
11-02-2010,1045.0,-1.14%
12-02-2010,1038.0,-0.67%
16-02-2010,1031.0,-0.67%
17-02-2010,1030.0,-0.10%
18-02-2010,1043.0,1.26%
19-02-2010,1055.0,1.15%
22-02-2010,1067.0,1.14%
23-02-2010,1089.0,2.06%
24-02-2010,1108.0,1.74%
25-02-2010,1133.0,2.26%
26-02-2010,1153.0,1.77%
01-03-2010,1166.0,1.13%
02-03-2010,1178.0,1.03%
03-03-2010,1193.0,1.27%
04-03-2010,1223.0,2.51%
05-03-2010,1258.0,2.86%
08-03-2010,1277.0,1.51%
09-03-2010,1292.0,1.17%
10-03-2010,1303.0,0.85%
11-03-2010,1314.0,0.84%
12-03-2010,1338.0,1.83%
15-03-2010,1350.0,0.90%
16-03-2010,1377.0,2.00%
17-03-2010,1395.0,1.31%
18-03-2010,1434.0,2.80%
19-03-2010,1468.0,2.37%
22-03-2010,1490.0,1.50%
23-03-2010,1490.0,0.00%
25-03-2010,1470.0,-1.34%
26-03-2010,1449.0,-1.43%
29-03-2010,1424.0,-1.73%
30-03-2010,1399.0,-1.76%
31-03-2010,1375.0,-1.72%
01-04-2010,1360.0,-1.09%
06-04-2010,1349.0,-0.81%
07-04-2010,1345.0,-0.30%
08-04-2010,1350.0,0.37%
09-04-2010,1355.0,0.37%
12-04-2010,1358.0,0.22%
13-04-2010,1360.0,0.15%
14-04-2010,1361.0,0.07%
15-04-2010,1368.0,0.51%
16-04-2010,1373.0,0.37%
19-04-2010,1375.0,0.15%
20-04-2010,1371.0,-0.29%
21-04-2010,1365.0,-0.44%
22-04-2010,1357.0,-0.59%
23-04-2010,1351.0,-0.44%
26-04-2010,1348.0,-0.22%
27-04-2010,1350.0,0.15%
29-04-2010,1354.0,0.30%
30-04-2010,1356.0,0.15%
04-05-2010,1373.0,1.25%
05-05-2010,1386.0,0.95%
06-05-2010,1398.0,0.87%
07-05-2010,1412.0,1.00%
10-05-2010,1420.0,0.57%
11-05-2010,1437.0,1.20%
12-05-2010,1456.0,1.32%
13-05-2010,1468.0,0.82%
14-05-2010,1481.0,0.89%
17-05-2010,1491.0,0.68%
18-05-2010,1502.0,0.74%
19-05-2010,1511.0,0.60%
20-05-2010,1514.0,0.20%
21-05-2010,1516.0,0.13%
24-05-2010,1520.0,0.26%
25-05-2010,1517.0,-0.20%
26-05-2010,1506.0,-0.73%
27-05-2010,1492.0,-0.93%
28-05-2010,1477.0,-1.01%
01-06-2010,1468.0,-0.61%
02-06-2010,1455.0,-0.89%
03-06-2010,1442.0,-0.89%
04-06-2010,1426.0,-1.11%
07-06-2010,1407.0,-1.33%
08-06-2010,1390.0,-1.21%
09-06-2010,1374.0,-1.15%
10-06-2010,1359.0,-1.09%
11-06-2010,1333.0,-1.91%
14-06-2010,1317.0,-1.20%
15-06-2010,1299.0,-1.37%
16-06-2010,1281.0,-1.39%
17-06-2010,1265.0,-1.25%
18-06-2010,1247.0,-1.42%
21-06-2010,1229.0,-1.44%
22-06-2010,1219.0,-0.81%
23-06-2010,1205.0,-1.15%
24-06-2010,1190.0,-1.24%
25-06-2010,1182.0,-0.67%
28-06-2010,1172.0,-0.85%
29-06-2010,1165.0,-0.60%
30-06-2010,1155.0,-0.86%
01-07-2010,1139.0,-1.39%
02-07-2010,1118.0,-1.84%
06-07-2010,1042.0,-6.80%
07-07-2010,1029.0,-1.25%
08-07-2010,1016.0,-1.26%
09-07-2010,1003.0,-1.28%
12-07-2010,988.0,-1.50%
13-07-2010,973.0,-1.52%
14-07-2010,958.0,-1.54%
15-07-2010,948.0,-1.04%
16-07-2010,944.0,-0.42%
19-07-2010,940.0,-0.42%
20-07-2010,945.0,0.53%
21-07-2010,957.0,1.27%
22-07-2010,967.0,1.04%
23-07-2010,978.0,1.14%
26-07-2010,989.0,1.12%
27-07-2010,998.0,0.91%
28-07-2010,1007.0,0.90%
29-07-2010,1009.0,0.20%
30-07-2010,1010.0,0.10%
02-08-2010,1004.0,-0.59%
03-08-2010,996.0,-0.80%
04-08-2010,987.0,-0.90%
05-08-2010,980.0,-0.71%
06-08-2010,974.0,-0.61%
09-08-2010,973.0,-0.10%
10-08-2010,976.0,0.31%
11-08-2010,983.0,0.72%
12-08-2010,995.0,1.22%
13-08-2010,1014.0,1.91%
16-08-2010,1022.0,0.79%
17-08-2010,1032.0,0.98%
18-08-2010,1044.0,1.16%
19-08-2010,1056.0,1.15%
20-08-2010,1068.0,1.14%
23-08-2010,1073.0,0.47%
24-08-2010,1080.0,0.65%
25-08-2010,1084.0,0.37%
26-08-2010,1081.0,-0.28%
27-08-2010,1079.0,-0.19%
31-08-2010,1077.0,-0.19%
01-09-2010,1070.0,-0.65%
02-09-2010,1067.0,-0.28%
03-09-2010,1066.0,-0.09%
07-09-2010,1067.0,0.09%
08-09-2010,1071.0,0.37%
09-09-2010,1075.0,0.37%
10-09-2010,1078.0,0.28%
13-09-2010,1081.0,0.28%
14-09-2010,1083.0,0.19%
15-09-2010,1084.0,0.09%
16-09-2010,1084.0,0.00%
17-09-2010,1085.0,0.09%
20-09-2010,1082.0,-0.28%
21-09-2010,1074.0,-0.74%
22-09-2010,1078.0,0.37%
23-09-2010,1074.0,-0.37%
24-09-2010,1069.0,-0.47%
27-09-2010,1065.0,-0.37%
28-09-2010,1057.0,-0.75%
29-09-2010,1049.0,-0.76%
30-09-2010,1039.0,-0.95%
01-10-2010,1038.0,-0.10%
04-10-2010,1036.0,-0.19%
05-10-2010,1039.0,0.29%
06-10-2010,1041.0,0.19%
07-10-2010,1037.0,-0.38%
08-10-2010,1033.0,-0.39%
11-10-2010,1029.0,-0.39%
12-10-2010,1026.0,-0.29%
13-10-2010,1019.0,-0.68%
14-10-2010,1006.0,-1.28%
15-10-2010,994.0,-1.19%
18-10-2010,988.0,-0.60%
19-10-2010,978.0,-1.01%
20-10-2010,966.0,-1.23%
21-10-2010,956.0,-1.04%
22-10-2010,950.0,-0.63%
25-10-2010,940.0,-1.05%
26-10-2010,931.0,-0.96%
27-10-2010,921.0,-1.07%
28-10-2010,910.0,-1.19%
29-10-2010,897.0,-1.43%
01-11-2010,887.0,-1.11%
02-11-2010,879.0,-0.90%
03-11-2010,870.0,-1.02%
04-11-2010,862.0,-0.92%
05-11-2010,856.0,-0.70%
08-11-2010,851.0,-0.58%
09-11-2010,844.0,-0.82%
10-11-2010,841.0,-0.36%
11-11-2010,835.0,-0.71%
12-11-2010,833.0,-0.24%
15-11-2010,828.0,-0.60%
17-11-2010,804.0,-2.90%
18-11-2010,795.0,-1.12%
23-11-2010,779.0,-2.01%
24-11-2010,781.0,0.26%
26-11-2010,788.0,0.90%
29-11-2010,792.0,0.51%
30-11-2010,796.0,0.51%
01-12-2010,802.0,0.75%
02-12-2010,809.0,0.87%
06-12-2010,819.0,1.24%
07-12-2010,821.0,0.24%
08-12-2010,822.0,0.12%
09-12-2010,825.0,0.36%
10-12-2010,830.0,0.61%
13-12-2010,834.0,0.48%
14-12-2010,836.0,0.24%
15-12-2010,835.0,-0.12%
16-12-2010,837.0,0.24%
17-12-2010,839.0,0.24%
20-12-2010,838.0,-0.12%
21-12-2010,836.0,-0.24%
22-12-2010,835.0,-0.12%
24-12-2010,829.0,-0.72%
05-01-2011,787.0,-5.07%
06-01-2011,774.0,-1.65%
07-01-2011,770.0,-0.52%
10-01-2011,765.0,-0.65%
11-01-2011,760.0,-0.65%
12-01-2011,758.0,-0.26%
13-01-2011,760.0,0.26%
14-01-2011,765.0,0.66%
18-01-2011,777.0,1.57%
19-01-2011,782.0,0.64%
20-01-2011,783.0,0.13%
24-01-2011,770.0,-1.66%
25-01-2011,762.0,-1.04%
26-01-2011,749.0,-1.71%
27-01-2011,737.0,-1.60%
28-01-2011,722.02,-2.03%
31-01-2011,707.0,-2.08%
01-02-2011,690.0,-2.40%
02-02-2011,676.0,-2.03%
03-02-2011,658.0,-2.66%
04-02-2011,643.0,-2.28%
07-02-2011,637.0,-0.93%
08-02-2011,634.0,-0.47%
09-02-2011,635.0,0.16%
10-02-2011,640.0,0.79%
11-02-2011,649.0,1.41%
14-02-2011,651.0,0.31%
15-02-2011,655.0,0.61%
16-02-2011,658.0,0.46%
17-02-2011,664.0,0.91%
18-02-2011,670.0,0.90%
22-02-2011,678.0,1.19%
23-02-2011,681.0,0.44%
24-02-2011,686.0,0.73%
25-02-2011,688.0,0.29%
28-02-2011,696.0,1.16%
01-03-2011,700.0,0.57%
02-03-2011,703.0,0.43%
03-03-2011,703.0,0.00%
04-03-2011,704.0,0.14%
07-03-2011,705.0,0.14%
08-03-2011,709.0,0.57%
09-03-2011,715.0,0.85%
10-03-2011,722.0,0.98%
11-03-2011,730.0,1.11%
14-03-2011,736.0,0.82%
15-03-2011,742.0,0.82%
16-03-2011,748.0,0.81%
17-03-2011,752.0,0.53%
18-03-2011,755.0,0.40%
21-03-2011,759.0,0.53%
23-03-2011,770.0,1.45%
25-03-2011,780.0,1.30%
28-03-2011,785.0,0.64%
30-03-2011,791.0,0.76%
31-03-2011,790.0,-0.13%
01-04-2011,786.0,-0.51%
04-04-2011,780.0,-0.76%
06-04-2011,780.0,0.00%
07-04-2011,783.0,0.38%
08-04-2011,786.0,0.38%
11-04-2011,788.0,0.25%
12-04-2011,787.0,-0.13%
13-04-2011,788.0,0.13%
14-04-2011,791.0,0.38%
15-04-2011,796.0,0.63%
18-04-2011,798.0,0.25%
20-04-2011,799.0,0.13%
21-04-2011,802.0,0.38%
26-04-2011,803.0,0.12%
28-04-2011,797.0,-0.75%
03-05-2011,795.0,-0.25%
04-05-2011,795.0,0.00%
05-05-2011,794.0,-0.13%
06-05-2011,792.0,-0.25%
09-05-2011,789.0,-0.38%
10-05-2011,789.0,0.00%
11-05-2011,789.0,0.00%
12-05-2011,789.0,0.00%
13-05-2011,788.0,-0.13%
17-05-2011,786.0,-0.25%
18-05-2011,786.0,0.00%
19-05-2011,787.0,0.13%
20-05-2011,786.0,-0.13%
23-05-2011,785.0,-0.13%
24-05-2011,784.0,-0.13%
25-05-2011,782.0,-0.26%
26-05-2011,780.0,-0.26%
27-05-2011,778.0,-0.26%
31-05-2011,776.0,-0.26%
01-06-2011,773.0,-0.39%
02-06-2011,770.0,-0.39%
03-06-2011,765.0,-0.65%
06-06-2011,761.0,-0.52%
07-06-2011,757.0,-0.53%
08-06-2011,753.0,-0.53%
09-06-2011,751.0,-0.27%
10-06-2011,749.0,-0.27%
13-06-2011,747.0,-0.27%
14-06-2011,743.0,-0.54%
16-06-2011,736.0,-0.94%
17-06-2011,734.0,-0.27%
20-06-2011,730.0,-0.54%
21-06-2011,727.0,-0.41%
22-06-2011,723.0,-0.55%
23-06-2011,721.0,-0.28%
24-06-2011,721.0,0.00%
27-06-2011,719.0,-0.28%
28-06-2011,716.0,-0.42%
29-06-2011,713.0,-0.42%
30-06-2011,712.0,-0.14%
01-07-2011,712.0,0.00%
05-07-2011,708.0,-0.56%
06-07-2011,704.0,-0.56%
07-07-2011,703.0,-0.14%
08-07-2011,699.0,-0.57%
11-07-2011,698.0,-0.14%
12-07-2011,698.0,0.00%
13-07-2011,698.0,0.00%
14-07-2011,698.0,0.00%
15-07-2011,696.0,-0.29%
18-07-2011,693.0,-0.43%
19-07-2011,692.0,-0.14%
20-07-2011,695.0,0.43%
21-07-2011,697.0,0.29%
22-07-2011,697.0,0.00%
25-07-2011,695.0,-0.29%
26-07-2011,692.0,-0.43%
27-07-2011,687.0,-0.72%
28-07-2011,682.0,-0.73%
29-07-2011,676.0,-0.88%
02-08-2011,667.0,-1.33%
03-08-2011,664.0,-0.45%
04-08-2011,662.0,-0.30%
05-08-2011,660.0,-0.30%
08-08-2011,657.0,-0.45%
09-08-2011,653.0,-0.61%
10-08-2011,649.0,-0.61%
11-08-2011,645.0,-0.62%
12-08-2011,642.0,-0.47%
15-08-2011,641.0,-0.16%
16-08-2011,643.0,0.31%
18-08-2011,646.0,0.47%
19-08-2011,648.0,0.31%
22-08-2011,650.0,0.31%
24-08-2011,661.0,1.69%
26-08-2011,667.0,0.91%
30-08-2011,671.0,0.60%
01-09-2011,671.0,0.00%
02-09-2011,670.0,-0.15%
05-09-2011,673.0,0.45%
06-09-2011,678.0,0.74%
07-09-2011,680.0,0.29%
08-09-2011,680.0,0.00%
09-09-2011,683.0,0.44%
12-09-2011,685.0,0.29%
13-09-2011,686.0,0.15%
14-09-2011,690.0,0.58%
15-09-2011,680.0,-1.45%
16-09-2011,677.0,-0.44%
19-09-2011,678.0,0.15%
20-09-2011,679.0,0.15%
21-09-2011,681.0,0.29%
22-09-2011,683.0,0.29%
23-09-2011,687.0,0.59%
27-09-2011,703.0,2.33%
28-09-2011,711.0,1.14%
29-09-2011,727.0,2.25%
30-09-2011,740.0,1.79%
03-10-2011,751.0,1.49%
04-10-2011,759.0,1.07%
05-10-2011,764.0,0.66%
06-10-2011,770.0,0.79%
07-10-2011,774.0,0.52%
10-10-2011,786.0,1.55%
11-10-2011,794.0,1.02%
12-10-2011,810.0,2.02%
13-10-2011,818.0,0.99%
14-10-2011,822.0,0.49%
17-10-2011,826.0,0.49%
18-10-2011,829.0,0.36%
19-10-2011,829.0,0.00%
20-10-2011,827.0,-0.24%
21-10-2011,826.0,-0.12%
24-10-2011,821.0,-0.61%
25-10-2011,821.0,0.00%
26-10-2011,815.0,-0.73%
27-10-2011,798.0,-2.09%
28-10-2011,786.0,-1.50%
31-10-2011,779.0,-0.89%
01-11-2011,770.0,-1.16%
02-11-2011,754.0,-2.08%
03-11-2011,742.0,-1.59%
04-11-2011,728.0,-1.89%
07-11-2011,717.0,-1.51%
08-11-2011,705.0,-1.67%
09-11-2011,694.0,-1.56%
10-11-2011,683.0,-1.59%
11-11-2011,675.0,-1.17%
14-11-2011,668.0,-1.04%
15-11-2011,664.0,-0.60%
16-11-2011,661.0,-0.45%
17-11-2011,660.0,-0.15%
18-11-2011,661.0,0.15%
21-11-2011,659.0,-0.30%
22-11-2011,655.0,-0.61%
23-11-2011,649.0,-0.92%
24-11-2011,643.0,-0.92%
25-11-2011,639.0,-0.62%
28-11-2011,635.0,-0.63%
29-11-2011,631.0,-0.63%
30-11-2011,625.0,-0.95%
01-12-2011,624.0,-0.16%
02-12-2011,623.0,-0.16%
05-12-2011,620.0,-0.48%
06-12-2011,617.0,-0.48%
07-12-2011,612.0,-0.81%
08-12-2011,612.0,0.00%
09-12-2011,602.0,-1.63%
12-12-2011,599.0,-0.50%
13-12-2011,597.0,-0.33%
14-12-2011,594.0,-0.50%
15-12-2011,590.0,-0.67%
16-12-2011,588.0,-0.34%
19-12-2011,585.0,-0.51%
20-12-2011,583.0,-0.34%
21-12-2011,581.0,-0.34%
22-12-2011,578.0,-0.52%
23-12-2011,577.0,-0.17%
03-01-2012,570.0,-1.21%
04-01-2012,566.0,-0.70%
05-01-2012,563.0,-0.53%
06-01-2012,559.0,-0.71%
09-01-2012,554.0,-0.89%
10-01-2012,552.0,-0.36%
11-01-2012,548.0,-0.72%
12-01-2012,541.0,-1.28%
13-01-2012,533.0,-1.48%
16-01-2012,526.0,-1.31%
17-01-2012,518.0,-1.52%
18-01-2012,506.0,-2.32%
19-01-2012,496.0,-1.98%
20-01-2012,485.0,-2.22%
23-01-2012,471.0,-2.89%
24-01-2012,454.0,-3.61%
25-01-2012,444.0,-2.20%
26-01-2012,434.0,-2.25%
27-01-2012,426.0,-1.84%
30-01-2012,416.0,-2.35%
31-01-2012,406.0,-2.40%
01-02-2012,396.0,-2.46%
02-02-2012,388.0,-2.02%
03-02-2012,382.0,-1.55%
06-02-2012,375.0,-1.83%
07-02-2012,372.0,-0.80%
08-02-2012,369.0,-0.81%
09-02-2012,368.0,-0.27%
10-02-2012,366.0,-0.54%
13-02-2012,368.0,0.55%
14-02-2012,373.0,1.36%
15-02-2012,376.0,0.80%
16-02-2012,378.0,0.53%
17-02-2012,379.0,0.26%
20-02-2012,385.0,1.58%
21-02-2012,388.0,0.78%
22-02-2012,389.0,0.26%
23-02-2012,393.0,1.03%
24-02-2012,395.0,0.51%
28-02-2012,402.0,1.77%
29-02-2012,415.0,3.23%
01-03-2012,429.0,3.37%
02-03-2012,437.0,1.86%
05-03-2012,442.0,1.14%
06-03-2012,448.0,1.36%
07-03-2012,456.0,1.79%
08-03-2012,463.0,1.54%
09-03-2012,469.0,1.30%
12-03-2012,478.0,1.92%
13-03-2012,483.0,1.05%
14-03-2012,490.0,1.45%
15-03-2012,500.0,2.04%
16-03-2012,507.0,1.40%
19-03-2012,513.0,1.18%
20-03-2012,522.0,1.75%
21-03-2012,530.0,1.53%
22-03-2012,540.0,1.89%
23-03-2012,551.0,2.04%
26-03-2012,559.0,1.45%
27-03-2012,564.0,0.89%
28-03-2012,566.0,0.35%
29-03-2012,566.0,0.00%
30-03-2012,565.0,-0.18%
02-04-2012,562.0,-0.53%
