date,value
23-11-2014,1177.92
24-11-2014,1165.15
25-11-2014,1108.76
26-11-2014,1098.37
27-11-2014,1078.83
30-11-2014,1042.76
01-12-2014,979.03
02-12-2014,936.83
03-12-2014,923.6
04-12-2014,918.36
07-12-2014,906.81
08-12-2014,878.85
09-12-2014,862.22
10-12-2014,841.28
11-12-2014,811.82
14-12-2014,793.37
15-12-2014,816.9
16-12-2014,800.14
17-12-2014,802.97
18-12-2014,809.29
21-12-2014,815.27
22-12-2014,820.57
23-12-2014,824.28
01-01-2015,821.31
04-01-2015,749.94
05-01-2015,720.6
06-01-2015,711.6
07-01-2015,692.73
08-01-2015,746.03
11-01-2015,804.12
12-01-2015,856.41
13-01-2015,777.72
14-01-2015,820.63
15-01-2015,837.34
18-01-2015,834.09
19-01-2015,872.45
20-01-2015,847.34
21-01-2015,799.17
22-01-2015,781.41
25-01-2015,762.06
26-01-2015,751.48
27-01-2015,751.4
28-01-2015,733.18
29-01-2015,725.01
01-02-2015,720.87
02-02-2015,741.95
03-02-2015,748.21
04-02-2015,775.58
05-02-2015,761.37
08-02-2015,751.8
09-02-2015,758.51
10-02-2015,746.19
11-02-2015,724.43
12-02-2015,744.41
15-02-2015,729.13
16-02-2015,723.43
17-02-2015,729.22
18-02-2015,730.04
19-02-2015,743.53
22-02-2015,737.93
23-02-2015,720.46
24-02-2015,730.05
25-02-2015,739.97
26-02-2015,746.32
01-03-2015,733.87
02-03-2015,716.99
03-03-2015,716.15
04-03-2015,696.83
05-03-2015,700.18
08-03-2015,682.59
09-03-2015,654.16
10-03-2015,637.45
11-03-2015,646.34
12-03-2015,649.6
15-03-2015,676.24
16-03-2015,673.22
17-03-2015,665.91
18-03-2015,697.43
19-03-2015,700.67
22-03-2015,677.91
23-03-2015,667.99
24-03-2015,647.65
25-03-2015,656.61
26-03-2015,655.24
29-03-2015,626.4
30-03-2015,630.96
31-03-2015,588.94
01-04-2015,586.71
06-04-2015,553.4
07-04-2015,574.21
08-04-2015,590.47
09-04-2015,577.7
12-04-2015,570.34
13-04-2015,583.15
14-04-2015,595.66
15-04-2015,616.15
16-04-2015,618.81
19-04-2015,621.21
20-04-2015,591.12
21-04-2015,592.71
22-04-2015,581.86
23-04-2015,583.59
26-04-2015,575.2
27-04-2015,583.29
28-04-2015,561.41
29-04-2015,560.77
30-04-2015,562.54
04-05-2015,551.65
05-05-2015,569.19
06-05-2015,586.55
07-05-2015,628.81
10-05-2015,637.97
11-05-2015,692.73
12-05-2015,704.43
13-05-2015,675.07
14-05-2015,655.87
17-05-2015,650.61
18-05-2015,624.62
19-05-2015,628.43
20-05-2015,611.67
21-05-2015,617.0
25-05-2015,648.99
26-05-2015,660.74
27-05-2015,662.15
28-05-2015,664.27
31-05-2015,672.87
01-06-2015,693.31
02-06-2015,693.51
03-06-2015,692.83
04-06-2015,697.26
07-06-2015,691.29
08-06-2015,673.08
09-06-2015,698.81
10-06-2015,725.44
11-06-2015,749.55
14-06-2015,772.5
15-06-2015,796.98
16-06-2015,844.63
17-06-2015,811.5
18-06-2015,807.82
21-06-2015,832.23
22-06-2015,867.42
23-06-2015,868.28
24-06-2015,847.91
25-06-2015,852.91
28-06-2015,836.84
29-06-2015,830.34
30-06-2015,860.04
01-07-2015,887.45
02-07-2015,953.34
05-07-2015,928.71
06-07-2015,896.49
07-07-2015,870.73
08-07-2015,929.59
09-07-2015,967.44
12-07-2015,1018.74
13-07-2015,1056.78
14-07-2015,1090.73
15-07-2015,1089.59
16-07-2015,1102.56
19-07-2015,1168.09
20-07-2015,1141.84
21-07-2015,1097.8
22-07-2015,1091.38
23-07-2015,1100.9
26-07-2015,1173.32
27-07-2015,1181.17
28-07-2015,1195.4
29-07-2015,1202.32
30-07-2015,1230.95
02-08-2015,1319.53
03-08-2015,1338.45
04-08-2015,1282.64
05-08-2015,1254.14
06-08-2015,1281.68
09-08-2015,1291.89
10-08-2015,1193.54
11-08-2015,1148.58
12-08-2015,1147.34
13-08-2015,1213.06
16-08-2015,1195.39
17-08-2015,1152.32
18-08-2015,1131.88
19-08-2015,1111.27
20-08-2015,1095.22
23-08-2015,1016.89
24-08-2015,1007.5
25-08-2015,970.24
26-08-2015,984.12
27-08-2015,1015.42
31-08-2015,1060.13
01-09-2015,996.15
02-09-2015,975.72
03-09-2015,1001.28
06-09-2015,1042.52
07-09-2015,1043.46
08-09-2015,1021.37
09-09-2015,1023.47
10-09-2015,1036.93
13-09-2015,1054.27
14-09-2015,1042.99
15-09-2015,1125.34
16-09-2015,1159.27
17-09-2015,1190.93
20-09-2015,1122.77
21-09-2015,1088.73
22-09-2015,1113.67
23-09-2015,1163.82
24-09-2015,1171.72
27-09-2015,1133.65
28-09-2015,1084.07
29-09-2015,1054.34
30-09-2015,1089.86
01-10-2015,1082.57
04-10-2015,1055.97
05-10-2015,1039.45
06-10-2015,1044.93
07-10-2015,1047.37
08-10-2015,1034.7
11-10-2015,1020.37
12-10-2015,968.42
13-10-2015,929.06
14-10-2015,892.6
15-10-2015,917.86
18-10-2015,910.21
19-10-2015,936.07
20-10-2015,902.47
21-10-2015,887.27
22-10-2015,862.64
25-10-2015,831.19
26-10-2015,831.82
27-10-2015,824.34
28-10-2015,791.42
29-10-2015,773.27
01-11-2015,717.23
02-11-2015,680.51
03-11-2015,656.09
04-11-2015,689.14
05-11-2015,666.77
08-11-2015,654.95
09-11-2015,648.28
10-11-2015,585.79
11-11-2015,567.69
12-11-2015,565.12
15-11-2015,567.17
16-11-2015,568.53
17-11-2015,560.16
18-11-2015,538.24
19-11-2015,539.95
22-11-2015,584.25
23-11-2015,579.4
24-11-2015,591.96
25-11-2015,594.03
26-11-2015,598.71
29-11-2015,589.57
30-11-2015,563.97
01-12-2015,525.34
02-12-2015,522.31
03-12-2015,514.84
06-12-2015,517.24
07-12-2015,541.62
08-12-2015,526.2
09-12-2015,511.09
10-12-2015,505.42
13-12-2015,498.17
14-12-2015,497.96
15-12-2015,507.92
16-12-2015,532.38
17-12-2015,524.5
20-12-2015,524.2
21-12-2015,513.39
22-12-2015,511.43
23-12-2015,514.67
03-01-2016,494.58
04-01-2016,491.35
05-01-2016,483.93
06-01-2016,450.49
07-01-2016,426.74
10-01-2016,423.44
11-01-2016,415.33
12-01-2016,413.69
13-01-2016,395.26
14-01-2016,388.31
17-01-2016,411.45
18-01-2016,417.72
19-01-2016,404.15
20-01-2016,392.04
21-01-2016,414.47
24-01-2016,426.33
25-01-2016,410.66
26-01-2016,389.3
27-01-2016,381.41
28-01-2016,382.32
31-01-2016,404.92
01-02-2016,398.18
02-02-2016,402.46
03-02-2016,406.07
04-02-2016,411.5
07-02-2016,410.76
08-02-2016,396.28
09-02-2016,393.57
10-02-2016,396.73
11-02-2016,401.87
14-02-2016,408.35
15-02-2016,413.42
16-02-2016,410.84
17-02-2016,407.51
18-02-2016,398.84
21-02-2016,383.86
22-02-2016,377.23
23-02-2016,379.35
24-02-2016,389.65
25-02-2016,394.69
28-02-2016,397.31
29-02-2016,393.12
01-03-2016,405.51
02-03-2016,411.61
03-03-2016,415.07
06-03-2016,449.6
07-03-2016,466.45
08-03-2016,451.76
09-03-2016,442.82
10-03-2016,423.04
13-03-2016,412.61
14-03-2016,413.76
15-03-2016,399.45
16-03-2016,410.38
17-03-2016,415.27
20-03-2016,408.93
21-03-2016,391.14
22-03-2016,405.15
23-03-2016,412.9
28-03-2016,428.07
29-03-2016,461.41
30-03-2016,471.97
31-03-2016,482.23
03-04-2016,531.1
04-04-2016,514.61
05-04-2016,525.87
06-04-2016,529.59
07-04-2016,559.76
10-04-2016,564.16
11-04-2016,552.29
12-04-2016,578.29
13-04-2016,650.09
14-04-2016,745.14
17-04-2016,699.5
18-04-2016,686.49
19-04-2016,652.39
20-04-2016,715.84
21-04-2016,762.0
24-04-2016,784.46
25-04-2016,764.26
26-04-2016,683.27
27-04-2016,669.78
28-04-2016,676.99
02-05-2016,615.6
03-05-2016,610.05
04-05-2016,613.43
05-05-2016,602.55
08-05-2016,575.61
09-05-2016,562.69
10-05-2016,585.79
11-05-2016,638.41
12-05-2016,662.15
15-05-2016,673.8
16-05-2016,664.53
17-05-2016,640.06
18-05-2016,631.88
19-05-2016,637.57
22-05-2016,621.35
23-05-2016,605.62
24-05-2016,598.64
25-05-2016,620.79
26-05-2016,633.11
30-05-2016,645.71
31-05-2016,642.78
01-06-2016,644.35
02-06-2016,630.13
05-06-2016,646.86
06-06-2016,646.48
07-06-2016,674.5
08-06-2016,689.9
09-06-2016,694.86
12-06-2016,680.03
13-06-2016,664.16
14-06-2016,663.38
15-06-2016,653.26
16-06-2016,646.98
19-06-2016,659.99
20-06-2016,672.63
21-06-2016,695.89
22-06-2016,699.07
23-06-2016,694.66
26-06-2016,713.47
27-06-2016,717.38
28-06-2016,744.76
29-06-2016,781.2
30-06-2016,786.93
03-07-2016,788.11
04-07-2016,762.6
05-07-2016,779.74
06-07-2016,774.57
07-07-2016,774.34
10-07-2016,758.37
11-07-2016,770.84
12-07-2016,795.24
13-07-2016,801.85
14-07-2016,804.22
17-07-2016,786.2
18-07-2016,774.31
19-07-2016,751.66
20-07-2016,739.23
21-07-2016,738.25
24-07-2016,735.56
25-07-2016,722.54
26-07-2016,708.53
27-07-2016,694.11
28-07-2016,694.37
31-07-2016,712.72
01-08-2016,722.5
02-08-2016,716.93
03-08-2016,711.18
04-08-2016,729.52
07-08-2016,728.7
08-08-2016,714.21
09-08-2016,738.54
10-08-2016,740.68
11-08-2016,755.99
14-08-2016,758.07
15-08-2016,732.27
16-08-2016,729.2
17-08-2016,736.85
18-08-2016,743.74
21-08-2016,738.59
22-08-2016,751.92
23-08-2016,758.46
24-08-2016,775.14
25-08-2016,765.62
29-08-2016,739.78
30-08-2016,749.4
31-08-2016,774.08
01-09-2016,797.48
04-09-2016,795.64
05-09-2016,835.89
06-09-2016,839.62
07-09-2016,853.61
08-09-2016,850.45
11-09-2016,847.17
12-09-2016,810.82
13-09-2016,777.2
14-09-2016,831.83
15-09-2016,863.61
18-09-2016,897.78
19-09-2016,868.46
20-09-2016,914.97
21-09-2016,887.88
22-09-2016,884.05
25-09-2016,879.63
26-09-2016,866.96
27-09-2016,824.77
28-09-2016,816.59
29-09-2016,837.45
02-10-2016,825.11
03-10-2016,850.59
04-10-2016,871.41
05-10-2016,891.35
06-10-2016,882.65
09-10-2016,878.83
10-10-2016,851.72
11-10-2016,835.01
12-10-2016,839.7
13-10-2016,851.07
16-10-2016,835.7
17-10-2016,804.23
18-10-2016,778.65
19-10-2016,752.65
20-10-2016,747.81
23-10-2016,735.04
24-10-2016,723.99
25-10-2016,726.72
26-10-2016,746.65
27-10-2016,782.42
30-10-2016,764.99
31-10-2016,709.96
01-11-2016,720.62
02-11-2016,755.72
03-11-2016,746.07
06-11-2016,774.74
07-11-2016,794.48
08-11-2016,806.0
09-11-2016,884.6
10-11-2016,940.33
13-11-2016,895.49
14-11-2016,869.65
15-11-2016,939.29
16-11-2016,924.16
17-11-2016,884.0
20-11-2016,838.52
21-11-2016,858.44
22-11-2016,843.02
23-11-2016,815.33
24-11-2016,815.98
27-11-2016,874.99
28-11-2016,888.25
29-11-2016,863.36
30-11-2016,832.04
01-12-2016,844.07
04-12-2016,869.14
05-12-2016,816.61
06-12-2016,781.38
07-12-2016,729.49
08-12-2016,725.33
11-12-2016,744.54
12-12-2016,716.18
13-12-2016,681.0
14-12-2016,690.42
15-12-2016,693.77
18-12-2016,682.93
19-12-2016,673.71
20-12-2016,705.93
21-12-2016,700.83
22-12-2016,709.95
02-01-2017,790.48
03-01-2017,793.77
04-01-2017,793.21
05-01-2017,761.44
08-01-2017,754.72
09-01-2017,731.06
10-01-2017,731.77
11-01-2017,783.51
12-01-2017,802.54
15-01-2017,808.89
16-01-2017,804.67
17-01-2017,838.87
18-01-2017,779.09
19-01-2017,816.46
22-01-2017,806.55
23-01-2017,797.08
24-01-2017,798.67
25-01-2017,804.18
26-01-2017,801.31
29-01-2017,795.9
30-01-2017,790.03
31-01-2017,820.0
01-02-2017,800.9
02-02-2017,801.08
05-02-2017,785.7
06-02-2017,743.45
07-02-2017,763.93
08-02-2017,771.26
09-02-2017,780.85
12-02-2017,782.03
13-02-2017,771.31
14-02-2017,785.29
15-02-2017,817.65
16-02-2017,856.93
19-02-2017,887.94
20-02-2017,912.6
21-02-2017,970.18
22-02-2017,998.95
23-02-2017,993.48
26-02-2017,959.59
27-02-2017,953.27
28-02-2017,1037.34
01-03-2017,1064.57
02-03-2017,1128.42
05-03-2017,1175.04
06-03-2017,1135.96
07-03-2017,1075.62
08-03-2017,1136.58
09-03-2017,1162.35
12-03-2017,1179.91
13-03-2017,1209.18
14-03-2017,1215.6
15-03-2017,1243.39
16-03-2017,1226.14
19-03-2017,1209.11
20-03-2017,1216.44
21-03-2017,1199.9
22-03-2017,1296.17
23-03-2017,1349.34
26-03-2017,1361.94
27-03-2017,1333.14
28-03-2017,1319.64
29-03-2017,1279.34
30-03-2017,1294.67
02-04-2017,1268.23
03-04-2017,1238.77
04-04-2017,1307.23
05-04-2017,1408.21
06-04-2017,1403.74
09-04-2017,1405.61
10-04-2017,1421.75
11-04-2017,1369.3
12-04-2017,1381.96
17-04-2017,1240.99
18-04-2017,1234.31
19-04-2017,1155.2
20-04-2017,1165.74
23-04-2017,1224.24
24-04-2017,1248.56
25-04-2017,1266.59
26-04-2017,1237.36
27-04-2017,1187.71
01-05-2017,1133.03
02-05-2017,1121.04
03-05-2017,1105.6
04-05-2017,1171.24
07-05-2017,1201.49
08-05-2017,1187.09
09-05-2017,1180.85
10-05-2017,1199.81
11-05-2017,1154.52
14-05-2017,1085.82
15-05-2017,1081.22
16-05-2017,1085.89
17-05-2017,1124.59
18-05-2017,1128.64
21-05-2017,1160.7
22-05-2017,1145.35
23-05-2017,1104.01
24-05-2017,1103.54
25-05-2017,1107.5
29-05-2017,1071.1
30-05-2017,991.78
31-05-2017,905.25
01-06-2017,938.73
04-06-2017,944.95
05-06-2017,977.36
06-06-2017,988.64
07-06-2017,1050.63
08-06-2017,1079.6
11-06-2017,1066.22
12-06-2017,1044.07
13-06-2017,1027.22
14-06-2017,994.48
15-06-2017,993.72
18-06-2017,1016.59
19-06-2017,1024.85
20-06-2017,1065.72
21-06-2017,1080.26
22-06-2017,1096.78
25-06-2017,1080.15
26-06-2017,1095.95
27-06-2017,1076.77
28-06-2017,1031.53
29-06-2017,1045.45
02-07-2017,1037.41
03-07-2017,1022.54
04-07-2017,1016.4
05-07-2017,998.81
06-07-2017,1024.31
09-07-2017,1015.09
10-07-2017,1073.94
11-07-2017,1114.57
12-07-2017,1110.83
13-07-2017,1115.37
16-07-2017,1140.15
17-07-2017,1130.95
18-07-2017,1134.21
19-07-2017,1143.63
20-07-2017,1140.56
23-07-2017,1131.63
24-07-2017,1124.98
25-07-2017,1078.36
26-07-2017,1083.47
27-07-2017,1111.88
30-07-2017,1176.33
31-07-2017,1219.92
01-08-2017,1220.73
02-08-2017,1224.48
03-08-2017,1223.82
06-08-2017,1218.93
07-08-2017,1232.67
08-08-2017,1281.94
09-08-2017,1322.52
10-08-2017,1333.9
13-08-2017,1314.76
14-08-2017,1370.02
15-08-2017,1430.57
16-08-2017,1404.3
17-08-2017,1394.88
20-08-2017,1377.24
21-08-2017,1343.56
22-08-2017,1323.3
23-08-2017,1359.78
24-08-2017,1428.43
28-08-2017,1369.7
29-08-2017,1381.01
30-08-2017,1417.12
31-08-2017,1434.13
03-09-2017,1488.84
04-09-2017,1471.57
05-09-2017,1524.05
06-09-2017,1543.69
07-09-2017,1527.07
10-09-2017,1498.07
11-09-2017,1488.59
12-09-2017,1507.34
13-09-2017,1538.27
14-09-2017,1543.01
17-09-2017,1537.57
18-09-2017,1552.1
19-09-2017,1574.18
20-09-2017,1537.83
21-09-2017,1512.29
24-09-2017,1463.35
25-09-2017,1440.4
26-09-2017,1432.98
27-09-2017,1401.51
28-09-2017,1375.01
01-10-2017,1371.72
02-10-2017,1430.51
03-10-2017,1518.8
04-10-2017,1518.42
05-10-2017,1497.62
08-10-2017,1424.85
09-10-2017,1434.92
10-10-2017,1415.53
11-10-2017,1415.6
12-10-2017,1433.01
15-10-2017,1470.21
16-10-2017,1409.0
17-10-2017,1411.99
18-10-2017,1416.07
19-10-2017,1393.05
22-10-2017,1413.47
23-10-2017,1404.53
24-10-2017,1365.79
25-10-2017,1383.49
26-10-2017,1381.07
29-10-2017,1409.81
30-10-2017,1375.79
31-10-2017,1359.69
01-11-2017,1347.75
02-11-2017,1344.28
05-11-2017,1352.93
06-11-2017,1367.78
07-11-2017,1333.62
08-11-2017,1307.96
09-11-2017,1304.06
12-11-2017,1279.94
13-11-2017,1233.67
14-11-2017,1216.53
15-11-2017,1246.11
16-11-2017,1274.06
19-11-2017,1285.37
20-11-2017,1247.39
21-11-2017,1264.86
22-11-2017,1287.78
23-11-2017,1287.19
26-11-2017,1325.31
27-11-2017,1342.25
28-11-2017,1385.63
29-11-2017,1453.4
30-11-2017,1522.95
03-12-2017,1472.95
04-12-2017,1398.35
05-12-2017,1431.89
06-12-2017,1416.99
07-12-2017,1443.61
10-12-2017,1482.74
11-12-2017,1455.41
12-12-2017,1372.89
13-12-2017,1317.63
14-12-2017,1318.99
17-12-2017,1320.24
18-12-2017,1299.53
19-12-2017,1254.41
20-12-2017,1255.38
21-12-2017,1240.53
01-01-2018,1243.58
02-01-2018,1354.13
03-01-2018,1449.72
04-01-2018,1426.48
07-01-2018,1400.76
08-01-2018,1345.85
09-01-2018,1337.38
10-01-2018,1304.99
11-01-2018,1341.23
14-01-2018,1313.56
15-01-2018,1288.9
16-01-2018,1248.02
17-01-2018,1266.21
18-01-2018,1295.52
21-01-2018,1344.87
22-01-2018,1379.63
23-01-2018,1359.47
24-01-2018,1348.36
25-01-2018,1348.5
28-01-2018,1372.5
29-01-2018,1336.54
30-01-2018,1304.23
31-01-2018,1323.76
01-02-2018,1374.37
04-02-2018,1360.28
05-02-2018,1395.31
06-02-2018,1393.43
07-02-2018,1414.89
08-02-2018,1443.48
11-02-2018,1425.16
12-02-2018,1419.72
13-02-2018,1432.46
14-02-2018,1444.58
15-02-2018,1455.6
18-02-2018,1480.39
19-02-2018,1513.17
20-02-2018,1529.97
21-02-2018,1563.37
22-02-2018,1549.48
25-02-2018,1517.04
26-02-2018,1493.45
27-02-2018,1488.99
28-02-2018,1523.7
01-03-2018,1515.84
04-03-2018,1466.31
05-03-2018,1465.85
06-03-2018,1439.93
07-03-2018,1465.2
08-03-2018,1460.27
11-03-2018,1418.31
12-03-2018,1382.15
13-03-2018,1383.98
14-03-2018,1386.45
15-03-2018,1403.67
18-03-2018,1416.69
19-03-2018,1396.42
20-03-2018,1405.59
21-03-2018,1433.73
22-03-2018,1409.01
25-03-2018,1392.85
26-03-2018,1339.63
27-03-2018,1316.58
28-03-2018,1299.13
02-04-2018,1196.88
03-04-2018,1121.68
04-04-2018,1191.65
05-04-2018,1208.79
08-04-2018,1260.11
09-04-2018,1290.46
10-04-2018,1261.38
11-04-2018,1329.65
12-04-2018,1337.55
15-04-2018,1284.17
16-04-2018,1336.44
17-04-2018,1406.73
18-04-2018,1417.87
19-04-2018,1426.25
22-04-2018,1429.7
23-04-2018,1451.68
24-04-2018,1426.74
25-04-2018,1411.94
26-04-2018,1414.63
29-04-2018,1434.32
30-04-2018,1411.94
01-05-2018,1459.77
02-05-2018,1461.89
03-05-2018,1451.14
07-05-2018,1499.23
08-05-2018,1506.36
09-05-2018,1506.23
10-05-2018,1524.98
13-05-2018,1485.27
14-05-2018,1438.43
15-05-2018,1423.04
16-05-2018,1413.18
17-05-2018,1442.97
20-05-2018,1435.95
21-05-2018,1399.4
22-05-2018,1350.87
23-05-2018,1321.86
24-05-2018,1321.48
28-05-2018,1297.1
29-05-2018,1327.05
30-05-2018,1417.0
31-05-2018,1477.8
03-06-2018,1494.43
04-06-2018,1527.57
05-06-2018,1546.0
06-06-2018,1510.24
07-06-2018,1534.72
10-06-2018,1540.11
11-06-2018,1533.56
12-06-2018,1572.02
13-06-2018,1548.71
14-06-2018,1535.06
17-06-2018,1515.91
18-06-2018,1486.26
19-06-2018,1502.04
20-06-2018,1489.3
21-06-2018,1495.16
24-06-2018,1496.19
25-06-2018,1490.64
26-06-2018,1523.99
27-06-2018,1554.22
28-06-2018,1579.94
01-07-2018,1557.26
02-07-2018,1572.17
03-07-2018,1599.15
04-07-2018,1621.87
05-07-2018,1602.68
08-07-2018,1594.98
09-07-2018,1628.7
10-07-2018,1659.46
11-07-2018,1690.01
12-07-2018,1697.86
15-07-2018,1710.24
16-07-2018,1682.44
17-07-2018,1675.7
18-07-2018,1710.73
19-07-2018,1769.87
22-07-2018,1799.98
23-07-2018,1818.49
24-07-2018,1785.41
25-07-2018,1767.54
26-07-2018,1806.49
29-07-2018,1851.76
30-07-2018,1884.78
31-07-2018,1855.03
01-08-2018,1877.34
02-08-2018,1896.75
05-08-2018,1875.56
06-08-2018,1831.69
07-08-2018,1858.41
08-08-2018,1842.49
09-08-2018,1876.14
12-08-2018,1889.89
13-08-2018,1873.15
14-08-2018,1886.48
15-08-2018,1858.0
16-08-2018,1887.06
19-08-2018,1917.86
20-08-2018,1932.9
21-08-2018,1915.44
22-08-2018,1895.3
23-08-2018,1890.8
27-08-2018,1899.21
28-08-2018,1876.94
29-08-2018,1832.11
30-08-2018,1828.7
02-09-2018,1835.59
03-09-2018,1837.68
04-09-2018,1837.69
05-09-2018,1878.86
06-09-2018,1871.77
09-09-2018,1828.86
10-09-2018,1776.51
11-09-2018,1759.84
12-09-2018,1777.14
13-09-2018,1752.08
16-09-2018,1723.94
17-09-2018,1771.18
18-09-2018,1733.51
19-09-2018,1744.13
20-09-2018,1785.23
23-09-2018,1811.44
24-09-2018,1788.48
25-09-2018,1829.44
26-09-2018,1815.58
27-09-2018,1817.04
30-09-2018,1798.43
01-10-2018,1822.04
02-10-2018,1796.58
03-10-2018,1759.01
04-10-2018,1692.1
07-10-2018,1682.36
08-10-2018,1657.02
09-10-2018,1695.52
10-10-2018,1743.4
11-10-2018,1776.57
14-10-2018,1754.48
15-10-2018,1718.88
16-10-2018,1710.48
17-10-2018,1698.26
18-10-2018,1705.66
21-10-2018,1721.11
22-10-2018,1678.57
23-10-2018,1635.09
24-10-2018,1618.89
25-10-2018,1611.21
28-10-2018,1600.65
29-10-2018,1584.99
30-10-2018,1559.52
31-10-2018,1496.75
01-11-2018,1451.95
04-11-2018,1366.41
05-11-2018,1288.92
06-11-2018,1245.65
07-11-2018,1181.74
08-11-2018,1136.59
11-11-2018,1181.7
12-11-2018,1121.04
13-11-2018,1039.5
14-11-2018,1119.48
15-11-2018,1121.24
18-11-2018,1090.36
19-11-2018,1039.45
20-11-2018,1078.77
21-11-2018,1127.29
22-11-2018,1181.62
25-11-2018,1251.58
26-11-2018,1286.94
27-11-2018,1210.53
28-11-2018,1146.33
29-11-2018,1136.08
02-12-2018,1240.75
03-12-2018,1304.96
04-12-2018,1282.23
05-12-2018,1262.6
06-12-2018,1280.86
09-12-2018,1264.91
10-12-2018,1237.73
11-12-2018,1262.43
12-12-2018,1311.12
13-12-2018,1302.0
16-12-2018,1283.33
17-12-2018,1260.65
18-12-2018,1227.97
19-12-2018,1180.73
20-12-2018,1198.74
23-12-2018,1196.35
01-01-2019,1262.23
02-01-2019,1219.95
03-01-2019,1213.07
06-01-2019,1253.09
07-01-2019,1254.12
08-01-2019,1195.89
09-01-2019,1149.54
10-01-2019,1180.97
13-01-2019,1176.13
14-01-2019,1145.09
15-01-2019,1154.39
16-01-2019,1187.14
17-01-2019,1202.23
20-01-2019,1147.6
21-01-2019,1095.04
22-01-2019,1095.67
23-01-2019,1063.93
24-01-2019,1054.39
27-01-2019,934.62
28-01-2019,875.97
29-01-2019,856.18
30-01-2019,836.77
31-01-2019,875.91
03-02-2019,868.05
04-02-2019,861.86
05-02-2019,821.56
06-02-2019,765.5
07-02-2019,787.68
10-02-2019,818.88
11-02-2019,834.44
12-02-2019,816.45
13-02-2019,804.83
14-02-2019,806.7
17-02-2019,815.39
18-02-2019,803.99
19-02-2019,776.07
20-02-2019,784.87
21-02-2019,803.29
24-02-2019,829.5
25-02-2019,838.07
26-02-2019,837.16
27-02-2019,825.66
28-02-2019,805.04
03-03-2019,811.14
04-03-2019,780.6
05-03-2019,729.1
06-03-2019,738.61
07-03-2019,745.78
10-03-2019,754.69
11-03-2019,783.84
12-03-2019,795.44
13-03-2019,881.36
14-03-2019,882.09
17-03-2019,827.92
18-03-2019,821.5
19-03-2019,876.04
20-03-2019,854.99
21-03-2019,869.25
24-03-2019,866.65
25-03-2019,848.56
26-03-2019,854.41
27-03-2019,858.8
28-03-2019,811.5
31-03-2019,800.7
01-04-2019,816.65
02-04-2019,836.94
03-04-2019,827.87
04-04-2019,833.93
07-04-2019,861.23
08-04-2019,865.44
09-04-2019,859.86
10-04-2019,838.04
11-04-2019,876.64
14-04-2019,920.55
15-04-2019,926.32
16-04-2019,974.58
17-04-2019,1001.44
22-04-2019,1047.04
23-04-2019,1046.43
24-04-2019,1069.29
25-04-2019,1096.27
28-04-2019,1161.42
29-04-2019,1200.16
30-04-2019,1215.77
01-05-2019,1152.77
02-05-2019,1156.85
06-05-2019,1088.9
07-05-2019,1175.17
08-05-2019,1174.31
09-05-2019,1213.36
12-05-2019,1214.4
13-05-2019,1210.9
14-05-2019,1186.06
15-05-2019,1201.36
16-05-2019,1202.21
19-05-2019,1193.99
20-05-2019,1197.77
21-05-2019,1212.19
22-05-2019,1233.81
23-05-2019,1233.49
27-05-2019,1264.32
28-05-2019,1260.72
29-05-2019,1251.86
30-05-2019,1270.65
02-06-2019,1306.13
03-06-2019,1312.12
04-06-2019,1306.1
05-06-2019,1308.17
06-06-2019,1302.25
09-06-2019,1279.19
10-06-2019,1276.68
11-06-2019,1269.83
12-06-2019,1305.58
13-06-2019,1330.18
16-06-2019,1341.74
17-06-2019,1362.57
18-06-2019,1371.58
19-06-2019,1355.95
20-06-2019,1392.39
23-06-2019,1415.74
24-06-2019,1422.19
25-06-2019,1422.48
26-06-2019,1417.37
27-06-2019,1446.77
30-06-2019,1540.6
01-07-2019,1592.88
02-07-2019,1685.86
03-07-2019,1737.99
04-07-2019,1664.96
07-07-2019,1678.13
08-07-2019,1761.09
09-07-2019,1756.93
10-07-2019,1822.42
11-07-2019,1858.28
14-07-2019,1898.65
15-07-2019,1835.75
16-07-2019,1877.75
17-07-2019,1895.06
18-07-2019,1897.71
21-07-2019,1936.1
22-07-2019,1813.51
23-07-2019,1762.35
24-07-2019,1830.12
25-07-2019,1797.15
28-07-2019,1766.92
29-07-2019,1755.23
30-07-2019,1739.26
31-07-2019,1715.42
01-08-2019,1668.47
04-08-2019,1589.09
05-08-2019,1675.87
06-08-2019,1635.44
07-08-2019,1700.3
08-08-2019,1782.72
11-08-2019,1804.74
12-08-2019,1861.57
13-08-2019,1901.71
14-08-2019,1907.68
15-08-2019,1880.62
18-08-2019,1833.32
19-08-2019,1855.88
20-08-2019,1941.89
21-08-2019,1987.67
22-08-2019,2005.02
26-08-2019,2093.6
27-08-2019,2087.96
28-08-2019,2083.99
29-08-2019,2171.31
01-09-2019,2212.09
02-09-2019,2177.72
03-09-2019,2119.85
04-09-2019,2052.11
05-09-2019,2063.89
08-09-2019,2010.74
09-09-2019,2021.78
10-09-2019,2058.47
11-09-2019,2083.27
12-09-2019,2073.36
15-09-2019,2089.19
16-09-2019,2003.98
17-09-2019,1945.6
18-09-2019,1915.93
19-09-2019,1959.89
22-09-2019,2018.87
23-09-2019,1966.06
24-09-2019,1845.71
25-09-2019,1768.8
26-09-2019,1763.23
29-09-2019,1833.1
30-09-2019,1825.44
01-10-2019,1850.68
