Date,Index,% Change
17-07-2019,928,2.54%
18-07-2019,953,2.69%
19-07-2019,982,3.04%
22-07-2019,"1,002",2.04%
23-07-2019,"1,017",1.50%
24-07-2019,"1,019",0.20%
25-07-2019,"1,012",-0.69%
26-07-2019,"1,005",-0.69%
29-07-2019,996,-0.90%
30-07-2019,988,-0.80%
31-07-2019,982,-0.61%
01-08-2019,974,-0.81%
02-08-2019,968,-0.62%
05-08-2019,959,-0.93%
06-08-2019,956,-0.31%
07-08-2019,955,-0.10%
08-08-2019,959,0.42%
09-08-2019,970,1.15%
12-08-2019,975,0.52%
13-08-2019,992,1.74%
14-08-2019,"1,022",3.02%
15-08-2019,"1,070",4.70%
16-08-2019,"1,118",4.49%
19-08-2019,"1,141",2.06%
20-08-2019,"1,161",1.75%
21-08-2019,"1,188",2.33%
22-08-2019,"1,220",2.69%
23-08-2019,"1,249",2.38%
27-08-2019,"1,286",2.96%
28-08-2019,"1,310",1.87%
29-08-2019,"1,328",1.37%
30-08-2019,"1,336",0.60%
02-09-2019,"1,346",0.75%
03-09-2019,"1,350",0.30%
04-09-2019,"1,351",0.07%
05-09-2019,"1,348",-0.22%
06-09-2019,"1,338",-0.74%
09-09-2019,"1,330",-0.60%
10-09-2019,"1,319",-0.83%
11-09-2019,"1,311",-0.61%
12-09-2019,"1,305",-0.46%
13-09-2019,"1,299",-0.46%
16-09-2019,"1,294",-0.38%
17-09-2019,"1,292",-0.15%
18-09-2019,"1,292",0.00%
19-09-2019,"1,296",0.31%
20-09-2019,"1,300",0.31%
23-09-2019,"1,298",-0.15%
24-09-2019,"1,294",-0.31%
25-09-2019,"1,282",-0.93%
26-09-2019,"1,272",-0.78%
27-09-2019,"1,260",-0.94%
30-09-2019,"1,248",-0.95%
01-10-2019,"1,231",-1.36%
02-10-2019,"1,217",-1.14%
03-10-2019,"1,204",-1.07%
04-10-2019,"1,199",-0.42%
07-10-2019,"1,196",-0.25%
08-10-2019,"1,199",0.25%
09-10-2019,"1,204",0.42%
10-10-2019,"1,211",0.58%
11-10-2019,"1,218",0.58%
14-10-2019,"1,223",0.41%
15-10-2019,"1,227",0.33%
16-10-2019,"1,226",-0.08%
17-10-2019,"1,224",-0.16%
18-10-2019,"1,222",-0.16%
21-10-2019,"1,221",-0.08%
22-10-2019,"1,217",-0.33%
23-10-2019,"1,210",-0.58%
24-10-2019,"1,200",-0.83%
25-10-2019,"1,187",-1.08%
28-10-2019,"1,179",-0.67%
29-10-2019,"1,159",-1.70%
30-10-2019,"1,127",-2.76%
31-10-2019,"1,091",-3.19%
01-11-2019,"1,045",-4.22%
04-11-2019,"1,005",-3.83%
05-11-2019,974,-3.08%
06-11-2019,926,-4.93%
07-11-2019,865,-6.59%
08-11-2019,824,-4.74%
11-11-2019,796,-3.40%
12-11-2019,774,-2.76%
13-11-2019,758,-2.07%
14-11-2019,745,-1.72%
15-11-2019,735,-1.34%
18-11-2019,723,-1.63%
19-11-2019,716,-0.97%
20-11-2019,718,0.28%
21-11-2019,731,1.81%
22-11-2019,747,2.19%
25-11-2019,767,2.68%
26-11-2019,783,2.09%
27-11-2019,796,1.66%
28-11-2019,807,1.38%
29-11-2019,816,1.12%
02-12-2019,819,0.37%
03-12-2019,825,0.73%
04-12-2019,828,0.36%
05-12-2019,831,0.36%
06-12-2019,835,0.48%
09-12-2019,837,0.24%
10-12-2019,838,0.12%
11-12-2019,838,0.00%
12-12-2019,835,-0.36%
13-12-2019,823,-1.44%
16-12-2019,815,-0.97%
17-12-2019,802,-1.60%
18-12-2019,785,-2.12%
19-12-2019,764,-2.68%
20-12-2019,743,-2.75%
23-12-2019,728,-2.02%
24-12-2019,718,-1.37%
02-01-2020,685,-4.60%
03-01-2020,662,-3.36%
06-01-2020,642,-3.02%
07-01-2020,611,-4.83%
08-01-2020,593,-2.95%
09-01-2020,581,-2.02%
10-01-2020,570,-1.89%
13-01-2020,566,-0.70%
14-01-2020,563,-0.53%
15-01-2020,559,-0.71%
16-01-2020,559,0.00%
17-01-2020,560,0.18%
20-01-2020,560,0.00%
21-01-2020,556,-0.71%
22-01-2020,550,-1.08%
23-01-2020,546,-0.73%
24-01-2020,543,-0.55%
27-01-2020,542,-0.18%
28-01-2020,538,-0.74%
29-01-2020,533,-0.93%
30-01-2020,528,-0.94%
31-01-2020,524,-0.76%
03-02-2020,521,-0.57%
04-02-2020,518,-0.58%
05-02-2020,512,-1.16%
06-02-2020,506,-1.17%
07-02-2020,491,-2.96%
10-02-2020,484,-1.43%
11-02-2020,477,-1.45%
12-02-2020,472,-1.05%
13-02-2020,468,-0.85%
14-02-2020,470,0.43%
17-02-2020,474,0.85%
18-02-2020,481,1.48%
19-02-2020,489,1.66%
20-02-2020,505,3.27%
21-02-2020,524,3.76%
24-02-2020,543,3.63%
25-02-2020,561,3.31%
26-02-2020,577,2.85%
27-02-2020,590,2.25%
28-02-2020,606,2.71%
02-03-2020,621,2.48%
03-03-2020,633,1.93%
04-03-2020,646,2.05%
05-03-2020,671,3.87%
06-03-2020,688,2.53%
09-03-2020,704,2.33%
10-03-2020,722,2.56%
11-03-2020,735,1.80%
12-03-2020,745,1.36%
13-03-2020,750,0.67%
16-03-2020,754,0.53%
17-03-2020,754,0.00%
18-03-2020,755,0.13%
19-03-2020,748,-0.93%
20-03-2020,741,-0.94%
23-03-2020,732,-1.21%
24-03-2020,720,-1.64%
25-03-2020,702,-2.50%
26-03-2020,675,-3.85%
27-03-2020,641,-5.04%
30-03-2020,606,-5.46%
31-03-2020,568,-6.27%
01-04-2020,535,-5.81%
02-04-2020,513,-4.11%
03-04-2020,495,-3.51%
06-04-2020,485,-2.02%
07-04-2020,472,-2.68%
08-04-2020,454,-3.81%
09-04-2020,441,-2.86%
14-04-2020,429,-2.72%
15-04-2020,419,-2.33%
16-04-2020,411,-1.91%
17-04-2020,404,-1.70%
20-04-2020,398,-1.49%
21-04-2020,390,-2.01%
22-04-2020,384,-1.54%
23-04-2020,383,-0.26%
24-04-2020,388,1.31%
27-04-2020,392,1.03%
28-04-2020,397,1.28%
29-04-2020,404,1.76%
30-04-2020,410,1.49%
04-05-2020,416,1.46%
05-05-2020,417,0.24%
06-05-2020,420,0.72%
07-05-2020,423,0.71%
11-05-2020,431,1.89%
12-05-2020,434,0.70%
13-05-2020,440,1.38%
14-05-2020,446,1.36%
15-05-2020,450,0.90%
18-05-2020,456,1.33%
19-05-2020,462,1.32%
20-05-2020,471,1.95%
21-05-2020,478,1.49%
27-05-2020,500,4.60%
28-05-2020,502,0.40%
29-05-2020,500,-0.40%
01-06-2020,497,-0.60%
02-06-2020,495,-0.40%
03-06-2020,494,-0.20%
04-06-2020,499,1.01%
05-06-2020,507,1.60%
08-06-2020,515,1.58%
09-06-2020,532,3.30%
10-06-2020,556,4.51%
11-06-2020,575,3.42%
12-06-2020,597,3.83%
15-06-2020,612,2.51%
16-06-2020,624,1.96%
17-06-2020,634,1.60%
18-06-2020,648,2.21%
19-06-2020,657,1.39%
22-06-2020,662,0.76%
23-06-2020,667,0.76%
24-06-2020,674,1.05%
25-06-2020,678,0.59%
26-06-2020,678,0.00%
29-06-2020,679,0.15%
30-06-2020,683,0.59%
01-07-2020,686,0.44%
02-07-2020,693,1.02%
03-07-2020,701,1.15%
06-07-2020,708,1.00%
07-07-2020,725,2.40%
08-07-2020,773,6.62%
10-07-2020,835,8.02%
13-07-2020,856,2.51%
14-07-2020,875,2.22%
15-07-2020,890,1.71%
16-07-2020,899,1.01%
17-07-2020,910,1.22%
20-07-2020,920,1.10%
21-07-2020,929,0.98%
22-07-2020,932,0.32%
23-07-2020,925,-0.75%
24-07-2020,915,-1.08%
27-07-2020,906,-0.98%
28-07-2020,897,-0.99%
29-07-2020,890,-0.78%
30-07-2020,878,-1.35%
31-07-2020,870,-0.91%
03-08-2020,862,-0.92%
04-08-2020,851,-1.28%
05-08-2020,844,-0.82%
06-08-2020,847,0.36%
07-08-2020,855,0.94%
10-08-2020,867,1.40%
11-08-2020,879,1.38%
12-08-2020,893,1.59%
13-08-2020,911,2.02%
14-08-2020,927,1.76%
17-08-2020,943,1.73%
18-08-2020,949,0.64%
19-08-2020,954,0.53%
20-08-2020,957,0.31%
21-08-2020,962,0.52%
24-08-2020,965,0.31%
25-08-2020,964,-0.10%
26-08-2020,960,-0.41%
27-08-2020,958,-0.21%
28-08-2020,958,0.00%
31-08-2020,958,0.00%
01-09-2020,958,0.00%
02-09-2020,959,0.10%
03-09-2020,958,-0.10%
04-09-2020,953,-0.52%
07-09-2020,949,-0.42%
08-09-2020,941,-0.84%
09-09-2020,931,-1.06%
10-09-2020,923,-0.86%
11-09-2020,917,-0.65%
14-09-2020,914,-0.33%
15-09-2020,912,-0.22%
16-09-2020,921,0.99%
17-09-2020,930,0.98%
18-09-2020,941,1.18%
21-09-2020,950,0.96%
22-09-2020,960,1.05%
23-09-2020,971,1.15%
24-09-2020,983,1.24%
25-09-2020,992,0.92%
28-09-2020,998,0.60%
29-09-2020,999,0.10%
30-09-2020,995,-0.40%
01-10-2020,992,-0.30%
02-10-2020,991,-0.10%
05-10-2020,988,-0.30%
06-10-2020,985,-0.30%
07-10-2020,985,0.00%
08-10-2020,984,-0.10%
09-10-2020,982,-0.20%
12-10-2020,982,0.00%
13-10-2020,982,0.00%
14-10-2020,980,-0.20%
15-10-2020,977,-0.31%
16-10-2020,976,-0.10%
19-10-2020,976,0.00%
20-10-2020,973,-0.31%
21-10-2020,972,-0.10%
22-10-2020,972,0.00%
23-10-2020,972,0.00%
25-10-2020,972,0.00%
26-10-2020,968,-0.41%
27-10-2020,962,-0.62%
28-10-2020,958,-0.42%
01-11-2020,943,-1.57%
02-11-2020,932,-1.17%
03-11-2020,922,-1.07%
04-11-2020,912,-1.08%
05-11-2020,901,-1.21%
08-11-2020,893,-0.89%
09-11-2020,888,-0.56%
10-11-2020,882,-0.68%
11-11-2020,884,0.23%
12-11-2020,884,0.00%
15-11-2020,884,0.00%
16-11-2020,888,0.45%
17-11-2020,900,1.35%
18-11-2020,915,1.67%
19-11-2020,930,1.64%
22-11-2020,952,2.37%
23-11-2020,973,2.21%
24-11-2020,995,2.26%
25-11-2020,"1,011",1.61%
26-11-2020,"1,018",0.69%
29-11-2020,"1,022",0.39%
30-11-2020,"1,020",-0.20%
01-12-2020,"1,019",-0.10%
02-12-2020,"1,015",-0.39%
03-12-2020,"1,011",-0.39%
06-12-2020,"1,011",0.00%
07-12-2020,"1,012",0.10%
08-12-2020,"1,017",0.49%
09-12-2020,"1,023",0.59%
10-12-2020,"1,031",0.78%
13-12-2020,"1,038",0.68%
14-12-2020,"1,046",0.77%
15-12-2020,"1,054",0.76%
16-12-2020,"1,057",0.28%
17-12-2020,"1,057",0.00%
20-12-2020,"1,054",-0.28%
21-12-2020,"1,048",-0.57%
22-12-2020,"1,047",-0.10%
23-12-2020,"1,039",-0.76%
03-01-2021,"1,028",-1.06%
04-01-2021,"1,022",-0.58%
05-01-2021,"1,022",0.00%
06-01-2021,"1,023",0.10%
07-01-2021,"1,029",0.59%
10-01-2021,"1,039",0.97%
11-01-2021,"1,055",1.54%
12-01-2021,"1,067",1.14%
13-01-2021,"1,080",1.22%
14-01-2021,"1,086",0.56%
17-01-2021,"1,096",0.92%
18-01-2021,"1,104",0.73%
19-01-2021,"1,119",1.36%
20-01-2021,"1,133",1.25%
21-01-2021,"1,142",0.79%
24-01-2021,"1,152",0.88%
25-01-2021,"1,158",0.52%
26-01-2021,"1,163",0.43%
27-01-2021,"1,166",0.26%
28-01-2021,"1,165",-0.09%
31-01-2021,"1,162",-0.26%
01-02-2021,"1,149",-1.12%
02-02-2021,"1,141",-0.70%
03-02-2021,"1,139",-0.18%
04-02-2021,"1,144",0.44%
07-02-2021,"1,149",0.44%
08-02-2021,"1,156",0.61%
09-02-2021,"1,175",1.64%
10-02-2021,"1,197",1.87%
11-02-2021,"1,217",1.67%
14-02-2021,"1,232",1.23%
15-02-2021,"1,262",2.44%
16-02-2021,"1,340",6.18%
17-02-2021,"1,441",7.54%
18-02-2021,"1,513",5.00%
21-02-2021,"1,598",5.62%
22-02-2021,"1,744",9.14%
23-02-2021,"1,822",4.47%
24-02-2021,"1,866",2.41%
25-02-2021,"1,878",0.64%
28-02-2021,"1,879",0.05%
01-03-2021,"1,879",0.00%
02-03-2021,"1,889",0.53%
03-03-2021,"1,900",0.58%
04-03-2021,"1,917",0.89%
07-03-2021,"1,933",0.83%
08-03-2021,"1,969",1.86%
09-03-2021,"2,017",2.44%
10-03-2021,"2,051",1.69%
11-03-2021,"2,077",1.27%
14-03-2021,"2,083",0.29%
15-03-2021,"2,079",-0.19%
16-03-2021,"2,091",0.58%
17-03-2021,"2,114",1.10%
18-03-2021,"2,122",0.38%
21-03-2021,"2,133",0.52%
22-03-2021,"2,126",-0.33%
23-03-2021,"2,084",-1.98%
24-03-2021,"2,021",-3.02%
25-03-2021,"1,983",-1.88%
29-03-2021,"1,951",-1.61%
30-03-2021,"1,916",-1.79%
31-03-2021,"1,871",-2.35%
01-04-2021,"1,840",-1.66%
06-04-2021,"1,809",-1.68%
07-04-2021,"1,792",-0.94%
08-04-2021,"1,786",-0.33%
09-04-2021,"1,780",-0.34%
12-04-2021,"1,774",-0.34%
13-04-2021,"1,774",0.00%
14-04-2021,"1,783",0.51%
15-04-2021,"1,811",1.57%
16-04-2021,"1,849",2.10%
19-04-2021,"1,878",1.57%
20-04-2021,"1,925",2.50%
21-04-2021,"1,977",2.70%
22-04-2021,"2,037",3.03%
23-04-2021,"2,085",2.36%
26-04-2021,"2,108",1.10%
27-04-2021,"2,129",1.00%
28-04-2021,"2,140",0.52%
29-04-2021,"2,151",0.51%
30-04-2021,"2,144",-0.33%
04-05-2021,"2,130",-0.65%
05-05-2021,"2,135",0.23%
06-05-2021,"2,160",1.17%
07-05-2021,"2,196",1.67%
10-05-2021,"2,216",0.91%
11-05-2021,"2,254",1.71%
12-05-2021,"2,269",0.67%
13-05-2021,"2,283",0.62%
14-05-2021,"2,297",0.61%
17-05-2021,"2,310",0.57%
18-05-2021,"2,324",0.61%
19-05-2021,"2,344",0.86%
20-05-2021,"2,374",1.28%
21-05-2021,"2,408",1.43%
24-05-2021,"2,428",0.83%
25-05-2021,"2,450",0.91%
26-05-2021,"2,492",1.71%
27-05-2021,"2,520",1.12%
28-05-2021,"2,504",-0.63%
01-06-2021,"2,455",-1.96%
02-06-2021,"2,456",0.04%
03-06-2021,"2,441",-0.61%
04-06-2021,"2,449",0.33%
07-06-2021,"2,461",0.49%
08-06-2021,"2,479",0.73%
09-06-2021,"2,508",1.17%
10-06-2021,"2,552",1.75%
11-06-2021,"2,592",1.57%
14-06-2021,"2,624",1.23%
15-06-2021,"2,667",1.64%
16-06-2021,"2,713",1.72%
17-06-2021,"2,754",1.51%
18-06-2021,"2,802",1.74%
21-06-2021,"2,825",0.82%
22-06-2021,"2,840",0.53%
23-06-2021,"2,852",0.42%
24-06-2021,"2,864",0.42%
25-06-2021,"2,877",0.45%
28-06-2021,"2,899",0.76%
29-06-2021,"2,921",0.76%
30-06-2021,"2,930",0.31%
01-07-2021,"2,939",0.31%
02-07-2021,"2,935",-0.14%
05-07-2021,"2,935",0.00%
06-07-2021,"2,920",-0.51%
07-07-2021,"2,909",-0.38%
08-07-2021,"2,897",-0.41%
09-07-2021,"2,891",-0.21%
12-07-2021,"2,882",-0.31%
13-07-2021,"2,865",-0.59%
15-07-2021,"2,799",-2.30%
16-07-2021,"2,775",-0.86%
19-07-2021,"2,774",-0.04%
20-07-2021,"2,783",0.32%
21-07-2021,"2,807",0.86%
22-07-2021,"2,842",1.25%
23-07-2021,"2,871",1.02%
26-07-2021,"2,883",0.42%
27-07-2021,"2,893",0.35%
28-07-2021,"2,911",0.62%
29-07-2021,"2,928",0.58%
30-07-2021,"2,945",0.58%
02-08-2021,"2,959",0.48%
03-08-2021,"2,969",0.34%
04-08-2021,"2,983",0.47%
05-08-2021,"2,996",0.44%
06-08-2021,"3,010",0.47%
09-08-2021,"3,022",0.40%
10-08-2021,"3,032",0.33%
11-08-2021,"3,049",0.56%
12-08-2021,"3,079",0.98%
13-08-2021,"3,098",0.62%
16-08-2021,"3,119",0.68%
17-08-2021,"3,146",0.87%
18-08-2021,"3,189",1.37%
19-08-2021,"3,237",1.51%
20-08-2021,"3,276",1.20%
23-08-2021,"3,303",0.82%
24-08-2021,"3,343",1.21%
25-08-2021,"3,386",1.29%
26-08-2021,"3,437",1.51%
27-08-2021,"3,470",0.96%
31-08-2021,"3,477",0.20%
01-09-2021,"3,434",-1.24%
02-09-2021,"3,393",-1.19%
03-09-2021,"3,348",-1.33%
06-09-2021,"3,293",-1.64%
07-09-2021,"3,256",-1.12%
08-09-2021,"3,211",-1.38%
09-09-2021,"3,179",-1.00%
10-09-2021,"3,170",-0.28%
13-09-2021,"3,180",0.32%
14-09-2021,"3,210",0.94%
15-09-2021,"3,247",1.15%
16-09-2021,"3,283",1.11%
17-09-2021,"3,307",0.73%
20-09-2021,"3,319",0.36%
21-09-2021,"3,327",0.24%
22-09-2021,"3,338",0.33%
23-09-2021,"3,349",0.33%
24-09-2021,"3,359",0.30%
27-09-2021,"3,363",0.12%
28-09-2021,"3,373",0.30%
29-09-2021,"3,379",0.18%
30-09-2021,"3,382",0.09%
01-10-2021,"3,383",0.03%
04-10-2021,"3,381",-0.06%
05-10-2021,"3,382",0.03%
06-10-2021,"3,388",0.18%
07-10-2021,"3,404",0.47%
08-10-2021,"3,417",0.38%
11-10-2021,"3,431",0.41%
12-10-2021,"3,461",0.87%
13-10-2021,"3,502",1.18%
14-10-2021,"3,542",1.14%
15-10-2021,"3,576",0.96%
18-10-2021,"3,595",0.53%
19-10-2021,"3,610",0.42%
20-10-2021,"3,618",0.22%
21-10-2021,"3,624",0.17%
22-10-2021,"3,584",-1.10%
25-10-2021,"3,547",-1.03%
26-10-2021,"3,497",-1.41%
27-10-2021,"3,344",-4.38%
28-10-2021,"3,190",-4.61%
29-10-2021,"3,104",-2.70%
31-10-2021,"3,042",-2.00%
01-11-2021,"2,919",-4.04%
02-11-2021,"2,728",-6.54%
03-11-2021,"2,563",-6.05%
04-11-2021,"2,416",-5.74%
07-11-2021,"2,334",-3.39%
08-11-2021,"2,284",-2.14%
09-11-2021,"2,259",-1.09%
10-11-2021,"2,251",-0.35%
11-11-2021,"2,253",0.09%
14-11-2021,"2,259",0.27%
15-11-2021,"2,263",0.18%
16-11-2021,"2,260",-0.13%
17-11-2021,"2,248",-0.53%
18-11-2021,"2,237",-0.49%
21-11-2021,"2,235",-0.09%
22-11-2021,"2,243",0.36%
23-11-2021,"2,255",0.53%
24-11-2021,"2,284",1.29%
25-11-2021,"2,316",1.40%
28-11-2021,"2,237",-3.41%
29-11-2021,"2,340",4.60%
30-11-2021,"2,374",1.45%
01-12-2021,"2,402",1.18%
02-12-2021,"2,431",1.21%
05-12-2021,"2,452",0.86%
06-12-2021,"2,488",1.47%
07-12-2021,"2,520",1.29%
08-12-2021,"2,541",0.83%
09-12-2021,"2,551",0.39%
12-12-2021,"2,552",0.04%
13-12-2021,"2,550",-0.08%
14-12-2021,"2,542",-0.31%
15-12-2021,"2,514",-1.10%
16-12-2021,"2,469",-1.79%
19-12-2021,"2,436",-1.34%
20-12-2021,"2,383",-2.18%
21-12-2021,"2,337",-1.93%
22-12-2021,"2,303",-1.45%
23-12-2021,"2,290",-0.56%
03-01-2022,"2,209",-3.54%
04-01-2022,"2,165",-1.99%
05-01-2022,"2,124",-1.89%
06-01-2022,"2,074",-2.35%
09-01-2022,"2,001",-3.52%
10-01-2022,"1,958",-2.15%
11-01-2022,"1,936",-1.12%
12-01-2022,"1,915",-1.08%
13-01-2022,"1,897",-0.94%
16-01-2022,"1,864",-1.74%
17-01-2022,"1,840",-1.29%
18-01-2022,"1,812",-1.52%
19-01-2022,"1,773",-2.15%
20-01-2022,"1,749",-1.35%
23-01-2022,"1,728",-1.20%
24-01-2022,"1,693",-2.03%
25-01-2022,"1,654",-2.30%
26-01-2022,"1,613",-2.48%
27-01-2022,"1,597",-0.99%
30-01-2022,"1,587",-0.63%
31-01-2022,"1,578",-0.57%
01-02-2022,"1,570",-0.51%
02-02-2022,"1,571",0.06%
03-02-2022,"1,594",1.46%
06-02-2022,"1,638",2.76%
07-02-2022,"1,734",5.86%
08-02-2022,"1,911",10.21%
09-02-2022,"2,057",7.64%
10-02-2022,"2,158",4.91%
13-02-2022,"2,228",3.24%
14-02-2022,"2,277",2.20%
15-02-2022,"2,320",1.89%
16-02-2022,"2,326",0.26%
17-02-2022,"2,325",-0.04%
20-02-2022,"2,342",0.73%
21-02-2022,"2,359",0.73%
22-02-2022,"2,388",1.23%
23-02-2022,"2,415",1.13%
24-02-2022,"2,417",0.08%
27-02-2022,"2,428",0.46%
28-02-2022,"2,443",0.62%
01-03-2022,"2,471",1.15%
02-03-2022,"2,520",1.98%
03-03-2022,"2,586",2.62%
06-03-2022,"2,640",2.09%
07-03-2022,"2,733",3.52%
08-03-2022,"2,845",4.10%
09-03-2022,"2,923",2.74%
10-03-2022,"2,939",0.55%
13-03-2022,"2,934",-0.17%
14-03-2022,"2,901",-1.12%
15-03-2022,"2,876",-0.86%
16-03-2022,"2,892",0.56%
17-03-2022,"2,922",1.04%
20-03-2022,"2,949",0.92%
21-03-2022,"2,983",1.15%
22-03-2022,"3,016",1.11%
23-03-2022,"3,033",0.56%
24-03-2022,"3,020",-0.43%
28-03-2022,"2,991",-0.96%
29-03-2022,"2,946",-1.50%
30-03-2022,"2,875",-2.41%
31-03-2022,"2,808",-2.33%
01-04-2022,"2,755",-1.89%
04-04-2022,"2,717",-1.38%
05-04-2022,"2,660",-2.10%
06-04-2022,"2,605",-2.07%
07-04-2022,"2,547",-2.23%
08-04-2022,"2,502",-1.77%
11-04-2022,"2,473",-1.16%
12-04-2022,"2,448",-1.01%
13-04-2022,"2,461",0.53%
14-04-2022,"2,497",1.46%
19-04-2022,"2,541",1.76%
20-04-2022,"2,596",2.16%
21-04-2022,"2,646",1.93%
22-04-2022,"2,678",1.21%
25-04-2022,"2,699",0.78%
26-04-2022,"2,714",0.56%
27-04-2022,"2,736",0.81%
28-04-2022,"2,736",0.00%
29-04-2022,"2,734",-0.07%
03-05-2022,"2,733",-0.04%
04-05-2022,"2,732",-0.04%
05-05-2022,"2,732",0.00%
06-05-2022,"2,729",-0.11%
09-05-2022,"2,732",0.11%
10-05-2022,"2,746",0.51%
11-05-2022,"2,759",0.47%
12-05-2022,"2,750",-0.33%
13-05-2022,"2,752",0.07%
16-05-2022,"2,748",-0.15%
17-05-2022,"2,745",-0.11%
18-05-2022,"2,758",0.47%
19-05-2022,"2,800",1.52%
20-05-2022,"2,816",0.57%
23-05-2022,"2,818",0.07%
24-05-2022,"2,828",0.35%
25-05-2022,"2,833",0.18%
26-05-2022,"2,823",-0.35%
27-05-2022,"2,796",-0.96%
30-05-2022,"2,774",-0.79%
31-05-2022,"2,743",-1.12%
01-06-2022,"2,703",-1.46%
06-06-2022,"2,660",-1.59%
07-06-2022,"2,632",-1.05%
08-06-2022,"2,585",-1.79%
09-06-2022,"2,527",-2.24%
10-06-2022,"2,495",-1.27%
13-06-2022,"2,463",-1.28%
14-06-2022,"2,451",-0.49%
15-06-2022,"2,454",0.12%
16-06-2022,"2,460",0.24%
17-06-2022,"2,467",0.28%
20-06-2022,"2,470",0.12%
21-06-2022,"2,471",0.04%
22-06-2022,"2,475",0.16%
23-06-2022,"2,466",-0.36%
24-06-2022,"2,449",-0.69%
27-06-2022,"2,439",-0.41%
28-06-2022,"2,416",-0.94%
29-06-2022,"2,359",-2.36%
30-06-2022,"2,306",-2.25%
01-07-2022,"2,290",-0.69%
04-07-2022,"2,282",-0.35%
05-07-2022,"2,265",-0.74%
06-07-2022,"2,247",-0.79%
07-07-2022,"2,203",-1.96%
08-07-2022,"2,163",-1.82%
11-07-2022,"2,152",-0.51%
12-07-2022,"2,123",-1.35%
13-07-2022,"2,077",-2.17%
14-07-2022,"2,050",-1.30%
15-07-2022,"2,039",-0.54%
18-07-2022,"2,037",-0.10%
19-07-2022,"2,039",0.10%
20-07-2022,"2,057",0.88%
21-07-2022,"2,073",0.78%
22-07-2022,"2,080",0.34%
25-07-2022,"2,079",-0.05%
26-07-2022,"2,071",-0.38%
27-07-2022,"2,038",-1.59%
28-07-2022,"2,003",-1.72%
29-07-2022,"1,971",-1.60%
01-08-2022,"1,928",-2.18%
02-08-2022,"1,866",-3.22%
03-08-2022,"1,805",-3.27%
04-08-2022,"1,747",-3.21%
05-08-2022,"1,700",-2.69%
08-08-2022,"1,671",-1.71%
09-08-2022,"1,636",-2.09%
10-08-2022,"1,614",-1.34%
11-08-2022,"1,591",-1.43%
12-08-2022,"1,593",0.13%
15-08-2022,"1,607",0.88%
16-08-2022,"1,626",1.18%
17-08-2022,"1,659",2.03%
18-08-2022,"1,698",2.35%
19-08-2022,"1,735",2.18%
22-08-2022,"1,751",0.92%
23-08-2022,"1,765",0.80%
24-08-2022,"1,773",0.45%
25-08-2022,"1,763",-0.56%
26-08-2022,"1,744",-1.08%
30-08-2022,"1,691",-3.04%
31-08-2022,"1,626",-3.84%
01-09-2022,"1,559",-4.12%
02-09-2022,"1,514",-2.89%
05-09-2022,"1,498",-1.06%
06-09-2022,"1,487",-0.73%
07-09-2022,"1,482",-0.34%
08-09-2022,"1,477",-0.34%
09-09-2022,"1,475",-0.14%
12-09-2022,"1,473",-0.14%
13-09-2022,"1,484",0.75%
14-09-2022,"1,505",1.42%
15-09-2022,"1,529",1.59%
16-09-2022,"1,551",1.44%
20-09-2022,"1,580",1.87%
21-09-2022,"1,605",1.58%
22-09-2022,"1,637",1.99%
23-09-2022,"1,652",0.92%
26-09-2022,"1,657",0.30%
27-09-2022,"1,671",0.84%
28-09-2022,"1,680",0.54%
29-09-2022,"1,674",-0.36%
30-09-2022,"1,663",-0.66%
03-10-2022,"1,663",0.00%
04-10-2022,"1,668",0.30%
05-10-2022,"1,676",0.48%
06-10-2022,"1,690",0.84%
07-10-2022,"1,706",0.95%
10-10-2022,"1,714",0.47%
11-10-2022,"1,714",0.00%
12-10-2022,"1,708",-0.35%
13-10-2022,"1,696",-0.70%
14-10-2022,"1,690",-0.35%
17-10-2022,"1,678",-0.71%
18-10-2022,"1,678",0.00%
19-10-2022,"1,678",0.00%
20-10-2022,"1,676",-0.12%
21-10-2022,"1,678",0.12%
24-10-2022,"1,670",-0.48%
25-10-2022,"1,658",-0.72%
26-10-2022,"1,632",-1.57%
27-10-2022,"1,572",-3.68%
28-10-2022,"1,483",-5.66%
30-10-2022,"1,437",-3.10%
31-10-2022,"1,389",-3.34%
01-11-2022,"1,332",-4.10%
02-11-2022,"1,287",-3.38%
03-11-2022,"1,268",-1.48%
06-11-2022,"1,251",-1.34%
07-11-2022,"1,241",-0.80%
08-11-2022,"1,232",-0.73%
09-11-2022,"1,227",-0.41%
10-11-2022,"1,213",-1.14%
13-11-2022,"1,197",-1.32%
14-11-2022,"1,186",-0.92%
15-11-2022,"1,180",-0.51%
16-11-2022,"1,175",-0.42%
17-11-2022,"1,170",-0.43%
20-11-2022,"1,164",-0.51%
21-11-2022,"1,160",-0.34%
22-11-2022,"1,163",0.26%
23-11-2022,"1,174",0.95%
24-11-2022,"1,182",0.68%
27-11-2022,"1,180",-0.17%
28-11-2022,"1,177",-0.25%
29-11-2022,"1,172",-0.42%
30-11-2022,"1,165",-0.60%
01-12-2022,"1,162",-0.26%
04-12-2022,"1,158",-0.34%
05-12-2022,"1,158",0.00%
06-12-2022,"1,158",0.00%
07-12-2022,"1,153",-0.43%
08-12-2022,"1,152",-0.09%
11-12-2022,"1,153",0.09%
12-12-2022,"1,167",1.21%
