Date,Index,% Change
20-03-2015,681,-1.02%
23-03-2015,672,-1.32%
24-03-2015,676,0.60%
25-03-2015,678,0.30%
26-03-2015,671,-1.03%
27-03-2015,673,0.30%
30-03-2015,675,0.30%
31-03-2015,676,0.15%
01-04-2015,675,-0.15%
02-04-2015,665,-1.48%
07-04-2015,656,-1.35%
08-04-2015,663,1.07%
09-04-2015,678,2.26%
10-04-2015,709,4.57%
13-04-2015,723,1.97%
14-04-2015,731,1.11%
15-04-2015,709,-3.01%
16-04-2015,702,-0.99%
17-04-2015,696,-0.85%
20-04-2015,661,-5.03%
21-04-2015,642,-2.87%
22-04-2015,631,-1.71%
23-04-2015,617,-2.22%
24-04-2015,611,-0.97%
27-04-2015,605,-0.98%
28-04-2015,593,-1.98%
29-04-2015,599,1.01%
30-04-2015,606,1.17%
01-05-2015,616,1.65%
05-05-2015,625,1.46%
06-05-2015,622,-0.48%
07-05-2015,623,0.16%
08-05-2015,624,0.16%
11-05-2015,621,-0.48%
12-05-2015,622,0.16%
13-05-2015,627,0.80%
14-05-2015,637,1.59%
15-05-2015,643,0.94%
18-05-2015,646,0.47%
19-05-2015,659,2.01%
20-05-2015,671,1.82%
21-05-2015,668,-0.45%
22-05-2015,655,-1.95%
26-05-2015,657,0.31%
27-05-2015,662,0.76%
28-05-2015,690,4.23%
29-05-2015,694,0.58%
01-06-2015,692,-0.29%
02-06-2015,698,0.87%
03-06-2015,713,2.15%
04-06-2015,720,0.98%
05-06-2015,717,-0.42%
08-06-2015,718,0.14%
09-06-2015,721,0.42%
10-06-2015,726,0.69%
11-06-2015,725,-0.14%
12-06-2015,724,-0.14%
15-06-2015,728,0.55%
16-06-2015,733,0.69%
17-06-2015,737,0.55%
18-06-2015,739,0.27%
19-06-2015,741,0.27%
22-06-2015,743,0.27%
23-06-2015,755,1.62%
24-06-2015,764,1.19%
25-06-2015,770,0.79%
26-06-2015,776,0.78%
29-06-2015,780,0.52%
30-06-2015,784,0.51%
01-07-2015,794,1.28%
02-07-2015,809,1.89%
06-07-2015,829,2.47%
09-07-2015,837,0.97%
10-07-2015,833,-0.48%
13-07-2015,825,-0.96%
14-07-2015,823,-0.24%
15-07-2015,836,1.58%
16-07-2015,848,1.44%
17-07-2015,845,-0.35%
20-07-2015,835,-1.18%
21-07-2015,811,-2.87%
22-07-2015,788,-2.84%
23-07-2015,764,-3.05%
24-07-2015,757,-0.92%
27-07-2015,754,-0.40%
28-07-2015,740,-1.86%
29-07-2015,737,-0.41%
30-07-2015,731,-0.81%
31-07-2015,728,-0.41%
03-08-2015,722,-0.82%
04-08-2015,715,-0.97%
05-08-2015,714,-0.14%
06-08-2015,697,-2.38%
07-08-2015,695,-0.29%
10-08-2015,687,-1.15%
11-08-2015,680,-1.02%
12-08-2015,676,-0.59%
13-08-2015,680,0.59%
14-08-2015,678,-0.29%
17-08-2015,678,0.00%
18-08-2015,675,-0.44%
19-08-2015,657,-2.67%
20-08-2015,645,-1.83%
21-08-2015,639,-0.93%
24-08-2015,626,-2.03%
25-08-2015,610,-2.56%
26-08-2015,604,-0.98%
27-08-2015,596,-1.32%
28-08-2015,591,-0.84%
01-09-2015,587,-0.68%
02-09-2015,586,-0.17%
03-09-2015,584,-0.34%
04-09-2015,580,-0.68%
07-09-2015,578,-0.34%
08-09-2015,574,-0.69%
09-09-2015,564,-1.74%
10-09-2015,555,-1.60%
14-09-2015,535,-3.60%
15-09-2015,527,-1.50%
16-09-2015,526,-0.19%
17-09-2015,522,-0.76%
18-09-2015,518,-0.77%
21-09-2015,514,-0.77%
22-09-2015,513,-0.19%
29-09-2015,521,1.56%
30-09-2015,511,-1.92%
01-10-2015,506,-0.98%
02-10-2015,503,-0.59%
05-10-2015,505,0.40%
06-10-2015,507,0.40%
07-10-2015,509,0.39%
08-10-2015,506,-0.59%
09-10-2015,503,-0.59%
12-10-2015,497,-1.19%
13-10-2015,489,-1.61%
14-10-2015,481,-1.64%
15-10-2015,477,-0.83%
16-10-2015,477,0.00%
19-10-2015,480,0.63%
21-10-2015,479,-0.21%
22-10-2015,477,-0.42%
23-10-2015,474,-0.63%
26-10-2015,471,-0.63%
28-10-2015,467,-0.85%
29-10-2015,464,-0.64%
30-10-2015,464,0.00%
02-11-2015,456,-1.72%
03-11-2015,451,-1.10%
04-11-2015,457,1.33%
05-11-2015,461,0.88%
06-11-2015,464,0.65%
09-11-2015,485,4.53%
10-11-2015,492,1.44%
11-11-2015,505,2.64%
12-11-2015,512,1.39%
13-11-2015,516,0.78%
16-11-2015,517,0.19%
17-11-2015,528,2.13%
18-11-2015,522,-1.14%
19-11-2015,522,0.00%
20-11-2015,522,0.00%
23-11-2015,522,0.00%
24-11-2015,521,-0.19%
25-11-2015,522,0.19%
26-11-2015,526,0.77%
27-11-2015,528,0.38%
30-11-2015,531,0.57%
01-12-2015,537,1.13%
02-12-2015,543,1.12%
03-12-2015,547,0.74%
04-12-2015,550,0.55%
07-12-2015,550,0.00%
08-12-2015,550,0.00%
09-12-2015,552,0.36%
10-12-2015,556,0.72%
11-12-2015,557,0.18%
14-12-2015,558,0.18%
15-12-2015,564,1.08%
16-12-2015,565,0.18%
17-12-2015,565,0.00%
18-12-2015,568,0.53%
21-12-2015,571,0.53%
22-12-2015,577,1.05%
23-12-2015,578,0.17%
24-12-2015,580,0.35%
04-01-2016,688,18.62%
05-01-2016,712,3.49%
06-01-2016,719,0.98%
07-01-2016,716,-0.42%
08-01-2016,716,0.00%
11-01-2016,715,-0.14%
12-01-2016,718,0.42%
13-01-2016,717,-0.14%
14-01-2016,712,-0.70%
15-01-2016,707,-0.70%
19-01-2016,693,-1.98%
20-01-2016,691,-0.29%
21-01-2016,686,-0.72%
22-01-2016,686,0.00%
25-01-2016,680,-0.87%
26-01-2016,674,-0.88%
27-01-2016,664,-1.48%
28-01-2016,650,-2.11%
29-01-2016,645,-0.77%
01-02-2016,635,-1.55%
02-02-2016,625,-1.57%
03-02-2016,615,-1.60%
04-02-2016,609,-0.98%
05-02-2016,588,-3.45%
08-02-2016,572,-2.72%
09-02-2016,554,-3.15%
10-02-2016,551,-0.54%
11-02-2016,541,-1.81%
12-02-2016,535,-1.11%
15-02-2016,528,-1.31%
16-02-2016,527,-0.19%
17-02-2016,528,0.19%
18-02-2016,526,-0.38%
19-02-2016,524,-0.38%
22-02-2016,524,0.00%
23-02-2016,522,-0.38%
03-03-2016,519,-0.57%
04-03-2016,518,-0.19%
07-03-2016,515,-0.58%
08-03-2016,500,-2.91%
09-03-2016,492,-1.60%
10-03-2016,494,0.41%
11-03-2016,502,1.62%
14-03-2016,505,0.60%
15-03-2016,503,-0.40%
16-03-2016,500,-0.60%
17-03-2016,501,0.20%
18-03-2016,499,-0.40%
21-03-2016,501,0.40%
22-03-2016,499,-0.40%
24-03-2016,497,-0.40%
29-03-2016,496,-0.20%
30-03-2016,494,-0.40%
31-03-2016,495,0.20%
01-04-2016,495,0.00%
04-04-2016,494,-0.20%
05-04-2016,495,0.20%
06-04-2016,494,-0.20%
07-04-2016,498,0.81%
08-04-2016,498,0.00%
11-04-2016,498,0.00%
12-04-2016,504,1.20%
13-04-2016,514,1.98%
14-04-2016,532,3.50%
15-04-2016,536,0.75%
18-04-2016,536,0.00%
19-04-2016,535,-0.19%
20-04-2016,539,0.75%
21-04-2016,550,2.04%
22-04-2016,556,1.09%
25-04-2016,555,-0.18%
26-04-2016,555,0.00%
29-04-2016,545,-1.80%
04-05-2016,520,-4.59%
05-05-2016,519,-0.19%
06-05-2016,512,-1.35%
09-05-2016,508,-0.78%
10-05-2016,500,-1.57%
11-05-2016,496,-0.80%
12-05-2016,484,-2.42%
13-05-2016,477,-1.45%
16-05-2016,475,-0.42%
17-05-2016,467,-1.68%
18-05-2016,470,0.64%
19-05-2016,473,0.64%
20-05-2016,480,1.48%
23-05-2016,487,1.46%
24-05-2016,495,1.64%
25-05-2016,501,1.21%
26-05-2016,503,0.40%
27-05-2016,500,-0.60%
31-05-2016,496,-0.80%
01-06-2016,495,-0.20%
02-06-2016,493,-0.40%
03-06-2016,490,-0.61%
06-06-2016,489,-0.20%
07-06-2016,487,-0.41%
08-06-2016,479,-1.64%
09-06-2016,475,-0.84%
10-06-2016,473,-0.42%
13-06-2016,471,-0.42%
14-06-2016,461,-2.12%
15-06-2016,449,-2.60%
16-06-2016,448,-0.22%
17-06-2016,443,-1.12%
20-06-2016,438,-1.13%
21-06-2016,433,-1.14%
22-06-2016,437,0.92%
23-06-2016,442,1.14%
24-06-2016,453,2.49%
27-06-2016,457,0.88%
28-06-2016,464,1.53%
29-06-2016,464,0.00%
30-06-2016,464,0.00%
01-07-2016,462,-0.43%
04-07-2016,456,-1.30%
05-07-2016,448,-1.75%
06-07-2016,439,-2.01%
07-07-2016,437,-0.46%
08-07-2016,437,0.00%
14-07-2016,435,-0.46%
15-07-2016,442,1.61%
18-07-2016,445,0.68%
19-07-2016,450,1.12%
20-07-2016,459,2.00%
21-07-2016,462,0.65%
22-07-2016,463,0.22%
25-07-2016,461,-0.43%
26-07-2016,462,0.22%
27-07-2016,464,0.43%
28-07-2016,466,0.43%
29-07-2016,465,-0.21%
01-08-2016,462,-0.65%
02-08-2016,459,-0.65%
03-08-2016,458,-0.22%
04-08-2016,458,0.00%
05-08-2016,452,-1.31%
08-08-2016,447,-1.11%
09-08-2016,449,0.45%
10-08-2016,449,0.00%
11-08-2016,451,0.45%
12-08-2016,450,-0.22%
15-08-2016,450,0.00%
16-08-2016,460,2.22%
17-08-2016,462,0.43%
18-08-2016,461,-0.22%
19-08-2016,463,0.43%
22-08-2016,462,-0.22%
23-08-2016,456,-1.30%
24-08-2016,454,-0.44%
25-08-2016,455,0.22%
26-08-2016,457,0.44%
30-08-2016,455,-0.44%
31-08-2016,447,-1.76%
01-09-2016,441,-1.34%
02-09-2016,437,-0.91%
06-09-2016,427,-2.29%
07-09-2016,421,-1.41%
08-09-2016,416,-1.19%
09-09-2016,408,-1.92%
12-09-2016,402,-1.47%
13-09-2016,396,-1.49%
14-09-2016,389,-1.77%
15-09-2016,386,-0.77%
16-09-2016,383,-0.78%
19-09-2016,387,1.04%
20-09-2016,389,0.52%
21-09-2016,382,-1.80%
22-09-2016,380,-0.52%
23-09-2016,378,-0.53%
26-09-2016,379,0.26%
27-09-2016,375,-1.06%
28-09-2016,365,-2.67%
29-09-2016,358,-1.92%
30-09-2016,352,-1.68%
03-10-2016,349,-0.85%
04-10-2016,347,-0.57%
05-10-2016,346,-0.29%
06-10-2016,350,1.16%
07-10-2016,354,1.14%
10-10-2016,357,0.85%
11-10-2016,361,1.12%
12-10-2016,367,1.66%
14-10-2016,390,6.27%
17-10-2016,395,1.28%
18-10-2016,407,3.04%
19-10-2016,418,2.70%
20-10-2016,422,0.96%
24-10-2016,434,2.84%
25-10-2016,434,0.00%
26-10-2016,430,-0.92%
31-10-2016,417,-3.02%
01-11-2016,505,21.10%
02-11-2016,471,-6.73%
03-11-2016,445,-5.52%
04-11-2016,424,-4.72%
07-11-2016,409,-3.54%
08-11-2016,398,-2.69%
09-11-2016,394,-1.01%
10-11-2016,391,-0.76%
11-11-2016,395,1.02%
14-11-2016,398,0.76%
15-11-2016,411,3.27%
16-11-2016,430,4.62%
17-11-2016,437,1.63%
18-11-2016,447,2.29%
21-11-2016,456,2.01%
22-11-2016,459,0.66%
23-11-2016,459,0.00%
24-11-2016,460,0.22%
25-11-2016,456,-0.87%
28-11-2016,448,-1.75%
29-11-2016,443,-1.12%
30-11-2016,439,-0.90%
01-12-2016,436,-0.68%
02-12-2016,434,-0.46%
05-12-2016,437,0.69%
06-12-2016,439,0.46%
07-12-2016,440,0.23%
08-12-2016,441,0.23%
09-12-2016,443,0.45%
12-12-2016,442,-0.23%
13-12-2016,446,0.90%
14-12-2016,470,5.38%
15-12-2016,491,4.47%
16-12-2016,522,6.31%
19-12-2016,552,5.75%
20-12-2016,595,7.79%
21-12-2016,668,12.27%
22-12-2016,675,1.05%
23-12-2016,678,0.44%
03-01-2017,867,27.88%
04-01-2017,861,-0.69%
05-01-2017,854,-0.81%
06-01-2017,846,-0.94%
09-01-2017,800,-5.44%
10-01-2017,775,-3.13%
11-01-2017,746,-3.74%
12-01-2017,707,-5.23%
13-01-2017,684,-3.25%
16-01-2017,660,-3.51%
17-01-2017,642,-2.73%
18-01-2017,632,-1.56%
19-01-2017,616,-2.53%
20-01-2017,619,0.49%
23-01-2017,624,0.81%
24-01-2017,619,-0.80%
25-01-2017,621,0.32%
26-01-2017,615,-0.97%
27-01-2017,614,-0.16%
30-01-2017,606,-1.30%
31-01-2017,603,-0.50%
01-02-2017,595,-1.33%
02-02-2017,591,-0.67%
03-02-2017,585,-1.02%
06-02-2017,582,-0.51%
07-02-2017,580,-0.34%
08-02-2017,581,0.17%
09-02-2017,581,0.00%
10-02-2017,582,0.17%
13-02-2017,577,-0.86%
14-02-2017,586,1.56%
27-02-2017,606,3.41%
03-03-2017,611,0.83%
06-03-2017,617,0.98%
07-03-2017,620,0.49%
08-03-2017,634,2.26%
09-03-2017,638,0.63%
10-03-2017,644,0.94%
13-03-2017,646,0.31%
14-03-2017,660,2.17%
15-03-2017,680,3.03%
16-03-2017,701,3.09%
22-03-2017,767,9.42%
23-03-2017,807,5.22%
24-03-2017,806,-0.12%
27-03-2017,803,-0.37%
28-03-2017,792,-1.37%
29-03-2017,784,-1.01%
30-03-2017,771,-1.66%
31-03-2017,751,-2.59%
03-04-2017,739,-1.60%
04-04-2017,704,-4.74%
05-04-2017,679,-3.55%
06-04-2017,672,-1.03%
07-04-2017,665,-1.04%
10-04-2017,661,-0.60%
11-04-2017,646,-2.27%
12-04-2017,639,-1.08%
13-04-2017,645,0.94%
17-04-2017,645,0.00%
18-04-2017,638,-1.09%
19-04-2017,643,0.78%
20-04-2017,660,2.64%
21-04-2017,661,0.15%
24-04-2017,654,-1.06%
25-04-2017,646,-1.22%
26-04-2017,637,-1.39%
27-04-2017,620,-2.67%
28-04-2017,613,-1.13%
02-05-2017,590,-3.75%
03-05-2017,579,-1.86%
04-05-2017,570,-1.55%
05-05-2017,566,-0.70%
08-05-2017,558,-1.41%
09-05-2017,550,-1.43%
10-05-2017,546,-0.73%
11-05-2017,545,-0.18%
12-05-2017,540,-0.92%
15-05-2017,536,-0.74%
16-05-2017,522,-2.61%
17-05-2017,523,0.19%
18-05-2017,516,-1.34%
19-05-2017,513,-0.58%
22-05-2017,516,0.58%
23-05-2017,520,0.78%
24-05-2017,538,3.46%
25-05-2017,540,0.37%
26-05-2017,549,1.67%
30-05-2017,556,1.28%
31-05-2017,558,0.36%
01-06-2017,559,0.18%
02-06-2017,554,-0.89%
05-06-2017,548,-1.08%
06-06-2017,546,-0.36%
07-06-2017,545,-0.18%
08-06-2017,540,-0.92%
09-06-2017,539,-0.19%
12-06-2017,533,-1.11%
13-06-2017,529,-0.75%
14-06-2017,522,-1.32%
15-06-2017,517,-0.96%
16-06-2017,522,0.97%
19-06-2017,521,-0.19%
20-06-2017,527,1.15%
21-06-2017,537,1.90%
22-06-2017,546,1.68%
23-06-2017,559,2.38%
26-06-2017,564,0.89%
27-06-2017,570,1.06%
28-06-2017,568,-0.35%
29-06-2017,569,0.18%
30-06-2017,563,-1.05%
05-07-2017,566,0.53%
06-07-2017,583,3.00%
07-07-2017,580,-0.51%
10-07-2017,569,-1.90%
11-07-2017,567,-0.35%
12-07-2017,565,-0.35%
13-07-2017,557,-1.42%
14-07-2017,551,-1.08%
17-07-2017,549,-0.36%
18-07-2017,546,-0.55%
19-07-2017,545,-0.18%
20-07-2017,548,0.55%
21-07-2017,550,0.36%
24-07-2017,549,-0.18%
25-07-2017,556,1.28%
26-07-2017,551,-0.90%
27-07-2017,545,-1.09%
28-07-2017,544,-0.18%
31-07-2017,541,-0.55%
01-08-2017,543,0.37%
02-08-2017,552,1.66%
03-08-2017,556,0.72%
04-08-2017,556,0.00%
07-08-2017,556,0.00%
08-08-2017,556,0.00%
09-08-2017,555,-0.18%
10-08-2017,552,-0.54%
11-08-2017,551,-0.18%
14-08-2017,546,-0.91%
15-08-2017,530,-2.93%
16-08-2017,517,-2.45%
17-08-2017,520,0.58%
18-08-2017,511,-1.73%
21-08-2017,511,0.00%
22-08-2017,511,0.00%
23-08-2017,510,-0.20%
24-08-2017,508,-0.39%
25-08-2017,521,2.56%
29-08-2017,564,8.25%
30-08-2017,648,14.89%
31-08-2017,703,8.49%
01-09-2017,737,4.84%
05-09-2017,624,-15.33%
06-09-2017,607,-2.72%
07-09-2017,609,0.33%
08-09-2017,590,-3.12%
11-09-2017,580,-1.69%
12-09-2017,560,-3.45%
13-09-2017,548,-2.14%
14-09-2017,545,-0.55%
15-09-2017,548,0.55%
18-09-2017,575,4.93%
19-09-2017,587,2.09%
20-09-2017,610,3.92%
21-09-2017,617,1.15%
22-09-2017,621,0.65%
25-09-2017,629,1.29%
26-09-2017,652,3.66%
27-09-2017,666,2.15%
28-09-2017,671,0.75%
29-09-2017,667,-0.60%
02-10-2017,651,-2.40%
03-10-2017,634,-2.61%
04-10-2017,622,-1.89%
05-10-2017,617,-0.80%
06-10-2017,615,-0.32%
09-10-2017,609,-0.98%
10-10-2017,599,-1.64%
11-10-2017,591,-1.34%
12-10-2017,573,-3.05%
13-10-2017,563,-1.75%
16-10-2017,551,-2.13%
17-10-2017,544,-1.27%
18-10-2017,540,-0.74%
19-10-2017,531,-1.67%
20-10-2017,527,-0.75%
23-10-2017,520,-1.33%
24-10-2017,515,-0.96%
25-10-2017,515,0.00%
26-10-2017,516,0.19%
27-10-2017,524,1.55%
30-10-2017,523,-0.19%
31-10-2017,528,0.96%
01-11-2017,534,1.14%
02-11-2017,539,0.94%
03-11-2017,540,0.19%
06-11-2017,542,0.37%
07-11-2017,542,0.00%
08-11-2017,544,0.37%
09-11-2017,546,0.37%
10-11-2017,550,0.73%
13-11-2017,556,1.09%
14-11-2017,570,2.52%
15-11-2017,582,2.11%
16-11-2017,594,2.06%
17-11-2017,590,-0.67%
20-11-2017,594,0.68%
21-11-2017,595,0.17%
22-11-2017,599,0.67%
24-11-2017,602,0.50%
27-11-2017,603,0.17%
28-11-2017,611,1.33%
29-11-2017,615,0.65%
30-11-2017,634,3.09%
01-12-2017,649,2.37%
04-12-2017,677,4.31%
05-12-2017,688,1.62%
06-12-2017,685,-0.44%
07-12-2017,679,-0.88%
08-12-2017,686,1.03%
11-12-2017,684,-0.29%
12-12-2017,686,0.29%
13-12-2017,694,1.17%
14-12-2017,702,1.15%
15-12-2017,707,0.71%
18-12-2017,722,2.12%
19-12-2017,723,0.14%
20-12-2017,722,-0.14%
21-12-2017,719,-0.42%
22-12-2017,720,0.14%
02-01-2018,655,-9.03%
03-01-2018,653,-0.31%
04-01-2018,653,0.00%
05-01-2018,656,0.46%
08-01-2018,646,-1.52%
09-01-2018,628,-2.79%
10-01-2018,616,-1.91%
11-01-2018,609,-1.14%
12-01-2018,602,-1.15%
15-01-2018,583,-3.16%
16-01-2018,569,-2.40%
17-01-2018,566,-0.53%
18-01-2018,570,0.71%
19-01-2018,567,-0.53%
22-01-2018,564,-0.53%
23-01-2018,569,0.89%
24-01-2018,571,0.35%
25-01-2018,589,3.15%
26-01-2018,623,5.77%
29-01-2018,637,2.25%
30-01-2018,628,-1.41%
31-01-2018,602,-4.14%
01-02-2018,598,-0.66%
02-02-2018,606,1.34%
05-02-2018,606,0.00%
06-02-2018,615,1.49%
07-02-2018,614,-0.16%
08-02-2018,619,0.81%
09-02-2018,632,2.10%
12-02-2018,634,0.32%
13-02-2018,642,1.26%
14-02-2018,638,-0.62%
15-02-2018,630,-1.25%
16-02-2018,628,-0.32%
19-02-2018,623,-0.80%
20-02-2018,613,-1.61%
21-02-2018,617,0.65%
22-02-2018,618,0.16%
23-02-2018,622,0.65%
26-02-2018,618,-0.64%
27-02-2018,621,0.49%
28-02-2018,622,0.16%
01-03-2018,604,-2.89%
02-03-2018,600,-0.66%
05-03-2018,598,-0.33%
06-03-2018,596,-0.33%
07-03-2018,590,-1.01%
08-03-2018,585,-0.85%
09-03-2018,580,-0.85%
12-03-2018,580,0.00%
13-03-2018,577,-0.52%
14-03-2018,567,-1.73%
15-03-2018,563,-0.71%
16-03-2018,564,0.18%
19-03-2018,564,0.00%
20-03-2018,559,-0.89%
21-03-2018,561,0.36%
22-03-2018,560,-0.18%
23-03-2018,554,-1.07%
26-03-2018,563,1.62%
27-03-2018,563,0.00%
28-03-2018,563,0.00%
29-03-2018,560,-0.53%
03-04-2018,543,-3.04%
04-04-2018,520,-4.24%
05-04-2018,510,-1.92%
06-04-2018,501,-1.76%
09-04-2018,498,-0.60%
10-04-2018,510,2.41%
11-04-2018,523,2.55%
12-04-2018,525,0.38%
13-04-2018,529,0.76%
16-04-2018,535,1.13%
17-04-2018,538,0.56%
18-04-2018,554,2.97%
19-04-2018,557,0.54%
20-04-2018,558,0.18%
23-04-2018,555,-0.54%
24-04-2018,557,0.36%
25-04-2018,563,1.08%
26-04-2018,571,1.42%
27-04-2018,571,0.00%
30-04-2018,567,-0.70%
02-05-2018,545,-3.88%
03-05-2018,546,0.18%
04-05-2018,545,-0.18%
08-05-2018,545,0.00%
09-05-2018,541,-0.73%
10-05-2018,540,-0.18%
11-05-2018,542,0.37%
14-05-2018,540,-0.37%
15-05-2018,532,-1.48%
16-05-2018,529,-0.56%
17-05-2018,524,-0.95%
18-05-2018,525,0.19%
21-05-2018,526,0.19%
22-05-2018,535,1.71%
23-05-2018,535,0.00%
24-05-2018,558,4.30%
25-05-2018,558,0.00%
29-05-2018,563,0.90%
30-05-2018,569,1.07%
31-05-2018,555,-2.46%
01-06-2018,549,-1.08%
04-06-2018,546,-0.55%
05-06-2018,541,-0.92%
06-06-2018,538,-0.55%
07-06-2018,535,-0.56%
08-06-2018,531,-0.75%
11-06-2018,525,-1.13%
12-06-2018,522,-0.57%
13-06-2018,518,-0.77%
14-06-2018,518,0.00%
15-06-2018,515,-0.58%
18-06-2018,511,-0.78%
19-06-2018,507,-0.78%
20-06-2018,506,-0.20%
21-06-2018,507,0.20%
22-06-2018,506,-0.20%
25-06-2018,503,-0.59%
26-06-2018,500,-0.60%
27-06-2018,496,-0.80%
28-06-2018,493,-0.60%
29-06-2018,496,0.61%
02-07-2018,500,0.81%
03-07-2018,501,0.20%
04-07-2018,501,0.00%
05-07-2018,502,0.20%
06-07-2018,502,0.00%
09-07-2018,501,-0.20%
10-07-2018,499,-0.40%
11-07-2018,499,0.00%
12-07-2018,500,0.20%
13-07-2018,499,-0.20%
16-07-2018,499,0.00%
17-07-2018,494,-1.00%
18-07-2018,494,0.00%
19-07-2018,496,0.40%
20-07-2018,500,0.81%
23-07-2018,507,1.40%
24-07-2018,511,0.79%
25-07-2018,512,0.20%
26-07-2018,508,-0.78%
27-07-2018,503,-0.98%
30-07-2018,500,-0.60%
31-07-2018,498,-0.40%
01-08-2018,492,-1.20%
02-08-2018,490,-0.41%
03-08-2018,487,-0.61%
06-08-2018,483,-0.82%
07-08-2018,480,-0.62%
08-08-2018,478,-0.42%
09-08-2018,479,0.21%
10-08-2018,489,2.09%
13-08-2018,492,0.61%
14-08-2018,492,0.00%
15-08-2018,491,-0.20%
16-08-2018,490,-0.20%
17-08-2018,489,-0.20%
20-08-2018,486,-0.61%
21-08-2018,484,-0.41%
22-08-2018,481,-0.62%
23-08-2018,480,-0.21%
24-08-2018,479,-0.21%
28-08-2018,478,-0.21%
29-08-2018,476,-0.42%
30-08-2018,484,1.68%
31-08-2018,501,3.51%
03-09-2018,499,-0.40%
04-09-2018,516,3.41%
05-09-2018,526,1.94%
06-09-2018,534,1.52%
07-09-2018,532,-0.37%
10-09-2018,532,0.00%
11-09-2018,520,-2.26%
12-09-2018,518,-0.38%
13-09-2018,511,-1.35%
14-09-2018,513,0.39%
17-09-2018,508,-0.97%
18-09-2018,502,-1.18%
19-09-2018,499,-0.60%
20-09-2018,503,0.80%
21-09-2018,503,0.00%
24-09-2018,516,2.58%
25-09-2018,521,0.97%
26-09-2018,531,1.92%
27-09-2018,541,1.88%
28-09-2018,550,1.66%
01-10-2018,549,-0.18%
02-10-2018,551,0.36%
03-10-2018,558,1.27%
04-10-2018,587,5.20%
05-10-2018,596,1.53%
08-10-2018,590,-1.01%
09-10-2018,592,0.34%
10-10-2018,597,0.84%
11-10-2018,594,-0.50%
12-10-2018,598,0.67%
15-10-2018,600,0.33%
16-10-2018,600,0.00%
17-10-2018,598,-0.33%
18-10-2018,589,-1.51%
19-10-2018,587,-0.34%
22-10-2018,582,-0.85%
23-10-2018,577,-0.86%
24-10-2018,577,0.00%
25-10-2018,571,-1.04%
26-10-2018,571,0.00%
29-10-2018,573,0.35%
30-10-2018,571,-0.35%
31-10-2018,567,-0.70%
01-11-2018,569,0.35%
02-11-2018,576,1.23%
05-11-2018,583,1.22%
06-11-2018,608,4.29%
07-11-2018,614,0.99%
08-11-2018,634,3.26%
09-11-2018,652,2.84%
12-11-2018,654,0.31%
13-11-2018,652,-0.31%
14-11-2018,651,-0.15%
15-11-2018,649,-0.31%
16-11-2018,646,-0.46%
19-11-2018,645,-0.15%
20-11-2018,643,-0.31%
21-11-2018,650,1.09%
22-11-2018,654,0.62%
23-11-2018,660,0.92%
26-11-2018,669,1.36%
27-11-2018,695,3.89%
28-11-2018,750,7.91%
29-11-2018,780,4.00%
30-11-2018,792,1.54%
03-12-2018,840,6.06%
04-12-2018,861,2.50%
05-12-2018,876,1.74%
06-12-2018,886,1.14%
07-12-2018,894,0.90%
10-12-2018,897,0.34%
11-12-2018,909,1.34%
12-12-2018,919,1.10%
13-12-2018,917,-0.22%
14-12-2018,909,-0.87%
17-12-2018,895,-1.54%
18-12-2018,860,-3.91%
19-12-2018,844,-1.86%
20-12-2018,833,-1.30%
21-12-2018,823,-1.20%
24-12-2018,813,-1.22%
02-01-2019,666,-18.08%
03-01-2019,657,-1.35%
04-01-2019,656,-0.15%
07-01-2019,666,1.52%
08-01-2019,684,2.70%
09-01-2019,683,-0.15%
10-01-2019,674,-1.32%
11-01-2019,667,-1.04%
14-01-2019,659,-1.20%
15-01-2019,655,-0.61%
16-01-2019,665,1.53%
17-01-2019,665,0.00%
18-01-2019,661,-0.60%
21-01-2019,659,-0.30%
22-01-2019,664,0.76%
23-01-2019,668,0.60%
24-01-2019,668,0.00%
25-01-2019,672,0.60%
28-01-2019,669,-0.45%
29-01-2019,667,-0.30%
30-01-2019,659,-1.20%
31-01-2019,653,-0.91%
01-02-2019,649,-0.61%
04-02-2019,640,-1.39%
05-02-2019,636,-0.63%
06-02-2019,633,-0.47%
07-02-2019,629,-0.63%
08-02-2019,624,-0.79%
11-02-2019,618,-0.96%
12-02-2019,624,0.97%
13-02-2019,618,-0.96%
14-02-2019,613,-0.81%
15-02-2019,609,-0.65%
18-02-2019,605,-0.66%
19-02-2019,607,0.33%
20-02-2019,605,-0.33%
21-02-2019,594,-1.82%
22-02-2019,595,0.17%
25-02-2019,588,-1.18%
26-02-2019,583,-0.85%
27-02-2019,580,-0.51%
28-02-2019,576,-0.69%
01-03-2019,575,-0.17%
04-03-2019,581,1.04%
05-03-2019,585,0.69%
06-03-2019,584,-0.17%
07-03-2019,577,-1.20%
08-03-2019,575,-0.35%
11-03-2019,575,0.00%
12-03-2019,575,0.00%
13-03-2019,580,0.87%
14-03-2019,588,1.38%
15-03-2019,603,2.55%
18-03-2019,606,0.50%
19-03-2019,627,3.47%
20-03-2019,627,0.00%
21-03-2019,634,1.12%
22-03-2019,669,5.52%
25-03-2019,669,0.00%
26-03-2019,684,2.24%
27-03-2019,703,2.78%
28-03-2019,744,5.83%
29-03-2019,737,-0.94%
01-04-2019,734,-0.41%
02-04-2019,709,-3.41%
